StartDate,EndDate,Status.x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,attention,Q1,gender,age,education,PROLIFIC_PID,counter,id,convergence,stimulus_variant,accuracy,competence,convergence_categorical,Submission id,Status.y,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
2023-03-16 15:36:04,2023-03-16 15:38:33,0,82.0.16.152,100,149,1,2023-03-16 15:38:34,R_yk0rtO0TqM01KfL,NA,NA,NA,NA,52.9538,-1.1571,anonymous,EN,1,i pay attention,NA,male,43,4,5e89ba09ec9b3364b1fc0bd1,8,13,3,b,92,6,consensus,6413294cb3fe29e1dee36c01,AWAITING REVIEW,2023-03-16T14:36:02Z,2023-03-16T14:38:35Z,NA,2023-03-16T14:38:36Z,153,5A34BA6B,1270,43,Male,White,United States,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:35:59,2023-03-16 15:38:39,0,151.228.148.181,100,160,1,2023-03-16 15:38:40,R_123bT4sQC3WwMSz,NA,NA,NA,NA,51.6766,0.3101,anonymous,EN,1,I pay attention,NA,female,43,2,62e16e79326aa8ba7e6edeaf,8,14,0,a,33,3,opposing majority,64132948bfa53d0ae22c0080,AWAITING REVIEW,2023-03-16T14:35:57Z,2023-03-16T14:38:41Z,NA,2023-03-16T14:38:42Z,165,5A34BA6B,187,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:35:59,2023-03-16 15:38:39,0,151.228.148.181,100,160,1,2023-03-16 15:38:40,R_123bT4sQC3WwMSz,NA,NA,NA,NA,51.6766,0.3101,anonymous,EN,1,I pay attention,NA,female,43,2,62e16e79326aa8ba7e6edeaf,8,14,0,b,36,3,opposing majority,64132948bfa53d0ae22c0080,AWAITING REVIEW,2023-03-16T14:35:57Z,2023-03-16T14:38:41Z,NA,2023-03-16T14:38:42Z,165,5A34BA6B,187,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:35:59,2023-03-16 15:38:39,0,151.228.148.181,100,160,1,2023-03-16 15:38:40,R_123bT4sQC3WwMSz,NA,NA,NA,NA,51.6766,0.3101,anonymous,EN,1,I pay attention,NA,female,43,2,62e16e79326aa8ba7e6edeaf,8,14,1,a,50,4,divergence,64132948bfa53d0ae22c0080,AWAITING REVIEW,2023-03-16T14:35:57Z,2023-03-16T14:38:41Z,NA,2023-03-16T14:38:42Z,165,5A34BA6B,187,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:35:59,2023-03-16 15:38:39,0,151.228.148.181,100,160,1,2023-03-16 15:38:40,R_123bT4sQC3WwMSz,NA,NA,NA,NA,51.6766,0.3101,anonymous,EN,1,I pay attention,NA,female,43,2,62e16e79326aa8ba7e6edeaf,8,14,1,b,49,4,divergence,64132948bfa53d0ae22c0080,AWAITING REVIEW,2023-03-16T14:35:57Z,2023-03-16T14:38:41Z,NA,2023-03-16T14:38:42Z,165,5A34BA6B,187,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:35:59,2023-03-16 15:38:39,0,151.228.148.181,100,160,1,2023-03-16 15:38:40,R_123bT4sQC3WwMSz,NA,NA,NA,NA,51.6766,0.3101,anonymous,EN,1,I pay attention,NA,female,43,2,62e16e79326aa8ba7e6edeaf,8,14,2,a,68,5,majority,64132948bfa53d0ae22c0080,AWAITING REVIEW,2023-03-16T14:35:57Z,2023-03-16T14:38:41Z,NA,2023-03-16T14:38:42Z,165,5A34BA6B,187,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:35:59,2023-03-16 15:38:39,0,151.228.148.181,100,160,1,2023-03-16 15:38:40,R_123bT4sQC3WwMSz,NA,NA,NA,NA,51.6766,0.3101,anonymous,EN,1,I pay attention,NA,female,43,2,62e16e79326aa8ba7e6edeaf,8,14,2,b,59,5,majority,64132948bfa53d0ae22c0080,AWAITING REVIEW,2023-03-16T14:35:57Z,2023-03-16T14:38:41Z,NA,2023-03-16T14:38:42Z,165,5A34BA6B,187,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:35:59,2023-03-16 15:38:39,0,151.228.148.181,100,160,1,2023-03-16 15:38:40,R_123bT4sQC3WwMSz,NA,NA,NA,NA,51.6766,0.3101,anonymous,EN,1,I pay attention,NA,female,43,2,62e16e79326aa8ba7e6edeaf,8,14,3,a,81,5,consensus,64132948bfa53d0ae22c0080,AWAITING REVIEW,2023-03-16T14:35:57Z,2023-03-16T14:38:41Z,NA,2023-03-16T14:38:42Z,165,5A34BA6B,187,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:35:59,2023-03-16 15:38:39,0,151.228.148.181,100,160,1,2023-03-16 15:38:40,R_123bT4sQC3WwMSz,NA,NA,NA,NA,51.6766,0.3101,anonymous,EN,1,I pay attention,NA,female,43,2,62e16e79326aa8ba7e6edeaf,8,14,3,b,85,6,consensus,64132948bfa53d0ae22c0080,AWAITING REVIEW,2023-03-16T14:35:57Z,2023-03-16T14:38:41Z,NA,2023-03-16T14:38:42Z,165,5A34BA6B,187,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:36:15,2023-03-16 15:38:38,0,90.217.56.37,100,143,1,2023-03-16 15:38:40,R_3oZ4JWBNFvpT52c,NA,NA,NA,NA,50.9881,-1.3973,anonymous,EN,1,I pay attention,NA,male,39,5,628f7669ee68aabf3930123b,8,15,0,a,33,3,opposing majority,64132959261bcee2487153ae,AWAITING REVIEW,2023-03-16T14:36:13Z,2023-03-16T14:38:48Z,NA,2023-03-16T14:38:48Z,156,5A34BA6B,675,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:15,2023-03-16 15:38:38,0,90.217.56.37,100,143,1,2023-03-16 15:38:40,R_3oZ4JWBNFvpT52c,NA,NA,NA,NA,50.9881,-1.3973,anonymous,EN,1,I pay attention,NA,male,39,5,628f7669ee68aabf3930123b,8,15,0,b,33,3,opposing majority,64132959261bcee2487153ae,AWAITING REVIEW,2023-03-16T14:36:13Z,2023-03-16T14:38:48Z,NA,2023-03-16T14:38:48Z,156,5A34BA6B,675,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:15,2023-03-16 15:38:38,0,90.217.56.37,100,143,1,2023-03-16 15:38:40,R_3oZ4JWBNFvpT52c,NA,NA,NA,NA,50.9881,-1.3973,anonymous,EN,1,I pay attention,NA,male,39,5,628f7669ee68aabf3930123b,8,15,1,a,33,3,divergence,64132959261bcee2487153ae,AWAITING REVIEW,2023-03-16T14:36:13Z,2023-03-16T14:38:48Z,NA,2023-03-16T14:38:48Z,156,5A34BA6B,675,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:15,2023-03-16 15:38:38,0,90.217.56.37,100,143,1,2023-03-16 15:38:40,R_3oZ4JWBNFvpT52c,NA,NA,NA,NA,50.9881,-1.3973,anonymous,EN,1,I pay attention,NA,male,39,5,628f7669ee68aabf3930123b,8,15,1,b,33,3,divergence,64132959261bcee2487153ae,AWAITING REVIEW,2023-03-16T14:36:13Z,2023-03-16T14:38:48Z,NA,2023-03-16T14:38:48Z,156,5A34BA6B,675,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:15,2023-03-16 15:38:38,0,90.217.56.37,100,143,1,2023-03-16 15:38:40,R_3oZ4JWBNFvpT52c,NA,NA,NA,NA,50.9881,-1.3973,anonymous,EN,1,I pay attention,NA,male,39,5,628f7669ee68aabf3930123b,8,15,2,a,62,4,majority,64132959261bcee2487153ae,AWAITING REVIEW,2023-03-16T14:36:13Z,2023-03-16T14:38:48Z,NA,2023-03-16T14:38:48Z,156,5A34BA6B,675,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:15,2023-03-16 15:38:38,0,90.217.56.37,100,143,1,2023-03-16 15:38:40,R_3oZ4JWBNFvpT52c,NA,NA,NA,NA,50.9881,-1.3973,anonymous,EN,1,I pay attention,NA,male,39,5,628f7669ee68aabf3930123b,8,15,2,b,61,4,majority,64132959261bcee2487153ae,AWAITING REVIEW,2023-03-16T14:36:13Z,2023-03-16T14:38:48Z,NA,2023-03-16T14:38:48Z,156,5A34BA6B,675,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:15,2023-03-16 15:38:38,0,90.217.56.37,100,143,1,2023-03-16 15:38:40,R_3oZ4JWBNFvpT52c,NA,NA,NA,NA,50.9881,-1.3973,anonymous,EN,1,I pay attention,NA,male,39,5,628f7669ee68aabf3930123b,8,15,3,a,72,5,consensus,64132959261bcee2487153ae,AWAITING REVIEW,2023-03-16T14:36:13Z,2023-03-16T14:38:48Z,NA,2023-03-16T14:38:48Z,156,5A34BA6B,675,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:15,2023-03-16 15:38:38,0,90.217.56.37,100,143,1,2023-03-16 15:38:40,R_3oZ4JWBNFvpT52c,NA,NA,NA,NA,50.9881,-1.3973,anonymous,EN,1,I pay attention,NA,male,39,5,628f7669ee68aabf3930123b,8,15,3,b,70,5,consensus,64132959261bcee2487153ae,AWAITING REVIEW,2023-03-16T14:36:13Z,2023-03-16T14:38:48Z,NA,2023-03-16T14:38:48Z,156,5A34BA6B,675,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:20,2023-03-16 15:38:40,0,140.228.44.27,100,139,1,2023-03-16 15:38:41,R_sdjOmDwK2Gjfai5,NA,NA,NA,NA,51.5064,-0.02,anonymous,EN,1,I pay attention,NA,male,31,2,63d811529a14859b7754f737,8,16,0,a,30,3,opposing majority,6413295c5498f2f4ce3d12c0,AWAITING REVIEW,2023-03-16T14:36:18Z,2023-03-16T14:38:42Z,NA,2023-03-16T14:38:42Z,144,5A34BA6B,105,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:36:20,2023-03-16 15:38:40,0,140.228.44.27,100,139,1,2023-03-16 15:38:41,R_sdjOmDwK2Gjfai5,NA,NA,NA,NA,51.5064,-0.02,anonymous,EN,1,I pay attention,NA,male,31,2,63d811529a14859b7754f737,8,16,0,b,29,3,opposing majority,6413295c5498f2f4ce3d12c0,AWAITING REVIEW,2023-03-16T14:36:18Z,2023-03-16T14:38:42Z,NA,2023-03-16T14:38:42Z,144,5A34BA6B,105,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:36:20,2023-03-16 15:38:40,0,140.228.44.27,100,139,1,2023-03-16 15:38:41,R_sdjOmDwK2Gjfai5,NA,NA,NA,NA,51.5064,-0.02,anonymous,EN,1,I pay attention,NA,male,31,2,63d811529a14859b7754f737,8,16,1,a,30,4,divergence,6413295c5498f2f4ce3d12c0,AWAITING REVIEW,2023-03-16T14:36:18Z,2023-03-16T14:38:42Z,NA,2023-03-16T14:38:42Z,144,5A34BA6B,105,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:36:20,2023-03-16 15:38:40,0,140.228.44.27,100,139,1,2023-03-16 15:38:41,R_sdjOmDwK2Gjfai5,NA,NA,NA,NA,51.5064,-0.02,anonymous,EN,1,I pay attention,NA,male,31,2,63d811529a14859b7754f737,8,16,1,b,37,4,divergence,6413295c5498f2f4ce3d12c0,AWAITING REVIEW,2023-03-16T14:36:18Z,2023-03-16T14:38:42Z,NA,2023-03-16T14:38:42Z,144,5A34BA6B,105,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:36:20,2023-03-16 15:38:40,0,140.228.44.27,100,139,1,2023-03-16 15:38:41,R_sdjOmDwK2Gjfai5,NA,NA,NA,NA,51.5064,-0.02,anonymous,EN,1,I pay attention,NA,male,31,2,63d811529a14859b7754f737,8,16,2,a,72,6,majority,6413295c5498f2f4ce3d12c0,AWAITING REVIEW,2023-03-16T14:36:18Z,2023-03-16T14:38:42Z,NA,2023-03-16T14:38:42Z,144,5A34BA6B,105,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:36:20,2023-03-16 15:38:40,0,140.228.44.27,100,139,1,2023-03-16 15:38:41,R_sdjOmDwK2Gjfai5,NA,NA,NA,NA,51.5064,-0.02,anonymous,EN,1,I pay attention,NA,male,31,2,63d811529a14859b7754f737,8,16,2,b,67,5,majority,6413295c5498f2f4ce3d12c0,AWAITING REVIEW,2023-03-16T14:36:18Z,2023-03-16T14:38:42Z,NA,2023-03-16T14:38:42Z,144,5A34BA6B,105,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:36:20,2023-03-16 15:38:40,0,140.228.44.27,100,139,1,2023-03-16 15:38:41,R_sdjOmDwK2Gjfai5,NA,NA,NA,NA,51.5064,-0.02,anonymous,EN,1,I pay attention,NA,male,31,2,63d811529a14859b7754f737,8,16,3,a,100,7,consensus,6413295c5498f2f4ce3d12c0,AWAITING REVIEW,2023-03-16T14:36:18Z,2023-03-16T14:38:42Z,NA,2023-03-16T14:38:42Z,144,5A34BA6B,105,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:36:20,2023-03-16 15:38:40,0,140.228.44.27,100,139,1,2023-03-16 15:38:41,R_sdjOmDwK2Gjfai5,NA,NA,NA,NA,51.5064,-0.02,anonymous,EN,1,I pay attention,NA,male,31,2,63d811529a14859b7754f737,8,16,3,b,100,7,consensus,6413295c5498f2f4ce3d12c0,AWAITING REVIEW,2023-03-16T14:36:18Z,2023-03-16T14:38:42Z,NA,2023-03-16T14:38:42Z,144,5A34BA6B,105,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:36:06,2023-03-16 15:38:39,0,82.27.49.57,100,153,1,2023-03-16 15:38:41,R_ealghNN3qmPcdtT,NA,NA,NA,NA,53.3202,-2.1413,anonymous,EN,1,I pay attention,NA,male,25,6,5f0f7fe1d7ad1c000b42d091,8,17,0,a,86,6,opposing majority,6413295220a44795b59efdc8,AWAITING REVIEW,2023-03-16T14:36:04Z,2023-03-16T14:38:41Z,NA,2023-03-16T14:38:41Z,157,5A34BA6B,1099,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:36:06,2023-03-16 15:38:39,0,82.27.49.57,100,153,1,2023-03-16 15:38:41,R_ealghNN3qmPcdtT,NA,NA,NA,NA,53.3202,-2.1413,anonymous,EN,1,I pay attention,NA,male,25,6,5f0f7fe1d7ad1c000b42d091,8,17,0,b,83,6,opposing majority,6413295220a44795b59efdc8,AWAITING REVIEW,2023-03-16T14:36:04Z,2023-03-16T14:38:41Z,NA,2023-03-16T14:38:41Z,157,5A34BA6B,1099,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:36:06,2023-03-16 15:38:39,0,82.27.49.57,100,153,1,2023-03-16 15:38:41,R_ealghNN3qmPcdtT,NA,NA,NA,NA,53.3202,-2.1413,anonymous,EN,1,I pay attention,NA,male,25,6,5f0f7fe1d7ad1c000b42d091,8,17,1,a,91,6,divergence,6413295220a44795b59efdc8,AWAITING REVIEW,2023-03-16T14:36:04Z,2023-03-16T14:38:41Z,NA,2023-03-16T14:38:41Z,157,5A34BA6B,1099,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:36:06,2023-03-16 15:38:39,0,82.27.49.57,100,153,1,2023-03-16 15:38:41,R_ealghNN3qmPcdtT,NA,NA,NA,NA,53.3202,-2.1413,anonymous,EN,1,I pay attention,NA,male,25,6,5f0f7fe1d7ad1c000b42d091,8,17,1,b,82,6,divergence,6413295220a44795b59efdc8,AWAITING REVIEW,2023-03-16T14:36:04Z,2023-03-16T14:38:41Z,NA,2023-03-16T14:38:41Z,157,5A34BA6B,1099,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:36:06,2023-03-16 15:38:39,0,82.27.49.57,100,153,1,2023-03-16 15:38:41,R_ealghNN3qmPcdtT,NA,NA,NA,NA,53.3202,-2.1413,anonymous,EN,1,I pay attention,NA,male,25,6,5f0f7fe1d7ad1c000b42d091,8,17,2,a,83,6,majority,6413295220a44795b59efdc8,AWAITING REVIEW,2023-03-16T14:36:04Z,2023-03-16T14:38:41Z,NA,2023-03-16T14:38:41Z,157,5A34BA6B,1099,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:36:06,2023-03-16 15:38:39,0,82.27.49.57,100,153,1,2023-03-16 15:38:41,R_ealghNN3qmPcdtT,NA,NA,NA,NA,53.3202,-2.1413,anonymous,EN,1,I pay attention,NA,male,25,6,5f0f7fe1d7ad1c000b42d091,8,17,2,b,100,7,majority,6413295220a44795b59efdc8,AWAITING REVIEW,2023-03-16T14:36:04Z,2023-03-16T14:38:41Z,NA,2023-03-16T14:38:41Z,157,5A34BA6B,1099,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:36:06,2023-03-16 15:38:39,0,82.27.49.57,100,153,1,2023-03-16 15:38:41,R_ealghNN3qmPcdtT,NA,NA,NA,NA,53.3202,-2.1413,anonymous,EN,1,I pay attention,NA,male,25,6,5f0f7fe1d7ad1c000b42d091,8,17,3,a,87,6,consensus,6413295220a44795b59efdc8,AWAITING REVIEW,2023-03-16T14:36:04Z,2023-03-16T14:38:41Z,NA,2023-03-16T14:38:41Z,157,5A34BA6B,1099,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:36:06,2023-03-16 15:38:39,0,82.27.49.57,100,153,1,2023-03-16 15:38:41,R_ealghNN3qmPcdtT,NA,NA,NA,NA,53.3202,-2.1413,anonymous,EN,1,I pay attention,NA,male,25,6,5f0f7fe1d7ad1c000b42d091,8,17,3,b,87,6,consensus,6413295220a44795b59efdc8,AWAITING REVIEW,2023-03-16T14:36:04Z,2023-03-16T14:38:41Z,NA,2023-03-16T14:38:41Z,157,5A34BA6B,1099,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:36:16,2023-03-16 15:38:40,0,90.254.195.208,100,143,1,2023-03-16 15:38:41,R_ujIb5XqeykQZVu1,NA,NA,NA,NA,53.8109,-1.637,anonymous,EN,1,I pay attention,NA,female,39,3,5fde36d50a5e7f57ba491e20,8,18,0,a,20,3,opposing majority,6413295b429e9d22bff4b756,AWAITING REVIEW,2023-03-16T14:36:13Z,2023-03-16T14:38:42Z,NA,2023-03-16T14:38:42Z,149,5A34BA6B,589,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:16,2023-03-16 15:38:40,0,90.254.195.208,100,143,1,2023-03-16 15:38:41,R_ujIb5XqeykQZVu1,NA,NA,NA,NA,53.8109,-1.637,anonymous,EN,1,I pay attention,NA,female,39,3,5fde36d50a5e7f57ba491e20,8,18,0,b,20,3,opposing majority,6413295b429e9d22bff4b756,AWAITING REVIEW,2023-03-16T14:36:13Z,2023-03-16T14:38:42Z,NA,2023-03-16T14:38:42Z,149,5A34BA6B,589,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:16,2023-03-16 15:38:40,0,90.254.195.208,100,143,1,2023-03-16 15:38:41,R_ujIb5XqeykQZVu1,NA,NA,NA,NA,53.8109,-1.637,anonymous,EN,1,I pay attention,NA,female,39,3,5fde36d50a5e7f57ba491e20,8,18,1,a,33,4,divergence,6413295b429e9d22bff4b756,AWAITING REVIEW,2023-03-16T14:36:13Z,2023-03-16T14:38:42Z,NA,2023-03-16T14:38:42Z,149,5A34BA6B,589,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:16,2023-03-16 15:38:40,0,90.254.195.208,100,143,1,2023-03-16 15:38:41,R_ujIb5XqeykQZVu1,NA,NA,NA,NA,53.8109,-1.637,anonymous,EN,1,I pay attention,NA,female,39,3,5fde36d50a5e7f57ba491e20,8,18,1,b,33,4,divergence,6413295b429e9d22bff4b756,AWAITING REVIEW,2023-03-16T14:36:13Z,2023-03-16T14:38:42Z,NA,2023-03-16T14:38:42Z,149,5A34BA6B,589,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:16,2023-03-16 15:38:40,0,90.254.195.208,100,143,1,2023-03-16 15:38:41,R_ujIb5XqeykQZVu1,NA,NA,NA,NA,53.8109,-1.637,anonymous,EN,1,I pay attention,NA,female,39,3,5fde36d50a5e7f57ba491e20,8,18,2,a,60,5,majority,6413295b429e9d22bff4b756,AWAITING REVIEW,2023-03-16T14:36:13Z,2023-03-16T14:38:42Z,NA,2023-03-16T14:38:42Z,149,5A34BA6B,589,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:16,2023-03-16 15:38:40,0,90.254.195.208,100,143,1,2023-03-16 15:38:41,R_ujIb5XqeykQZVu1,NA,NA,NA,NA,53.8109,-1.637,anonymous,EN,1,I pay attention,NA,female,39,3,5fde36d50a5e7f57ba491e20,8,18,2,b,50,4,majority,6413295b429e9d22bff4b756,AWAITING REVIEW,2023-03-16T14:36:13Z,2023-03-16T14:38:42Z,NA,2023-03-16T14:38:42Z,149,5A34BA6B,589,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:16,2023-03-16 15:38:40,0,90.254.195.208,100,143,1,2023-03-16 15:38:41,R_ujIb5XqeykQZVu1,NA,NA,NA,NA,53.8109,-1.637,anonymous,EN,1,I pay attention,NA,female,39,3,5fde36d50a5e7f57ba491e20,8,18,3,a,70,3,consensus,6413295b429e9d22bff4b756,AWAITING REVIEW,2023-03-16T14:36:13Z,2023-03-16T14:38:42Z,NA,2023-03-16T14:38:42Z,149,5A34BA6B,589,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:16,2023-03-16 15:38:40,0,90.254.195.208,100,143,1,2023-03-16 15:38:41,R_ujIb5XqeykQZVu1,NA,NA,NA,NA,53.8109,-1.637,anonymous,EN,1,I pay attention,NA,female,39,3,5fde36d50a5e7f57ba491e20,8,18,3,b,70,3,consensus,6413295b429e9d22bff4b756,AWAITING REVIEW,2023-03-16T14:36:13Z,2023-03-16T14:38:42Z,NA,2023-03-16T14:38:42Z,149,5A34BA6B,589,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:35:58,2023-03-16 15:38:43,0,90.201.49.67,100,164,1,2023-03-16 15:38:44,R_AdGN3Tz5gMnjAeR,NA,NA,NA,NA,51.8186,1.132,anonymous,EN,1,I pay attention,NA,female,43,5,5ecc35b92004df431a4459e2,8,19,0,a,33,4,opposing majority,64132948d50580415062f868,AWAITING REVIEW,2023-03-16T14:35:56Z,2023-03-16T14:38:45Z,NA,2023-03-16T14:38:45Z,169,5A34BA6B,722,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:35:58,2023-03-16 15:38:43,0,90.201.49.67,100,164,1,2023-03-16 15:38:44,R_AdGN3Tz5gMnjAeR,NA,NA,NA,NA,51.8186,1.132,anonymous,EN,1,I pay attention,NA,female,43,5,5ecc35b92004df431a4459e2,8,19,0,b,33,4,opposing majority,64132948d50580415062f868,AWAITING REVIEW,2023-03-16T14:35:56Z,2023-03-16T14:38:45Z,NA,2023-03-16T14:38:45Z,169,5A34BA6B,722,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:35:58,2023-03-16 15:38:43,0,90.201.49.67,100,164,1,2023-03-16 15:38:44,R_AdGN3Tz5gMnjAeR,NA,NA,NA,NA,51.8186,1.132,anonymous,EN,1,I pay attention,NA,female,43,5,5ecc35b92004df431a4459e2,8,19,1,a,33,4,divergence,64132948d50580415062f868,AWAITING REVIEW,2023-03-16T14:35:56Z,2023-03-16T14:38:45Z,NA,2023-03-16T14:38:45Z,169,5A34BA6B,722,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:35:58,2023-03-16 15:38:43,0,90.201.49.67,100,164,1,2023-03-16 15:38:44,R_AdGN3Tz5gMnjAeR,NA,NA,NA,NA,51.8186,1.132,anonymous,EN,1,I pay attention,NA,female,43,5,5ecc35b92004df431a4459e2,8,19,1,b,33,4,divergence,64132948d50580415062f868,AWAITING REVIEW,2023-03-16T14:35:56Z,2023-03-16T14:38:45Z,NA,2023-03-16T14:38:45Z,169,5A34BA6B,722,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:35:58,2023-03-16 15:38:43,0,90.201.49.67,100,164,1,2023-03-16 15:38:44,R_AdGN3Tz5gMnjAeR,NA,NA,NA,NA,51.8186,1.132,anonymous,EN,1,I pay attention,NA,female,43,5,5ecc35b92004df431a4459e2,8,19,2,a,34,4,majority,64132948d50580415062f868,AWAITING REVIEW,2023-03-16T14:35:56Z,2023-03-16T14:38:45Z,NA,2023-03-16T14:38:45Z,169,5A34BA6B,722,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:35:58,2023-03-16 15:38:43,0,90.201.49.67,100,164,1,2023-03-16 15:38:44,R_AdGN3Tz5gMnjAeR,NA,NA,NA,NA,51.8186,1.132,anonymous,EN,1,I pay attention,NA,female,43,5,5ecc35b92004df431a4459e2,8,19,2,b,33,4,majority,64132948d50580415062f868,AWAITING REVIEW,2023-03-16T14:35:56Z,2023-03-16T14:38:45Z,NA,2023-03-16T14:38:45Z,169,5A34BA6B,722,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:35:58,2023-03-16 15:38:43,0,90.201.49.67,100,164,1,2023-03-16 15:38:44,R_AdGN3Tz5gMnjAeR,NA,NA,NA,NA,51.8186,1.132,anonymous,EN,1,I pay attention,NA,female,43,5,5ecc35b92004df431a4459e2,8,19,3,a,33,4,consensus,64132948d50580415062f868,AWAITING REVIEW,2023-03-16T14:35:56Z,2023-03-16T14:38:45Z,NA,2023-03-16T14:38:45Z,169,5A34BA6B,722,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
