StartDate,EndDate,Status.x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,attention,Q1,education,PROLIFIC_PID,treatment,id,discipline,clear,surprise,know,learn,knowledge1,knowledge2,knowledge3,knowledge4,knowledge5,impressed,competence,trust,n_correct,knowledge_avg,Submission id,Status.y,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,gender,age,outcome,value
2024-06-07 18:39:22,2024-06-07 18:44:34,0,5.71.98.200,100,311,1,2024-06-07 18:44:34,R_8vePh5nox9SQdPZ,NA,NA,NA,NA,52.4038,0.2263,anonymous,EN,1,I pay attention,NA,3,5ea00d4b1286ee0008405450,control,53,archeo,5,5,5,5,FALSE,TRUE,TRUE,TRUE,TRUE,5,5,5,4,0.8,666337b3c5d13d6437b21ad4,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:19Z,2024-06-07T16:44:47Z,NA,2024-06-07T16:44:48Z,328,CR9UHRS6,1469,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,female,59,impressiveness,1.3129995367453693
2024-06-07 18:39:22,2024-06-07 18:44:34,0,5.71.98.200,100,311,1,2024-06-07 18:44:34,R_8vePh5nox9SQdPZ,NA,NA,NA,NA,52.4038,0.2263,anonymous,EN,1,I pay attention,NA,3,5ea00d4b1286ee0008405450,control,53,archeo,5,5,5,5,FALSE,TRUE,TRUE,TRUE,TRUE,5,5,5,4,0.8,666337b3c5d13d6437b21ad4,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:19Z,2024-06-07T16:44:47Z,NA,2024-06-07T16:44:48Z,328,CR9UHRS6,1469,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,female,59,competence,0.7781139456128505
2024-06-07 18:40:15,2024-06-07 18:44:37,0,82.68.211.54,100,262,1,2024-06-07 18:44:38,R_2OUvTLwLu92NRC1,NA,NA,NA,NA,53.9308,-0.8083,anonymous,EN,1,I pay attention,NA,5,63d196c147d1f420690e5b87,control,54,entom,4,5,2,4,TRUE,FALSE,FALSE,TRUE,FALSE,4,4,4,2,0.4,666337e189b497600a3a4644,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:12Z,2024-06-07T16:44:39Z,NA,2024-06-07T16:44:39Z,267,CR9UHRS6,1359,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,male,38,knowledge,-0.9500868112555245
2024-06-07 18:40:15,2024-06-07 18:44:37,0,82.68.211.54,100,262,1,2024-06-07 18:44:38,R_2OUvTLwLu92NRC1,NA,NA,NA,NA,53.9308,-0.8083,anonymous,EN,1,I pay attention,NA,5,63d196c147d1f420690e5b87,control,54,entom,4,5,2,4,TRUE,FALSE,FALSE,TRUE,FALSE,4,4,4,2,0.4,666337e189b497600a3a4644,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:12Z,2024-06-07T16:44:39Z,NA,2024-06-07T16:44:39Z,267,CR9UHRS6,1359,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,male,38,trust,-0.19008012051348197
2024-06-07 18:40:15,2024-06-07 18:44:37,0,82.68.211.54,100,262,1,2024-06-07 18:44:38,R_2OUvTLwLu92NRC1,NA,NA,NA,NA,53.9308,-0.8083,anonymous,EN,1,I pay attention,NA,5,63d196c147d1f420690e5b87,control,54,entom,4,5,2,4,TRUE,FALSE,FALSE,TRUE,FALSE,4,4,4,2,0.4,666337e189b497600a3a4644,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:12Z,2024-06-07T16:44:39Z,NA,2024-06-07T16:44:39Z,267,CR9UHRS6,1359,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,male,38,impressiveness,-0.25638452492661
2024-06-07 18:40:15,2024-06-07 18:44:37,0,82.68.211.54,100,262,1,2024-06-07 18:44:38,R_2OUvTLwLu92NRC1,NA,NA,NA,NA,53.9308,-0.8083,anonymous,EN,1,I pay attention,NA,5,63d196c147d1f420690e5b87,control,54,entom,4,5,2,4,TRUE,FALSE,FALSE,TRUE,FALSE,4,4,4,2,0.4,666337e189b497600a3a4644,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:12Z,2024-06-07T16:44:39Z,NA,2024-06-07T16:44:39Z,267,CR9UHRS6,1359,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,male,38,competence,-0.9683195767626569
2024-06-07 18:39:24,2024-06-07 18:44:37,0,51.7.250.194,100,313,1,2024-06-07 18:44:38,R_2gOuk8NXbiNemG3,NA,NA,NA,NA,54.9863,-3.9613,anonymous,EN,1,I pay attention,NA,7,661403131cecbe255b64ca6f,distraction,55,entom,4,3,3,3,FALSE,FALSE,FALSE,FALSE,TRUE,4,4,4,1,0.2,666337b9e963e99284837318,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:21Z,2024-06-07T16:44:41Z,NA,2024-06-07T16:44:42Z,320,CR9UHRS6,172,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,female,34,knowledge,-1.6556659872614656
2024-06-07 18:39:24,2024-06-07 18:44:37,0,51.7.250.194,100,313,1,2024-06-07 18:44:38,R_2gOuk8NXbiNemG3,NA,NA,NA,NA,54.9863,-3.9613,anonymous,EN,1,I pay attention,NA,7,661403131cecbe255b64ca6f,distraction,55,entom,4,3,3,3,FALSE,FALSE,FALSE,FALSE,TRUE,4,4,4,1,0.2,666337b9e963e99284837318,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:21Z,2024-06-07T16:44:41Z,NA,2024-06-07T16:44:42Z,320,CR9UHRS6,172,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,female,34,trust,-0.19008012051348197
2024-06-07 18:39:24,2024-06-07 18:44:37,0,51.7.250.194,100,313,1,2024-06-07 18:44:38,R_2gOuk8NXbiNemG3,NA,NA,NA,NA,54.9863,-3.9613,anonymous,EN,1,I pay attention,NA,7,661403131cecbe255b64ca6f,distraction,55,entom,4,3,3,3,FALSE,FALSE,FALSE,FALSE,TRUE,4,4,4,1,0.2,666337b9e963e99284837318,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:21Z,2024-06-07T16:44:41Z,NA,2024-06-07T16:44:42Z,320,CR9UHRS6,172,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,female,34,impressiveness,-0.25638452492661
2024-06-07 18:39:24,2024-06-07 18:44:37,0,51.7.250.194,100,313,1,2024-06-07 18:44:38,R_2gOuk8NXbiNemG3,NA,NA,NA,NA,54.9863,-3.9613,anonymous,EN,1,I pay attention,NA,7,661403131cecbe255b64ca6f,distraction,55,entom,4,3,3,3,FALSE,FALSE,FALSE,FALSE,TRUE,4,4,4,1,0.2,666337b9e963e99284837318,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:21Z,2024-06-07T16:44:41Z,NA,2024-06-07T16:44:42Z,320,CR9UHRS6,172,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,female,34,competence,-0.9683195767626569
2024-06-07 18:39:44,2024-06-07 18:44:38,0,90.195.2.64,100,293,1,2024-06-07 18:44:38,R_2cRN6vetdggAOIM,NA,NA,NA,NA,53.3083,-3.8285,anonymous,EN,1,I pay attention,NA,2,5caa11e5a15c9800161ad16d,control,56,archeo,2,3,3,3,FALSE,FALSE,FALSE,FALSE,TRUE,4,4,4,1,0.2,666337c973c07122976672ed,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:42Z,2024-06-07T16:44:43Z,NA,2024-06-07T16:44:44Z,302,CR9UHRS6,2266,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,female,49,knowledge,-1.6556659872614656
2024-06-07 18:39:44,2024-06-07 18:44:38,0,90.195.2.64,100,293,1,2024-06-07 18:44:38,R_2cRN6vetdggAOIM,NA,NA,NA,NA,53.3083,-3.8285,anonymous,EN,1,I pay attention,NA,2,5caa11e5a15c9800161ad16d,control,56,archeo,2,3,3,3,FALSE,FALSE,FALSE,FALSE,TRUE,4,4,4,1,0.2,666337c973c07122976672ed,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:42Z,2024-06-07T16:44:43Z,NA,2024-06-07T16:44:44Z,302,CR9UHRS6,2266,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,female,49,trust,-0.19008012051348197
2024-06-07 18:39:44,2024-06-07 18:44:38,0,90.195.2.64,100,293,1,2024-06-07 18:44:38,R_2cRN6vetdggAOIM,NA,NA,NA,NA,53.3083,-3.8285,anonymous,EN,1,I pay attention,NA,2,5caa11e5a15c9800161ad16d,control,56,archeo,2,3,3,3,FALSE,FALSE,FALSE,FALSE,TRUE,4,4,4,1,0.2,666337c973c07122976672ed,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:42Z,2024-06-07T16:44:43Z,NA,2024-06-07T16:44:44Z,302,CR9UHRS6,2266,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,female,49,impressiveness,-0.25638452492661
2024-06-07 18:39:44,2024-06-07 18:44:38,0,90.195.2.64,100,293,1,2024-06-07 18:44:38,R_2cRN6vetdggAOIM,NA,NA,NA,NA,53.3083,-3.8285,anonymous,EN,1,I pay attention,NA,2,5caa11e5a15c9800161ad16d,control,56,archeo,2,3,3,3,FALSE,FALSE,FALSE,FALSE,TRUE,4,4,4,1,0.2,666337c973c07122976672ed,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:42Z,2024-06-07T16:44:43Z,NA,2024-06-07T16:44:44Z,302,CR9UHRS6,2266,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,female,49,competence,-0.9683195767626569
2024-06-07 18:39:52,2024-06-07 18:44:39,0,94.193.249.79,100,286,1,2024-06-07 18:44:39,R_2fdpodlDimfukwF,NA,NA,NA,NA,53.9951,-1.1626,anonymous,EN,1,I pay attention,NA,5,644b8b2b8ab902554e307f27,distraction,57,entom,4,3,4,3,TRUE,TRUE,TRUE,TRUE,TRUE,4,4,3,5,1,666337d1175959c44bdd5901,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:49Z,2024-06-07T16:44:41Z,NA,2024-06-07T16:44:41Z,292,CR9UHRS6,846,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,male,41,knowledge,1.1666507167622988
2024-06-07 18:39:52,2024-06-07 18:44:39,0,94.193.249.79,100,286,1,2024-06-07 18:44:39,R_2fdpodlDimfukwF,NA,NA,NA,NA,53.9951,-1.1626,anonymous,EN,1,I pay attention,NA,5,644b8b2b8ab902554e307f27,distraction,57,entom,4,3,4,3,TRUE,TRUE,TRUE,TRUE,TRUE,4,4,3,5,1,666337d1175959c44bdd5901,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:49Z,2024-06-07T16:44:41Z,NA,2024-06-07T16:44:41Z,292,CR9UHRS6,846,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,male,41,trust,-1.612161022132869
2024-06-07 18:39:52,2024-06-07 18:44:39,0,94.193.249.79,100,286,1,2024-06-07 18:44:39,R_2fdpodlDimfukwF,NA,NA,NA,NA,53.9951,-1.1626,anonymous,EN,1,I pay attention,NA,5,644b8b2b8ab902554e307f27,distraction,57,entom,4,3,4,3,TRUE,TRUE,TRUE,TRUE,TRUE,4,4,3,5,1,666337d1175959c44bdd5901,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:49Z,2024-06-07T16:44:41Z,NA,2024-06-07T16:44:41Z,292,CR9UHRS6,846,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,male,41,impressiveness,-0.25638452492661
2024-06-07 18:39:52,2024-06-07 18:44:39,0,94.193.249.79,100,286,1,2024-06-07 18:44:39,R_2fdpodlDimfukwF,NA,NA,NA,NA,53.9951,-1.1626,anonymous,EN,1,I pay attention,NA,5,644b8b2b8ab902554e307f27,distraction,57,entom,4,3,4,3,TRUE,TRUE,TRUE,TRUE,TRUE,4,4,3,5,1,666337d1175959c44bdd5901,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:49Z,2024-06-07T16:44:41Z,NA,2024-06-07T16:44:41Z,292,CR9UHRS6,846,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,male,41,competence,-0.9683195767626569
2024-06-07 18:40:12,2024-06-07 18:44:40,0,51.182.200.28,100,268,1,2024-06-07 18:44:41,R_2rSIrqrlbtfR9NZ,NA,NA,NA,NA,51.4203,-0.1175,anonymous,EN,1,I pay attention,NA,8,5f615839b063530fd7e1fffc,distraction,58,archeo,5,3,4,2,FALSE,TRUE,FALSE,TRUE,FALSE,4,5,5,2,0.4,666337e3455dede9a451eee5,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:09Z,2024-06-07T16:44:42Z,NA,NA,273,CR9UHRS6,791,46,Male,White,Italy,United Kingdom,United Kingdom,Italian,No,Full-Time,male,46,knowledge,-0.9500868112555245
2024-06-07 18:40:12,2024-06-07 18:44:40,0,51.182.200.28,100,268,1,2024-06-07 18:44:41,R_2rSIrqrlbtfR9NZ,NA,NA,NA,NA,51.4203,-0.1175,anonymous,EN,1,I pay attention,NA,8,5f615839b063530fd7e1fffc,distraction,58,archeo,5,3,4,2,FALSE,TRUE,FALSE,TRUE,FALSE,4,5,5,2,0.4,666337e3455dede9a451eee5,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:09Z,2024-06-07T16:44:42Z,NA,NA,273,CR9UHRS6,791,46,Male,White,Italy,United Kingdom,United Kingdom,Italian,No,Full-Time,male,46,trust,1.232000781105905
2024-06-07 18:40:12,2024-06-07 18:44:40,0,51.182.200.28,100,268,1,2024-06-07 18:44:41,R_2rSIrqrlbtfR9NZ,NA,NA,NA,NA,51.4203,-0.1175,anonymous,EN,1,I pay attention,NA,8,5f615839b063530fd7e1fffc,distraction,58,archeo,5,3,4,2,FALSE,TRUE,FALSE,TRUE,FALSE,4,5,5,2,0.4,666337e3455dede9a451eee5,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:09Z,2024-06-07T16:44:42Z,NA,NA,273,CR9UHRS6,791,46,Male,White,Italy,United Kingdom,United Kingdom,Italian,No,Full-Time,male,46,impressiveness,-0.25638452492661
2024-06-07 18:40:12,2024-06-07 18:44:40,0,51.182.200.28,100,268,1,2024-06-07 18:44:41,R_2rSIrqrlbtfR9NZ,NA,NA,NA,NA,51.4203,-0.1175,anonymous,EN,1,I pay attention,NA,8,5f615839b063530fd7e1fffc,distraction,58,archeo,5,3,4,2,FALSE,TRUE,FALSE,TRUE,FALSE,4,5,5,2,0.4,666337e3455dede9a451eee5,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:09Z,2024-06-07T16:44:42Z,NA,NA,273,CR9UHRS6,791,46,Male,White,Italy,United Kingdom,United Kingdom,Italian,No,Full-Time,male,46,competence,0.7781139456128505
2024-06-07 18:40:13,2024-06-07 18:44:40,0,2.27.134.200,100,267,1,2024-06-07 18:44:41,R_2szTPzzpwR1LoDT,NA,NA,NA,NA,50.7666,0.2852,anonymous,EN,1,I pay attention,NA,5,60ce1bb05ba62827bfaa0ad3,control,59,archeo,5,4,5,4,TRUE,TRUE,TRUE,TRUE,TRUE,5,5,4,5,1,666337e6886ff2dbf3000a52,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:11Z,2024-06-07T16:44:43Z,NA,2024-06-07T16:44:43Z,272,CR9UHRS6,274,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,44,knowledge,1.1666507167622988
2024-06-07 18:40:13,2024-06-07 18:44:40,0,2.27.134.200,100,267,1,2024-06-07 18:44:41,R_2szTPzzpwR1LoDT,NA,NA,NA,NA,50.7666,0.2852,anonymous,EN,1,I pay attention,NA,5,60ce1bb05ba62827bfaa0ad3,control,59,archeo,5,4,5,4,TRUE,TRUE,TRUE,TRUE,TRUE,5,5,4,5,1,666337e6886ff2dbf3000a52,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:11Z,2024-06-07T16:44:43Z,NA,2024-06-07T16:44:43Z,272,CR9UHRS6,274,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,44,trust,-0.19008012051348197
2024-06-07 18:40:13,2024-06-07 18:44:40,0,2.27.134.200,100,267,1,2024-06-07 18:44:41,R_2szTPzzpwR1LoDT,NA,NA,NA,NA,50.7666,0.2852,anonymous,EN,1,I pay attention,NA,5,60ce1bb05ba62827bfaa0ad3,control,59,archeo,5,4,5,4,TRUE,TRUE,TRUE,TRUE,TRUE,5,5,4,5,1,666337e6886ff2dbf3000a52,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:11Z,2024-06-07T16:44:43Z,NA,2024-06-07T16:44:43Z,272,CR9UHRS6,274,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,44,impressiveness,1.3129995367453693
2024-06-07 18:40:13,2024-06-07 18:44:40,0,2.27.134.200,100,267,1,2024-06-07 18:44:41,R_2szTPzzpwR1LoDT,NA,NA,NA,NA,50.7666,0.2852,anonymous,EN,1,I pay attention,NA,5,60ce1bb05ba62827bfaa0ad3,control,59,archeo,5,4,5,4,TRUE,TRUE,TRUE,TRUE,TRUE,5,5,4,5,1,666337e6886ff2dbf3000a52,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:11Z,2024-06-07T16:44:43Z,NA,2024-06-07T16:44:43Z,272,CR9UHRS6,274,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,44,competence,0.7781139456128505
2024-06-07 18:39:43,2024-06-07 18:44:43,0,86.11.216.203,100,299,1,2024-06-07 18:44:43,R_2kXjKKp2cU5N3TX,NA,NA,NA,NA,53.8258,-1.5205,anonymous,EN,1,i pay attention,NA,5,6414687ee84275780cfe8acf,distraction,60,archeo,5,5,4,4,FALSE,TRUE,TRUE,TRUE,TRUE,4,5,4,4,0.8,666337c52b50ddaae9b702a6,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:41Z,2024-06-07T16:44:45Z,NA,2024-06-07T16:44:46Z,305,CR9UHRS6,82,21,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED,female,21,knowledge,0.46107154075635765
2024-06-07 18:39:43,2024-06-07 18:44:43,0,86.11.216.203,100,299,1,2024-06-07 18:44:43,R_2kXjKKp2cU5N3TX,NA,NA,NA,NA,53.8258,-1.5205,anonymous,EN,1,i pay attention,NA,5,6414687ee84275780cfe8acf,distraction,60,archeo,5,5,4,4,FALSE,TRUE,TRUE,TRUE,TRUE,4,5,4,4,0.8,666337c52b50ddaae9b702a6,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:41Z,2024-06-07T16:44:45Z,NA,2024-06-07T16:44:46Z,305,CR9UHRS6,82,21,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED,female,21,trust,-0.19008012051348197
2024-06-07 18:39:43,2024-06-07 18:44:43,0,86.11.216.203,100,299,1,2024-06-07 18:44:43,R_2kXjKKp2cU5N3TX,NA,NA,NA,NA,53.8258,-1.5205,anonymous,EN,1,i pay attention,NA,5,6414687ee84275780cfe8acf,distraction,60,archeo,5,5,4,4,FALSE,TRUE,TRUE,TRUE,TRUE,4,5,4,4,0.8,666337c52b50ddaae9b702a6,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:41Z,2024-06-07T16:44:45Z,NA,2024-06-07T16:44:46Z,305,CR9UHRS6,82,21,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED,female,21,impressiveness,-0.25638452492661
2024-06-07 18:39:43,2024-06-07 18:44:43,0,86.11.216.203,100,299,1,2024-06-07 18:44:43,R_2kXjKKp2cU5N3TX,NA,NA,NA,NA,53.8258,-1.5205,anonymous,EN,1,i pay attention,NA,5,6414687ee84275780cfe8acf,distraction,60,archeo,5,5,4,4,FALSE,TRUE,TRUE,TRUE,TRUE,4,5,4,4,0.8,666337c52b50ddaae9b702a6,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:41Z,2024-06-07T16:44:45Z,NA,2024-06-07T16:44:46Z,305,CR9UHRS6,82,21,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED,female,21,competence,0.7781139456128505
2024-06-07 18:39:58,2024-06-07 18:44:50,0,217.44.1.142,100,292,1,2024-06-07 18:44:50,R_2loTEmC56HRHd5R,NA,NA,NA,NA,53.9211,-2.5242,anonymous,EN,1,I pay attention,NA,4,61153a27f2c583ec7d0c0b0f,control,61,entom,4,5,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,4,5,4,5,1,666337d68c8ac060d7f9f971,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:56Z,2024-06-07T16:44:52Z,NA,2024-06-07T16:44:52Z,296,CR9UHRS6,1536,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,female,43,knowledge,1.1666507167622988
2024-06-07 18:39:58,2024-06-07 18:44:50,0,217.44.1.142,100,292,1,2024-06-07 18:44:50,R_2loTEmC56HRHd5R,NA,NA,NA,NA,53.9211,-2.5242,anonymous,EN,1,I pay attention,NA,4,61153a27f2c583ec7d0c0b0f,control,61,entom,4,5,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,4,5,4,5,1,666337d68c8ac060d7f9f971,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:56Z,2024-06-07T16:44:52Z,NA,2024-06-07T16:44:52Z,296,CR9UHRS6,1536,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,female,43,trust,-0.19008012051348197
2024-06-07 18:39:58,2024-06-07 18:44:50,0,217.44.1.142,100,292,1,2024-06-07 18:44:50,R_2loTEmC56HRHd5R,NA,NA,NA,NA,53.9211,-2.5242,anonymous,EN,1,I pay attention,NA,4,61153a27f2c583ec7d0c0b0f,control,61,entom,4,5,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,4,5,4,5,1,666337d68c8ac060d7f9f971,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:56Z,2024-06-07T16:44:52Z,NA,2024-06-07T16:44:52Z,296,CR9UHRS6,1536,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,female,43,impressiveness,-0.25638452492661
2024-06-07 18:39:58,2024-06-07 18:44:50,0,217.44.1.142,100,292,1,2024-06-07 18:44:50,R_2loTEmC56HRHd5R,NA,NA,NA,NA,53.9211,-2.5242,anonymous,EN,1,I pay attention,NA,4,61153a27f2c583ec7d0c0b0f,control,61,entom,4,5,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,4,5,4,5,1,666337d68c8ac060d7f9f971,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:56Z,2024-06-07T16:44:52Z,NA,2024-06-07T16:44:52Z,296,CR9UHRS6,1536,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,female,43,competence,0.7781139456128505
2024-06-07 18:40:07,2024-06-07 18:44:50,0,176.254.75.83,100,283,1,2024-06-07 18:44:51,R_2lq6SGHiGKfMUPn,NA,NA,NA,NA,51.5828,-0.3448,anonymous,EN,1,I pay attention,NA,5,5ed52e37266235094a3abcf4,control,62,entom,4,4,5,4,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,5,1,0.2,666337db73a579ba9a2d27f4,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:04Z,2024-06-07T16:44:52Z,NA,2024-06-07T16:44:53Z,289,CR9UHRS6,766,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,female,52,knowledge,-1.6556659872614656
2024-06-07 18:40:07,2024-06-07 18:44:50,0,176.254.75.83,100,283,1,2024-06-07 18:44:51,R_2lq6SGHiGKfMUPn,NA,NA,NA,NA,51.5828,-0.3448,anonymous,EN,1,I pay attention,NA,5,5ed52e37266235094a3abcf4,control,62,entom,4,4,5,4,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,5,1,0.2,666337db73a579ba9a2d27f4,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:04Z,2024-06-07T16:44:52Z,NA,2024-06-07T16:44:53Z,289,CR9UHRS6,766,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,female,52,trust,1.232000781105905
2024-06-07 18:40:07,2024-06-07 18:44:50,0,176.254.75.83,100,283,1,2024-06-07 18:44:51,R_2lq6SGHiGKfMUPn,NA,NA,NA,NA,51.5828,-0.3448,anonymous,EN,1,I pay attention,NA,5,5ed52e37266235094a3abcf4,control,62,entom,4,4,5,4,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,5,1,0.2,666337db73a579ba9a2d27f4,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:04Z,2024-06-07T16:44:52Z,NA,2024-06-07T16:44:53Z,289,CR9UHRS6,766,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,female,52,impressiveness,-0.25638452492661
2024-06-07 18:40:07,2024-06-07 18:44:50,0,176.254.75.83,100,283,1,2024-06-07 18:44:51,R_2lq6SGHiGKfMUPn,NA,NA,NA,NA,51.5828,-0.3448,anonymous,EN,1,I pay attention,NA,5,5ed52e37266235094a3abcf4,control,62,entom,4,4,5,4,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,5,1,0.2,666337db73a579ba9a2d27f4,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:04Z,2024-06-07T16:44:52Z,NA,2024-06-07T16:44:53Z,289,CR9UHRS6,766,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,female,52,competence,0.7781139456128505
2024-06-07 18:40:06,2024-06-07 18:44:51,0,86.143.204.230,100,284,1,2024-06-07 18:44:51,R_2aXBK0DmQ8FWsQR,NA,NA,NA,NA,52.6267,1.2176,anonymous,EN,1,I pay attention,NA,5,5b5ecd4b7757ed000198d434,control,63,entom,4,5,4,5,TRUE,TRUE,TRUE,TRUE,TRUE,5,5,3,5,1,666337df175959c44bdd5907,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:04Z,2024-06-07T16:44:52Z,NA,2024-06-07T16:44:52Z,288,CR9UHRS6,2333,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,male,46,knowledge,1.1666507167622988
2024-06-07 18:40:06,2024-06-07 18:44:51,0,86.143.204.230,100,284,1,2024-06-07 18:44:51,R_2aXBK0DmQ8FWsQR,NA,NA,NA,NA,52.6267,1.2176,anonymous,EN,1,I pay attention,NA,5,5b5ecd4b7757ed000198d434,control,63,entom,4,5,4,5,TRUE,TRUE,TRUE,TRUE,TRUE,5,5,3,5,1,666337df175959c44bdd5907,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:04Z,2024-06-07T16:44:52Z,NA,2024-06-07T16:44:52Z,288,CR9UHRS6,2333,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,male,46,trust,-1.612161022132869
