StartDate,EndDate,Status.x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,attention_check,drug,planet,vertebrate,brain,boson,orbit,material,speed,cloning,magnetic,Q1...60,CMQ_1,CMQ_2,CMQ_3,CMQ_4,CMQ_5,SICBS,BCTI_intro,BCTI_apollo,BCTI_cancer,BCTI_viruses,BCTI_climatechange,BCTI_flatearth,BCTI_autism,BCTI_polio,BCTI_alien,BCTI_hydorxychlor,BCTI_evolution,wgm_scientists,wgm_sciencegeneral,pew,reason_agreement,other_reason_agreement,reason_followup,Q1...84,education,comments,PROLIFIC_PID,Submission id,Status.y,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Covid-19 vaccine opinions,Covid-19 vaccination,Vaccine opinions 2,age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,gender,duration_mins,id,BCTI_avg,CMQ_avg,subject,knowledge,acceptance_initial,acceptance_confirmation,link1,link2,link_clicks,acceptance
2024-08-13T16:42:22Z,2024-08-13T16:52:18Z,IP Address,98.28.107.153,100,596,True,2024-08-13 16:52:19,R_7qyjGH1E4ZADd5I,NA,NA,NA,NA,41.1625,-83.4156,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,9,9,9,9,9,9,9,9,9,2,2,2,2,independent verification,NA,"I have done extensive research, read books from the library, watched DVDs and verified the information. After my mom died from a brain tumor I've researched the cures for cancer for 20 years now and know that doctors who come up with a cure are jailed or murdered to keep the status quo of the cancer industry. It's upsetting what our own government did in the 911 attacks on our own country as well.",NA,Master's Degree,Thank you!! Good luck on your research!!,65a7027c88eae2b9a68ae596,66bb707d238d653b6bd10610,AWAITING REVIEW,Not Applicable,2024-08-13T14:42:14Z,2024-08-13T14:52:24Z,NA,2024-08-13T14:52:24Z,611,C3MDUOHD,2684,Against (I feel negatively about the vaccines),No,1 (TOTALLY DISAGREEE),51,Female,White,United States,United States,United States,English,No,Part-Time,female,9.933333333333334,52,8.3,100,material,FALSE,Yes,NA,0,0,0,Yes
2024-08-13T16:42:22Z,2024-08-13T16:52:18Z,IP Address,98.28.107.153,100,596,True,2024-08-13 16:52:19,R_7qyjGH1E4ZADd5I,NA,NA,NA,NA,41.1625,-83.4156,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,9,9,9,9,9,9,9,9,9,2,2,2,2,independent verification,NA,"I have done extensive research, read books from the library, watched DVDs and verified the information. After my mom died from a brain tumor I've researched the cures for cancer for 20 years now and know that doctors who come up with a cure are jailed or murdered to keep the status quo of the cancer industry. It's upsetting what our own government did in the 911 attacks on our own country as well.",NA,Master's Degree,Thank you!! Good luck on your research!!,65a7027c88eae2b9a68ae596,66bb707d238d653b6bd10610,AWAITING REVIEW,Not Applicable,2024-08-13T14:42:14Z,2024-08-13T14:52:24Z,NA,2024-08-13T14:52:24Z,611,C3MDUOHD,2684,Against (I feel negatively about the vaccines),No,1 (TOTALLY DISAGREEE),51,Female,White,United States,United States,United States,English,No,Part-Time,female,9.933333333333334,52,8.3,100,speed,FALSE,Yes,NA,0,0,0,Yes
2024-08-13T16:42:22Z,2024-08-13T16:52:18Z,IP Address,98.28.107.153,100,596,True,2024-08-13 16:52:19,R_7qyjGH1E4ZADd5I,NA,NA,NA,NA,41.1625,-83.4156,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,9,9,9,9,9,9,9,9,9,2,2,2,2,independent verification,NA,"I have done extensive research, read books from the library, watched DVDs and verified the information. After my mom died from a brain tumor I've researched the cures for cancer for 20 years now and know that doctors who come up with a cure are jailed or murdered to keep the status quo of the cancer industry. It's upsetting what our own government did in the 911 attacks on our own country as well.",NA,Master's Degree,Thank you!! Good luck on your research!!,65a7027c88eae2b9a68ae596,66bb707d238d653b6bd10610,AWAITING REVIEW,Not Applicable,2024-08-13T14:42:14Z,2024-08-13T14:52:24Z,NA,2024-08-13T14:52:24Z,611,C3MDUOHD,2684,Against (I feel negatively about the vaccines),No,1 (TOTALLY DISAGREEE),51,Female,White,United States,United States,United States,English,No,Part-Time,female,9.933333333333334,52,8.3,100,cloning,FALSE,Yes,NA,0,0,0,Yes
2024-08-13T16:42:22Z,2024-08-13T16:52:18Z,IP Address,98.28.107.153,100,596,True,2024-08-13 16:52:19,R_7qyjGH1E4ZADd5I,NA,NA,NA,NA,41.1625,-83.4156,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,9,9,9,9,9,9,9,9,9,2,2,2,2,independent verification,NA,"I have done extensive research, read books from the library, watched DVDs and verified the information. After my mom died from a brain tumor I've researched the cures for cancer for 20 years now and know that doctors who come up with a cure are jailed or murdered to keep the status quo of the cancer industry. It's upsetting what our own government did in the 911 attacks on our own country as well.",NA,Master's Degree,Thank you!! Good luck on your research!!,65a7027c88eae2b9a68ae596,66bb707d238d653b6bd10610,AWAITING REVIEW,Not Applicable,2024-08-13T14:42:14Z,2024-08-13T14:52:24Z,NA,2024-08-13T14:52:24Z,611,C3MDUOHD,2684,Against (I feel negatively about the vaccines),No,1 (TOTALLY DISAGREEE),51,Female,White,United States,United States,United States,English,No,Part-Time,female,9.933333333333334,52,8.3,100,magnetic,FALSE,Yes,NA,0,0,0,Yes
2024-08-13T16:45:05Z,2024-08-13T16:52:42Z,IP Address,71.172.2.65,100,457,True,2024-08-13 16:52:43,R_8EWmtBnhOei2l7I,NA,NA,NA,NA,40.9138,-74.1896,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,100,90,80,100,9,NA,9,9,9,9,5,9,5,1,9,6,3,3,3,trust in scientists,NA,NA,NA,3- or 4-year College Degree,NA,6665b26a49d9b1071a67babe,66bb705b112783951c1dd619,AWAITING REVIEW,Not Applicable,2024-08-13T14:44:22Z,2024-08-13T14:52:47Z,NA,2024-08-13T14:52:48Z,506,C3MDUOHD,383,Against (I feel negatively about the vaccines),No,3(SOMEWHAT DISAGREE),39,Female,White,United States,United States,United States,English,No,Full-Time,female,7.616666666666666,53,7.1,92,drug,FALSE,Yes,NA,0,0,0,Yes
2024-08-13T16:45:05Z,2024-08-13T16:52:42Z,IP Address,71.172.2.65,100,457,True,2024-08-13 16:52:43,R_8EWmtBnhOei2l7I,NA,NA,NA,NA,40.9138,-74.1896,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,100,90,80,100,9,NA,9,9,9,9,5,9,5,1,9,6,3,3,3,trust in scientists,NA,NA,NA,3- or 4-year College Degree,NA,6665b26a49d9b1071a67babe,66bb705b112783951c1dd619,AWAITING REVIEW,Not Applicable,2024-08-13T14:44:22Z,2024-08-13T14:52:47Z,NA,2024-08-13T14:52:48Z,506,C3MDUOHD,383,Against (I feel negatively about the vaccines),No,3(SOMEWHAT DISAGREE),39,Female,White,United States,United States,United States,English,No,Full-Time,female,7.616666666666666,53,7.1,92,planet,FALSE,Yes,NA,0,0,0,Yes
2024-08-13T16:45:05Z,2024-08-13T16:52:42Z,IP Address,71.172.2.65,100,457,True,2024-08-13 16:52:43,R_8EWmtBnhOei2l7I,NA,NA,NA,NA,40.9138,-74.1896,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,100,90,80,100,9,NA,9,9,9,9,5,9,5,1,9,6,3,3,3,trust in scientists,NA,NA,NA,3- or 4-year College Degree,NA,6665b26a49d9b1071a67babe,66bb705b112783951c1dd619,AWAITING REVIEW,Not Applicable,2024-08-13T14:44:22Z,2024-08-13T14:52:47Z,NA,2024-08-13T14:52:48Z,506,C3MDUOHD,383,Against (I feel negatively about the vaccines),No,3(SOMEWHAT DISAGREE),39,Female,White,United States,United States,United States,English,No,Full-Time,female,7.616666666666666,53,7.1,92,vertebrate,TRUE,Yes,NA,0,0,0,Yes
2024-08-13T16:45:05Z,2024-08-13T16:52:42Z,IP Address,71.172.2.65,100,457,True,2024-08-13 16:52:43,R_8EWmtBnhOei2l7I,NA,NA,NA,NA,40.9138,-74.1896,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,100,90,80,100,9,NA,9,9,9,9,5,9,5,1,9,6,3,3,3,trust in scientists,NA,NA,NA,3- or 4-year College Degree,NA,6665b26a49d9b1071a67babe,66bb705b112783951c1dd619,AWAITING REVIEW,Not Applicable,2024-08-13T14:44:22Z,2024-08-13T14:52:47Z,NA,2024-08-13T14:52:48Z,506,C3MDUOHD,383,Against (I feel negatively about the vaccines),No,3(SOMEWHAT DISAGREE),39,Female,White,United States,United States,United States,English,No,Full-Time,female,7.616666666666666,53,7.1,92,brain,FALSE,Yes,NA,0,0,0,Yes
2024-08-13T16:45:05Z,2024-08-13T16:52:42Z,IP Address,71.172.2.65,100,457,True,2024-08-13 16:52:43,R_8EWmtBnhOei2l7I,NA,NA,NA,NA,40.9138,-74.1896,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,100,90,80,100,9,NA,9,9,9,9,5,9,5,1,9,6,3,3,3,trust in scientists,NA,NA,NA,3- or 4-year College Degree,NA,6665b26a49d9b1071a67babe,66bb705b112783951c1dd619,AWAITING REVIEW,Not Applicable,2024-08-13T14:44:22Z,2024-08-13T14:52:47Z,NA,2024-08-13T14:52:48Z,506,C3MDUOHD,383,Against (I feel negatively about the vaccines),No,3(SOMEWHAT DISAGREE),39,Female,White,United States,United States,United States,English,No,Full-Time,female,7.616666666666666,53,7.1,92,boson,FALSE,Yes,NA,0,0,0,Yes
2024-08-13T16:45:05Z,2024-08-13T16:52:42Z,IP Address,71.172.2.65,100,457,True,2024-08-13 16:52:43,R_8EWmtBnhOei2l7I,NA,NA,NA,NA,40.9138,-74.1896,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,100,90,80,100,9,NA,9,9,9,9,5,9,5,1,9,6,3,3,3,trust in scientists,NA,NA,NA,3- or 4-year College Degree,NA,6665b26a49d9b1071a67babe,66bb705b112783951c1dd619,AWAITING REVIEW,Not Applicable,2024-08-13T14:44:22Z,2024-08-13T14:52:47Z,NA,2024-08-13T14:52:48Z,506,C3MDUOHD,383,Against (I feel negatively about the vaccines),No,3(SOMEWHAT DISAGREE),39,Female,White,United States,United States,United States,English,No,Full-Time,female,7.616666666666666,53,7.1,92,orbit,FALSE,Yes,NA,0,0,0,Yes
2024-08-13T16:45:05Z,2024-08-13T16:52:42Z,IP Address,71.172.2.65,100,457,True,2024-08-13 16:52:43,R_8EWmtBnhOei2l7I,NA,NA,NA,NA,40.9138,-74.1896,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,100,90,80,100,9,NA,9,9,9,9,5,9,5,1,9,6,3,3,3,trust in scientists,NA,NA,NA,3- or 4-year College Degree,NA,6665b26a49d9b1071a67babe,66bb705b112783951c1dd619,AWAITING REVIEW,Not Applicable,2024-08-13T14:44:22Z,2024-08-13T14:52:47Z,NA,2024-08-13T14:52:48Z,506,C3MDUOHD,383,Against (I feel negatively about the vaccines),No,3(SOMEWHAT DISAGREE),39,Female,White,United States,United States,United States,English,No,Full-Time,female,7.616666666666666,53,7.1,92,material,FALSE,Yes,NA,0,0,0,Yes
2024-08-13T16:45:05Z,2024-08-13T16:52:42Z,IP Address,71.172.2.65,100,457,True,2024-08-13 16:52:43,R_8EWmtBnhOei2l7I,NA,NA,NA,NA,40.9138,-74.1896,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,100,90,80,100,9,NA,9,9,9,9,5,9,5,1,9,6,3,3,3,trust in scientists,NA,NA,NA,3- or 4-year College Degree,NA,6665b26a49d9b1071a67babe,66bb705b112783951c1dd619,AWAITING REVIEW,Not Applicable,2024-08-13T14:44:22Z,2024-08-13T14:52:47Z,NA,2024-08-13T14:52:48Z,506,C3MDUOHD,383,Against (I feel negatively about the vaccines),No,3(SOMEWHAT DISAGREE),39,Female,White,United States,United States,United States,English,No,Full-Time,female,7.616666666666666,53,7.1,92,speed,TRUE,Yes,NA,0,0,0,Yes
2024-08-13T16:45:05Z,2024-08-13T16:52:42Z,IP Address,71.172.2.65,100,457,True,2024-08-13 16:52:43,R_8EWmtBnhOei2l7I,NA,NA,NA,NA,40.9138,-74.1896,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,100,90,80,100,9,NA,9,9,9,9,5,9,5,1,9,6,3,3,3,trust in scientists,NA,NA,NA,3- or 4-year College Degree,NA,6665b26a49d9b1071a67babe,66bb705b112783951c1dd619,AWAITING REVIEW,Not Applicable,2024-08-13T14:44:22Z,2024-08-13T14:52:47Z,NA,2024-08-13T14:52:48Z,506,C3MDUOHD,383,Against (I feel negatively about the vaccines),No,3(SOMEWHAT DISAGREE),39,Female,White,United States,United States,United States,English,No,Full-Time,female,7.616666666666666,53,7.1,92,cloning,FALSE,Yes,NA,0,0,0,Yes
2024-08-13T16:45:05Z,2024-08-13T16:52:42Z,IP Address,71.172.2.65,100,457,True,2024-08-13 16:52:43,R_8EWmtBnhOei2l7I,NA,NA,NA,NA,40.9138,-74.1896,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,100,90,80,100,9,NA,9,9,9,9,5,9,5,1,9,6,3,3,3,trust in scientists,NA,NA,NA,3- or 4-year College Degree,NA,6665b26a49d9b1071a67babe,66bb705b112783951c1dd619,AWAITING REVIEW,Not Applicable,2024-08-13T14:44:22Z,2024-08-13T14:52:47Z,NA,2024-08-13T14:52:48Z,506,C3MDUOHD,383,Against (I feel negatively about the vaccines),No,3(SOMEWHAT DISAGREE),39,Female,White,United States,United States,United States,English,No,Full-Time,female,7.616666666666666,53,7.1,92,magnetic,FALSE,Yes,NA,0,0,0,Yes
2024-08-13T16:32:16Z,2024-08-13T16:53:50Z,IP Address,184.187.150.69,100,1294,True,2024-08-13 16:53:51,R_6tYHiLEeV8xQKFX,NA,NA,NA,NA,30.236,-92.0075,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,did not know the answer,did not know the answer,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,5,9,9,4,7,9,5,9,9,6,4,4,5,trust in scientists,NA,NA,NA,2-year College Degree,NA,66a53f0e7f48598d440de084,66bb6e61a52bbdb4f2698bde,AWAITING REVIEW,Not Applicable,2024-08-13T14:32:12Z,2024-08-13T14:53:53Z,NA,2024-08-13T14:53:54Z,1302,C3MDUOHD,102,Against (I feel negatively about the vaccines),No,3(SOMEWHAT DISAGREE),47,Female,Black,United States,United States,United States,English,No,Full-Time,female,21.566666666666666,54,7.2,100,drug,TRUE,Yes,NA,0,0,0,Yes
2024-08-13T16:32:16Z,2024-08-13T16:53:50Z,IP Address,184.187.150.69,100,1294,True,2024-08-13 16:53:51,R_6tYHiLEeV8xQKFX,NA,NA,NA,NA,30.236,-92.0075,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,did not know the answer,did not know the answer,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,5,9,9,4,7,9,5,9,9,6,4,4,5,trust in scientists,NA,NA,NA,2-year College Degree,NA,66a53f0e7f48598d440de084,66bb6e61a52bbdb4f2698bde,AWAITING REVIEW,Not Applicable,2024-08-13T14:32:12Z,2024-08-13T14:53:53Z,NA,2024-08-13T14:53:54Z,1302,C3MDUOHD,102,Against (I feel negatively about the vaccines),No,3(SOMEWHAT DISAGREE),47,Female,Black,United States,United States,United States,English,No,Full-Time,female,21.566666666666666,54,7.2,100,planet,FALSE,Yes,NA,0,0,0,Yes
2024-08-13T16:32:16Z,2024-08-13T16:53:50Z,IP Address,184.187.150.69,100,1294,True,2024-08-13 16:53:51,R_6tYHiLEeV8xQKFX,NA,NA,NA,NA,30.236,-92.0075,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,did not know the answer,did not know the answer,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,5,9,9,4,7,9,5,9,9,6,4,4,5,trust in scientists,NA,NA,NA,2-year College Degree,NA,66a53f0e7f48598d440de084,66bb6e61a52bbdb4f2698bde,AWAITING REVIEW,Not Applicable,2024-08-13T14:32:12Z,2024-08-13T14:53:53Z,NA,2024-08-13T14:53:54Z,1302,C3MDUOHD,102,Against (I feel negatively about the vaccines),No,3(SOMEWHAT DISAGREE),47,Female,Black,United States,United States,United States,English,No,Full-Time,female,21.566666666666666,54,7.2,100,vertebrate,TRUE,No,Yes,0,0,0,Yes
2024-08-13T16:32:16Z,2024-08-13T16:53:50Z,IP Address,184.187.150.69,100,1294,True,2024-08-13 16:53:51,R_6tYHiLEeV8xQKFX,NA,NA,NA,NA,30.236,-92.0075,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,did not know the answer,did not know the answer,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,5,9,9,4,7,9,5,9,9,6,4,4,5,trust in scientists,NA,NA,NA,2-year College Degree,NA,66a53f0e7f48598d440de084,66bb6e61a52bbdb4f2698bde,AWAITING REVIEW,Not Applicable,2024-08-13T14:32:12Z,2024-08-13T14:53:53Z,NA,2024-08-13T14:53:54Z,1302,C3MDUOHD,102,Against (I feel negatively about the vaccines),No,3(SOMEWHAT DISAGREE),47,Female,Black,United States,United States,United States,English,No,Full-Time,female,21.566666666666666,54,7.2,100,brain,TRUE,No,Yes,0,0,0,Yes
2024-08-13T16:32:16Z,2024-08-13T16:53:50Z,IP Address,184.187.150.69,100,1294,True,2024-08-13 16:53:51,R_6tYHiLEeV8xQKFX,NA,NA,NA,NA,30.236,-92.0075,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,did not know the answer,did not know the answer,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,5,9,9,4,7,9,5,9,9,6,4,4,5,trust in scientists,NA,NA,NA,2-year College Degree,NA,66a53f0e7f48598d440de084,66bb6e61a52bbdb4f2698bde,AWAITING REVIEW,Not Applicable,2024-08-13T14:32:12Z,2024-08-13T14:53:53Z,NA,2024-08-13T14:53:54Z,1302,C3MDUOHD,102,Against (I feel negatively about the vaccines),No,3(SOMEWHAT DISAGREE),47,Female,Black,United States,United States,United States,English,No,Full-Time,female,21.566666666666666,54,7.2,100,boson,TRUE,Yes,NA,0,0,0,Yes
2024-08-13T16:32:16Z,2024-08-13T16:53:50Z,IP Address,184.187.150.69,100,1294,True,2024-08-13 16:53:51,R_6tYHiLEeV8xQKFX,NA,NA,NA,NA,30.236,-92.0075,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,did not know the answer,did not know the answer,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,5,9,9,4,7,9,5,9,9,6,4,4,5,trust in scientists,NA,NA,NA,2-year College Degree,NA,66a53f0e7f48598d440de084,66bb6e61a52bbdb4f2698bde,AWAITING REVIEW,Not Applicable,2024-08-13T14:32:12Z,2024-08-13T14:53:53Z,NA,2024-08-13T14:53:54Z,1302,C3MDUOHD,102,Against (I feel negatively about the vaccines),No,3(SOMEWHAT DISAGREE),47,Female,Black,United States,United States,United States,English,No,Full-Time,female,21.566666666666666,54,7.2,100,orbit,FALSE,Yes,NA,0,0,0,Yes
2024-08-13T16:32:16Z,2024-08-13T16:53:50Z,IP Address,184.187.150.69,100,1294,True,2024-08-13 16:53:51,R_6tYHiLEeV8xQKFX,NA,NA,NA,NA,30.236,-92.0075,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,did not know the answer,did not know the answer,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,5,9,9,4,7,9,5,9,9,6,4,4,5,trust in scientists,NA,NA,NA,2-year College Degree,NA,66a53f0e7f48598d440de084,66bb6e61a52bbdb4f2698bde,AWAITING REVIEW,Not Applicable,2024-08-13T14:32:12Z,2024-08-13T14:53:53Z,NA,2024-08-13T14:53:54Z,1302,C3MDUOHD,102,Against (I feel negatively about the vaccines),No,3(SOMEWHAT DISAGREE),47,Female,Black,United States,United States,United States,English,No,Full-Time,female,21.566666666666666,54,7.2,100,material,FALSE,Yes,NA,0,0,0,Yes
2024-08-13T16:32:16Z,2024-08-13T16:53:50Z,IP Address,184.187.150.69,100,1294,True,2024-08-13 16:53:51,R_6tYHiLEeV8xQKFX,NA,NA,NA,NA,30.236,-92.0075,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,did not know the answer,did not know the answer,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,5,9,9,4,7,9,5,9,9,6,4,4,5,trust in scientists,NA,NA,NA,2-year College Degree,NA,66a53f0e7f48598d440de084,66bb6e61a52bbdb4f2698bde,AWAITING REVIEW,Not Applicable,2024-08-13T14:32:12Z,2024-08-13T14:53:53Z,NA,2024-08-13T14:53:54Z,1302,C3MDUOHD,102,Against (I feel negatively about the vaccines),No,3(SOMEWHAT DISAGREE),47,Female,Black,United States,United States,United States,English,No,Full-Time,female,21.566666666666666,54,7.2,100,speed,FALSE,Yes,NA,0,0,0,Yes
2024-08-13T16:32:16Z,2024-08-13T16:53:50Z,IP Address,184.187.150.69,100,1294,True,2024-08-13 16:53:51,R_6tYHiLEeV8xQKFX,NA,NA,NA,NA,30.236,-92.0075,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,did not know the answer,did not know the answer,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,5,9,9,4,7,9,5,9,9,6,4,4,5,trust in scientists,NA,NA,NA,2-year College Degree,NA,66a53f0e7f48598d440de084,66bb6e61a52bbdb4f2698bde,AWAITING REVIEW,Not Applicable,2024-08-13T14:32:12Z,2024-08-13T14:53:53Z,NA,2024-08-13T14:53:54Z,1302,C3MDUOHD,102,Against (I feel negatively about the vaccines),No,3(SOMEWHAT DISAGREE),47,Female,Black,United States,United States,United States,English,No,Full-Time,female,21.566666666666666,54,7.2,100,cloning,TRUE,Yes,NA,0,0,0,Yes
2024-08-13T16:32:16Z,2024-08-13T16:53:50Z,IP Address,184.187.150.69,100,1294,True,2024-08-13 16:53:51,R_6tYHiLEeV8xQKFX,NA,NA,NA,NA,30.236,-92.0075,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,did not know the answer,did not know the answer,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,5,9,9,4,7,9,5,9,9,6,4,4,5,trust in scientists,NA,NA,NA,2-year College Degree,NA,66a53f0e7f48598d440de084,66bb6e61a52bbdb4f2698bde,AWAITING REVIEW,Not Applicable,2024-08-13T14:32:12Z,2024-08-13T14:53:53Z,NA,2024-08-13T14:53:54Z,1302,C3MDUOHD,102,Against (I feel negatively about the vaccines),No,3(SOMEWHAT DISAGREE),47,Female,Black,United States,United States,United States,English,No,Full-Time,female,21.566666666666666,54,7.2,100,magnetic,FALSE,Yes,NA,0,0,0,Yes
2024-08-13T16:40:02Z,2024-08-13T16:53:59Z,IP Address,68.131.103.144,100,837,True,2024-08-13 16:54:00,R_7Cg4qBZ9hFmjEQI,NA,NA,NA,NA,37.1538,-76.539,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,20,70,20,70,8,NA,5,7,7,6,3,8,5,8,6,3,3,3,4,trust in scientists,NA,NA,NA,2-year College Degree,"No, but have a great day.",66311dba5aa1ab2311dbe237,66bb7024bc48669619791ff4,AWAITING REVIEW,Not Applicable,2024-08-13T14:39:59Z,2024-08-13T14:54:01Z,NA,2024-08-13T14:54:01Z,842,C3MDUOHD,567,Against (I feel negatively about the vaccines),No,2 (DISAGREE),55,Female,White,United States,United States,United States,English,No,Full-Time,female,13.95,55,5.8,56,drug,TRUE,Yes,NA,0,0,0,Yes
2024-08-13T16:40:02Z,2024-08-13T16:53:59Z,IP Address,68.131.103.144,100,837,True,2024-08-13 16:54:00,R_7Cg4qBZ9hFmjEQI,NA,NA,NA,NA,37.1538,-76.539,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,20,70,20,70,8,NA,5,7,7,6,3,8,5,8,6,3,3,3,4,trust in scientists,NA,NA,NA,2-year College Degree,"No, but have a great day.",66311dba5aa1ab2311dbe237,66bb7024bc48669619791ff4,AWAITING REVIEW,Not Applicable,2024-08-13T14:39:59Z,2024-08-13T14:54:01Z,NA,2024-08-13T14:54:01Z,842,C3MDUOHD,567,Against (I feel negatively about the vaccines),No,2 (DISAGREE),55,Female,White,United States,United States,United States,English,No,Full-Time,female,13.95,55,5.8,56,planet,FALSE,Yes,NA,0,0,0,Yes
2024-08-13T16:40:02Z,2024-08-13T16:53:59Z,IP Address,68.131.103.144,100,837,True,2024-08-13 16:54:00,R_7Cg4qBZ9hFmjEQI,NA,NA,NA,NA,37.1538,-76.539,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,20,70,20,70,8,NA,5,7,7,6,3,8,5,8,6,3,3,3,4,trust in scientists,NA,NA,NA,2-year College Degree,"No, but have a great day.",66311dba5aa1ab2311dbe237,66bb7024bc48669619791ff4,AWAITING REVIEW,Not Applicable,2024-08-13T14:39:59Z,2024-08-13T14:54:01Z,NA,2024-08-13T14:54:01Z,842,C3MDUOHD,567,Against (I feel negatively about the vaccines),No,2 (DISAGREE),55,Female,White,United States,United States,United States,English,No,Full-Time,female,13.95,55,5.8,56,vertebrate,TRUE,Yes,NA,1,0,1,Yes
2024-08-13T16:40:02Z,2024-08-13T16:53:59Z,IP Address,68.131.103.144,100,837,True,2024-08-13 16:54:00,R_7Cg4qBZ9hFmjEQI,NA,NA,NA,NA,37.1538,-76.539,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,20,70,20,70,8,NA,5,7,7,6,3,8,5,8,6,3,3,3,4,trust in scientists,NA,NA,NA,2-year College Degree,"No, but have a great day.",66311dba5aa1ab2311dbe237,66bb7024bc48669619791ff4,AWAITING REVIEW,Not Applicable,2024-08-13T14:39:59Z,2024-08-13T14:54:01Z,NA,2024-08-13T14:54:01Z,842,C3MDUOHD,567,Against (I feel negatively about the vaccines),No,2 (DISAGREE),55,Female,White,United States,United States,United States,English,No,Full-Time,female,13.95,55,5.8,56,brain,TRUE,Yes,NA,0,0,0,Yes
