StartDate,EndDate,Status.x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,attention,Q1,gender,age,education,PROLIFIC_PID,independence,counter,id,convergence,stimulus_variant,accuracy,competence,Submission id,Status.y,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
2023-04-14 15:28:59,2023-04-14 15:32:02,0,77.98.119.60,100,183,1,2023-04-14 15:32:03,R_2qy3CARMiJtNqVY,NA,NA,NA,NA,51.3188,-2.2034,anonymous,EN,1,I pay attention,NA,female,50,3,5722578701ed33000838ba6d,independent,8,51,3,b,50,4,643955199d76ac4b7074e4f3,AWAITING REVIEW,2023-04-14T13:28:57Z,2023-04-14T13:32:04Z,NA,2023-04-14T13:32:06Z,188,5A34BA6B,904,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-04-14 15:28:48,2023-04-14 15:32:03,0,81.109.206.107,100,194,1,2023-04-14 15:32:03,R_1IbYYeLlCY7mtiM,NA,NA,NA,NA,51.5638,-0.0765,anonymous,EN,1,I pay attention,NA,female,20,3,5f105fb050ae3d02c17bf90e,independent,8,52,0,a,33,4,6439550ea605002ea98062f8,AWAITING REVIEW,2023-04-14T13:28:46Z,2023-04-14T13:32:05Z,NA,2023-04-14T13:32:05Z,199,5A34BA6B,109,20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
2023-04-14 15:28:48,2023-04-14 15:32:03,0,81.109.206.107,100,194,1,2023-04-14 15:32:03,R_1IbYYeLlCY7mtiM,NA,NA,NA,NA,51.5638,-0.0765,anonymous,EN,1,I pay attention,NA,female,20,3,5f105fb050ae3d02c17bf90e,independent,8,52,0,b,33,3,6439550ea605002ea98062f8,AWAITING REVIEW,2023-04-14T13:28:46Z,2023-04-14T13:32:05Z,NA,2023-04-14T13:32:05Z,199,5A34BA6B,109,20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
2023-04-14 15:28:48,2023-04-14 15:32:03,0,81.109.206.107,100,194,1,2023-04-14 15:32:03,R_1IbYYeLlCY7mtiM,NA,NA,NA,NA,51.5638,-0.0765,anonymous,EN,1,I pay attention,NA,female,20,3,5f105fb050ae3d02c17bf90e,independent,8,52,1,a,45,3,6439550ea605002ea98062f8,AWAITING REVIEW,2023-04-14T13:28:46Z,2023-04-14T13:32:05Z,NA,2023-04-14T13:32:05Z,199,5A34BA6B,109,20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
2023-04-14 15:28:48,2023-04-14 15:32:03,0,81.109.206.107,100,194,1,2023-04-14 15:32:03,R_1IbYYeLlCY7mtiM,NA,NA,NA,NA,51.5638,-0.0765,anonymous,EN,1,I pay attention,NA,female,20,3,5f105fb050ae3d02c17bf90e,independent,8,52,1,b,45,3,6439550ea605002ea98062f8,AWAITING REVIEW,2023-04-14T13:28:46Z,2023-04-14T13:32:05Z,NA,2023-04-14T13:32:05Z,199,5A34BA6B,109,20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
2023-04-14 15:28:48,2023-04-14 15:32:03,0,81.109.206.107,100,194,1,2023-04-14 15:32:03,R_1IbYYeLlCY7mtiM,NA,NA,NA,NA,51.5638,-0.0765,anonymous,EN,1,I pay attention,NA,female,20,3,5f105fb050ae3d02c17bf90e,independent,8,52,2,a,67,5,6439550ea605002ea98062f8,AWAITING REVIEW,2023-04-14T13:28:46Z,2023-04-14T13:32:05Z,NA,2023-04-14T13:32:05Z,199,5A34BA6B,109,20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
2023-04-14 15:28:48,2023-04-14 15:32:03,0,81.109.206.107,100,194,1,2023-04-14 15:32:03,R_1IbYYeLlCY7mtiM,NA,NA,NA,NA,51.5638,-0.0765,anonymous,EN,1,I pay attention,NA,female,20,3,5f105fb050ae3d02c17bf90e,independent,8,52,2,b,66,5,6439550ea605002ea98062f8,AWAITING REVIEW,2023-04-14T13:28:46Z,2023-04-14T13:32:05Z,NA,2023-04-14T13:32:05Z,199,5A34BA6B,109,20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
2023-04-14 15:28:48,2023-04-14 15:32:03,0,81.109.206.107,100,194,1,2023-04-14 15:32:03,R_1IbYYeLlCY7mtiM,NA,NA,NA,NA,51.5638,-0.0765,anonymous,EN,1,I pay attention,NA,female,20,3,5f105fb050ae3d02c17bf90e,independent,8,52,3,a,88,5,6439550ea605002ea98062f8,AWAITING REVIEW,2023-04-14T13:28:46Z,2023-04-14T13:32:05Z,NA,2023-04-14T13:32:05Z,199,5A34BA6B,109,20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
2023-04-14 15:28:48,2023-04-14 15:32:03,0,81.109.206.107,100,194,1,2023-04-14 15:32:03,R_1IbYYeLlCY7mtiM,NA,NA,NA,NA,51.5638,-0.0765,anonymous,EN,1,I pay attention,NA,female,20,3,5f105fb050ae3d02c17bf90e,independent,8,52,3,b,88,6,6439550ea605002ea98062f8,AWAITING REVIEW,2023-04-14T13:28:46Z,2023-04-14T13:32:05Z,NA,2023-04-14T13:32:05Z,199,5A34BA6B,109,20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
2023-04-14 15:28:50,2023-04-14 15:32:03,0,90.246.223.93,100,192,1,2023-04-14 15:32:04,R_2rN1Bjzqzs1cPvP,NA,NA,NA,NA,51.7206,-3.0408,anonymous,EN,1,I pay attention,NA,female,50,5,63c5996aff7ec475ae83bf3f,independent,8,53,0,a,20,3,64395509f539b4462f713c45,AWAITING REVIEW,2023-04-14T13:28:48Z,2023-04-14T13:32:07Z,NA,2023-04-14T13:32:08Z,199,5A34BA6B,135,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-04-14 15:28:50,2023-04-14 15:32:03,0,90.246.223.93,100,192,1,2023-04-14 15:32:04,R_2rN1Bjzqzs1cPvP,NA,NA,NA,NA,51.7206,-3.0408,anonymous,EN,1,I pay attention,NA,female,50,5,63c5996aff7ec475ae83bf3f,independent,8,53,0,b,15,3,64395509f539b4462f713c45,AWAITING REVIEW,2023-04-14T13:28:48Z,2023-04-14T13:32:07Z,NA,2023-04-14T13:32:08Z,199,5A34BA6B,135,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-04-14 15:28:50,2023-04-14 15:32:03,0,90.246.223.93,100,192,1,2023-04-14 15:32:04,R_2rN1Bjzqzs1cPvP,NA,NA,NA,NA,51.7206,-3.0408,anonymous,EN,1,I pay attention,NA,female,50,5,63c5996aff7ec475ae83bf3f,independent,8,53,1,a,36,4,64395509f539b4462f713c45,AWAITING REVIEW,2023-04-14T13:28:48Z,2023-04-14T13:32:07Z,NA,2023-04-14T13:32:08Z,199,5A34BA6B,135,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-04-14 15:28:50,2023-04-14 15:32:03,0,90.246.223.93,100,192,1,2023-04-14 15:32:04,R_2rN1Bjzqzs1cPvP,NA,NA,NA,NA,51.7206,-3.0408,anonymous,EN,1,I pay attention,NA,female,50,5,63c5996aff7ec475ae83bf3f,independent,8,53,1,b,37,4,64395509f539b4462f713c45,AWAITING REVIEW,2023-04-14T13:28:48Z,2023-04-14T13:32:07Z,NA,2023-04-14T13:32:08Z,199,5A34BA6B,135,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-04-14 15:28:50,2023-04-14 15:32:03,0,90.246.223.93,100,192,1,2023-04-14 15:32:04,R_2rN1Bjzqzs1cPvP,NA,NA,NA,NA,51.7206,-3.0408,anonymous,EN,1,I pay attention,NA,female,50,5,63c5996aff7ec475ae83bf3f,independent,8,53,2,a,67,5,64395509f539b4462f713c45,AWAITING REVIEW,2023-04-14T13:28:48Z,2023-04-14T13:32:07Z,NA,2023-04-14T13:32:08Z,199,5A34BA6B,135,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-04-14 15:28:50,2023-04-14 15:32:03,0,90.246.223.93,100,192,1,2023-04-14 15:32:04,R_2rN1Bjzqzs1cPvP,NA,NA,NA,NA,51.7206,-3.0408,anonymous,EN,1,I pay attention,NA,female,50,5,63c5996aff7ec475ae83bf3f,independent,8,53,2,b,67,5,64395509f539b4462f713c45,AWAITING REVIEW,2023-04-14T13:28:48Z,2023-04-14T13:32:07Z,NA,2023-04-14T13:32:08Z,199,5A34BA6B,135,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-04-14 15:28:50,2023-04-14 15:32:03,0,90.246.223.93,100,192,1,2023-04-14 15:32:04,R_2rN1Bjzqzs1cPvP,NA,NA,NA,NA,51.7206,-3.0408,anonymous,EN,1,I pay attention,NA,female,50,5,63c5996aff7ec475ae83bf3f,independent,8,53,3,a,90,6,64395509f539b4462f713c45,AWAITING REVIEW,2023-04-14T13:28:48Z,2023-04-14T13:32:07Z,NA,2023-04-14T13:32:08Z,199,5A34BA6B,135,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-04-14 15:28:50,2023-04-14 15:32:03,0,90.246.223.93,100,192,1,2023-04-14 15:32:04,R_2rN1Bjzqzs1cPvP,NA,NA,NA,NA,51.7206,-3.0408,anonymous,EN,1,I pay attention,NA,female,50,5,63c5996aff7ec475ae83bf3f,independent,8,53,3,b,91,6,64395509f539b4462f713c45,AWAITING REVIEW,2023-04-14T13:28:48Z,2023-04-14T13:32:07Z,NA,2023-04-14T13:32:08Z,199,5A34BA6B,135,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-04-14 15:29:01,2023-04-14 15:32:04,0,86.154.97.110,100,183,1,2023-04-14 15:32:05,R_3GpiX4EnkbGIKrO,NA,NA,NA,NA,53.2765,-2.5979,anonymous,EN,1,I pay attention,NA,female,19,3,63d10ca8fca9ad7d2fbe4393,independent,8,54,0,a,33,3,6439551ac4eb54311f8b6f86,AWAITING REVIEW,2023-04-14T13:28:58Z,2023-04-14T13:32:07Z,NA,2023-04-14T13:32:07Z,189,5A34BA6B,128,19,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
2023-04-14 15:29:01,2023-04-14 15:32:04,0,86.154.97.110,100,183,1,2023-04-14 15:32:05,R_3GpiX4EnkbGIKrO,NA,NA,NA,NA,53.2765,-2.5979,anonymous,EN,1,I pay attention,NA,female,19,3,63d10ca8fca9ad7d2fbe4393,independent,8,54,0,b,33,3,6439551ac4eb54311f8b6f86,AWAITING REVIEW,2023-04-14T13:28:58Z,2023-04-14T13:32:07Z,NA,2023-04-14T13:32:07Z,189,5A34BA6B,128,19,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
2023-04-14 15:29:01,2023-04-14 15:32:04,0,86.154.97.110,100,183,1,2023-04-14 15:32:05,R_3GpiX4EnkbGIKrO,NA,NA,NA,NA,53.2765,-2.5979,anonymous,EN,1,I pay attention,NA,female,19,3,63d10ca8fca9ad7d2fbe4393,independent,8,54,1,a,33,4,6439551ac4eb54311f8b6f86,AWAITING REVIEW,2023-04-14T13:28:58Z,2023-04-14T13:32:07Z,NA,2023-04-14T13:32:07Z,189,5A34BA6B,128,19,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
2023-04-14 15:29:01,2023-04-14 15:32:04,0,86.154.97.110,100,183,1,2023-04-14 15:32:05,R_3GpiX4EnkbGIKrO,NA,NA,NA,NA,53.2765,-2.5979,anonymous,EN,1,I pay attention,NA,female,19,3,63d10ca8fca9ad7d2fbe4393,independent,8,54,1,b,33,4,6439551ac4eb54311f8b6f86,AWAITING REVIEW,2023-04-14T13:28:58Z,2023-04-14T13:32:07Z,NA,2023-04-14T13:32:07Z,189,5A34BA6B,128,19,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
2023-04-14 15:29:01,2023-04-14 15:32:04,0,86.154.97.110,100,183,1,2023-04-14 15:32:05,R_3GpiX4EnkbGIKrO,NA,NA,NA,NA,53.2765,-2.5979,anonymous,EN,1,I pay attention,NA,female,19,3,63d10ca8fca9ad7d2fbe4393,independent,8,54,2,a,66,5,6439551ac4eb54311f8b6f86,AWAITING REVIEW,2023-04-14T13:28:58Z,2023-04-14T13:32:07Z,NA,2023-04-14T13:32:07Z,189,5A34BA6B,128,19,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
2023-04-14 15:29:01,2023-04-14 15:32:04,0,86.154.97.110,100,183,1,2023-04-14 15:32:05,R_3GpiX4EnkbGIKrO,NA,NA,NA,NA,53.2765,-2.5979,anonymous,EN,1,I pay attention,NA,female,19,3,63d10ca8fca9ad7d2fbe4393,independent,8,54,2,b,66,5,6439551ac4eb54311f8b6f86,AWAITING REVIEW,2023-04-14T13:28:58Z,2023-04-14T13:32:07Z,NA,2023-04-14T13:32:07Z,189,5A34BA6B,128,19,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
2023-04-14 15:29:01,2023-04-14 15:32:04,0,86.154.97.110,100,183,1,2023-04-14 15:32:05,R_3GpiX4EnkbGIKrO,NA,NA,NA,NA,53.2765,-2.5979,anonymous,EN,1,I pay attention,NA,female,19,3,63d10ca8fca9ad7d2fbe4393,independent,8,54,3,a,91,6,6439551ac4eb54311f8b6f86,AWAITING REVIEW,2023-04-14T13:28:58Z,2023-04-14T13:32:07Z,NA,2023-04-14T13:32:07Z,189,5A34BA6B,128,19,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
2023-04-14 15:29:01,2023-04-14 15:32:04,0,86.154.97.110,100,183,1,2023-04-14 15:32:05,R_3GpiX4EnkbGIKrO,NA,NA,NA,NA,53.2765,-2.5979,anonymous,EN,1,I pay attention,NA,female,19,3,63d10ca8fca9ad7d2fbe4393,independent,8,54,3,b,90,5,6439551ac4eb54311f8b6f86,AWAITING REVIEW,2023-04-14T13:28:58Z,2023-04-14T13:32:07Z,NA,2023-04-14T13:32:07Z,189,5A34BA6B,128,19,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
2023-04-14 15:29:12,2023-04-14 15:32:05,0,95.151.88.149,100,173,1,2023-04-14 15:32:05,R_3lMjsq6k3rEaQUd,NA,NA,NA,NA,51.813,0.6415,anonymous,EN,1,I pay attention,NA,male,40,2,629b3553f9621f7c65de7f5a,conflict of interest,8,55,0,a,34,4,643955232ce11c1babe6d66c,AWAITING REVIEW,2023-04-14T13:29:11Z,2023-04-14T13:32:06Z,NA,2023-04-14T13:32:09Z,176,5A34BA6B,546,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-04-14 15:29:12,2023-04-14 15:32:05,0,95.151.88.149,100,173,1,2023-04-14 15:32:05,R_3lMjsq6k3rEaQUd,NA,NA,NA,NA,51.813,0.6415,anonymous,EN,1,I pay attention,NA,male,40,2,629b3553f9621f7c65de7f5a,conflict of interest,8,55,0,b,35,4,643955232ce11c1babe6d66c,AWAITING REVIEW,2023-04-14T13:29:11Z,2023-04-14T13:32:06Z,NA,2023-04-14T13:32:09Z,176,5A34BA6B,546,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-04-14 15:29:12,2023-04-14 15:32:05,0,95.151.88.149,100,173,1,2023-04-14 15:32:05,R_3lMjsq6k3rEaQUd,NA,NA,NA,NA,51.813,0.6415,anonymous,EN,1,I pay attention,NA,male,40,2,629b3553f9621f7c65de7f5a,conflict of interest,8,55,1,a,29,4,643955232ce11c1babe6d66c,AWAITING REVIEW,2023-04-14T13:29:11Z,2023-04-14T13:32:06Z,NA,2023-04-14T13:32:09Z,176,5A34BA6B,546,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-04-14 15:29:12,2023-04-14 15:32:05,0,95.151.88.149,100,173,1,2023-04-14 15:32:05,R_3lMjsq6k3rEaQUd,NA,NA,NA,NA,51.813,0.6415,anonymous,EN,1,I pay attention,NA,male,40,2,629b3553f9621f7c65de7f5a,conflict of interest,8,55,1,b,34,4,643955232ce11c1babe6d66c,AWAITING REVIEW,2023-04-14T13:29:11Z,2023-04-14T13:32:06Z,NA,2023-04-14T13:32:09Z,176,5A34BA6B,546,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-04-14 15:29:12,2023-04-14 15:32:05,0,95.151.88.149,100,173,1,2023-04-14 15:32:05,R_3lMjsq6k3rEaQUd,NA,NA,NA,NA,51.813,0.6415,anonymous,EN,1,I pay attention,NA,male,40,2,629b3553f9621f7c65de7f5a,conflict of interest,8,55,2,a,30,4,643955232ce11c1babe6d66c,AWAITING REVIEW,2023-04-14T13:29:11Z,2023-04-14T13:32:06Z,NA,2023-04-14T13:32:09Z,176,5A34BA6B,546,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-04-14 15:29:12,2023-04-14 15:32:05,0,95.151.88.149,100,173,1,2023-04-14 15:32:05,R_3lMjsq6k3rEaQUd,NA,NA,NA,NA,51.813,0.6415,anonymous,EN,1,I pay attention,NA,male,40,2,629b3553f9621f7c65de7f5a,conflict of interest,8,55,2,b,34,4,643955232ce11c1babe6d66c,AWAITING REVIEW,2023-04-14T13:29:11Z,2023-04-14T13:32:06Z,NA,2023-04-14T13:32:09Z,176,5A34BA6B,546,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-04-14 15:29:12,2023-04-14 15:32:05,0,95.151.88.149,100,173,1,2023-04-14 15:32:05,R_3lMjsq6k3rEaQUd,NA,NA,NA,NA,51.813,0.6415,anonymous,EN,1,I pay attention,NA,male,40,2,629b3553f9621f7c65de7f5a,conflict of interest,8,55,3,a,38,4,643955232ce11c1babe6d66c,AWAITING REVIEW,2023-04-14T13:29:11Z,2023-04-14T13:32:06Z,NA,2023-04-14T13:32:09Z,176,5A34BA6B,546,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-04-14 15:29:12,2023-04-14 15:32:05,0,95.151.88.149,100,173,1,2023-04-14 15:32:05,R_3lMjsq6k3rEaQUd,NA,NA,NA,NA,51.813,0.6415,anonymous,EN,1,I pay attention,NA,male,40,2,629b3553f9621f7c65de7f5a,conflict of interest,8,55,3,b,34,4,643955232ce11c1babe6d66c,AWAITING REVIEW,2023-04-14T13:29:11Z,2023-04-14T13:32:06Z,NA,2023-04-14T13:32:09Z,176,5A34BA6B,546,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-04-14 15:28:53,2023-04-14 15:32:07,0,95.146.187.84,100,193,1,2023-04-14 15:32:08,R_1kImbE8xhHy6931,NA,NA,NA,NA,50.9885,-2.9883,anonymous,EN,1,I pay attention,NA,female,44,5,5f84d5846e8c4a1a720c6dd2,independent,8,56,0,a,27,3,6439550f9cc6a93f763bc604,AWAITING REVIEW,2023-04-14T13:28:51Z,2023-04-14T13:32:10Z,NA,2023-04-14T13:32:11Z,200,5A34BA6B,301,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-04-14 15:28:53,2023-04-14 15:32:07,0,95.146.187.84,100,193,1,2023-04-14 15:32:08,R_1kImbE8xhHy6931,NA,NA,NA,NA,50.9885,-2.9883,anonymous,EN,1,I pay attention,NA,female,44,5,5f84d5846e8c4a1a720c6dd2,independent,8,56,0,b,27,3,6439550f9cc6a93f763bc604,AWAITING REVIEW,2023-04-14T13:28:51Z,2023-04-14T13:32:10Z,NA,2023-04-14T13:32:11Z,200,5A34BA6B,301,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-04-14 15:28:53,2023-04-14 15:32:07,0,95.146.187.84,100,193,1,2023-04-14 15:32:08,R_1kImbE8xhHy6931,NA,NA,NA,NA,50.9885,-2.9883,anonymous,EN,1,I pay attention,NA,female,44,5,5f84d5846e8c4a1a720c6dd2,independent,8,56,1,a,34,4,6439550f9cc6a93f763bc604,AWAITING REVIEW,2023-04-14T13:28:51Z,2023-04-14T13:32:10Z,NA,2023-04-14T13:32:11Z,200,5A34BA6B,301,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-04-14 15:28:53,2023-04-14 15:32:07,0,95.146.187.84,100,193,1,2023-04-14 15:32:08,R_1kImbE8xhHy6931,NA,NA,NA,NA,50.9885,-2.9883,anonymous,EN,1,I pay attention,NA,female,44,5,5f84d5846e8c4a1a720c6dd2,independent,8,56,1,b,34,4,6439550f9cc6a93f763bc604,AWAITING REVIEW,2023-04-14T13:28:51Z,2023-04-14T13:32:10Z,NA,2023-04-14T13:32:11Z,200,5A34BA6B,301,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-04-14 15:28:53,2023-04-14 15:32:07,0,95.146.187.84,100,193,1,2023-04-14 15:32:08,R_1kImbE8xhHy6931,NA,NA,NA,NA,50.9885,-2.9883,anonymous,EN,1,I pay attention,NA,female,44,5,5f84d5846e8c4a1a720c6dd2,independent,8,56,2,a,66,5,6439550f9cc6a93f763bc604,AWAITING REVIEW,2023-04-14T13:28:51Z,2023-04-14T13:32:10Z,NA,2023-04-14T13:32:11Z,200,5A34BA6B,301,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-04-14 15:28:53,2023-04-14 15:32:07,0,95.146.187.84,100,193,1,2023-04-14 15:32:08,R_1kImbE8xhHy6931,NA,NA,NA,NA,50.9885,-2.9883,anonymous,EN,1,I pay attention,NA,female,44,5,5f84d5846e8c4a1a720c6dd2,independent,8,56,2,b,66,5,6439550f9cc6a93f763bc604,AWAITING REVIEW,2023-04-14T13:28:51Z,2023-04-14T13:32:10Z,NA,2023-04-14T13:32:11Z,200,5A34BA6B,301,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-04-14 15:28:53,2023-04-14 15:32:07,0,95.146.187.84,100,193,1,2023-04-14 15:32:08,R_1kImbE8xhHy6931,NA,NA,NA,NA,50.9885,-2.9883,anonymous,EN,1,I pay attention,NA,female,44,5,5f84d5846e8c4a1a720c6dd2,independent,8,56,3,a,97,6,6439550f9cc6a93f763bc604,AWAITING REVIEW,2023-04-14T13:28:51Z,2023-04-14T13:32:10Z,NA,2023-04-14T13:32:11Z,200,5A34BA6B,301,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-04-14 15:28:53,2023-04-14 15:32:07,0,95.146.187.84,100,193,1,2023-04-14 15:32:08,R_1kImbE8xhHy6931,NA,NA,NA,NA,50.9885,-2.9883,anonymous,EN,1,I pay attention,NA,female,44,5,5f84d5846e8c4a1a720c6dd2,independent,8,56,3,b,92,6,6439550f9cc6a93f763bc604,AWAITING REVIEW,2023-04-14T13:28:51Z,2023-04-14T13:32:10Z,NA,2023-04-14T13:32:11Z,200,5A34BA6B,301,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-04-14 15:28:50,2023-04-14 15:32:08,0,109.155.190.120,100,197,1,2023-04-14 15:32:09,R_3D7lQ5bkSQScaHW,NA,NA,NA,NA,51.5565,-3.3558,anonymous,EN,1,I pay attention,NA,male,40,5,5e5521580ee1b951df544c3c,independent,8,57,0,a,33,4,643955108f7fb6e738e6d6b2,AWAITING REVIEW,2023-04-14T13:28:47Z,2023-04-14T13:32:10Z,NA,2023-04-14T13:32:21Z,203,5A34BA6B,1399,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
2023-04-14 15:28:50,2023-04-14 15:32:08,0,109.155.190.120,100,197,1,2023-04-14 15:32:09,R_3D7lQ5bkSQScaHW,NA,NA,NA,NA,51.5565,-3.3558,anonymous,EN,1,I pay attention,NA,male,40,5,5e5521580ee1b951df544c3c,independent,8,57,0,b,33,4,643955108f7fb6e738e6d6b2,AWAITING REVIEW,2023-04-14T13:28:47Z,2023-04-14T13:32:10Z,NA,2023-04-14T13:32:21Z,203,5A34BA6B,1399,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
2023-04-14 15:28:50,2023-04-14 15:32:08,0,109.155.190.120,100,197,1,2023-04-14 15:32:09,R_3D7lQ5bkSQScaHW,NA,NA,NA,NA,51.5565,-3.3558,anonymous,EN,1,I pay attention,NA,male,40,5,5e5521580ee1b951df544c3c,independent,8,57,1,a,50,4,643955108f7fb6e738e6d6b2,AWAITING REVIEW,2023-04-14T13:28:47Z,2023-04-14T13:32:10Z,NA,2023-04-14T13:32:21Z,203,5A34BA6B,1399,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
2023-04-14 15:28:50,2023-04-14 15:32:08,0,109.155.190.120,100,197,1,2023-04-14 15:32:09,R_3D7lQ5bkSQScaHW,NA,NA,NA,NA,51.5565,-3.3558,anonymous,EN,1,I pay attention,NA,male,40,5,5e5521580ee1b951df544c3c,independent,8,57,1,b,50,4,643955108f7fb6e738e6d6b2,AWAITING REVIEW,2023-04-14T13:28:47Z,2023-04-14T13:32:10Z,NA,2023-04-14T13:32:21Z,203,5A34BA6B,1399,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
2023-04-14 15:28:50,2023-04-14 15:32:08,0,109.155.190.120,100,197,1,2023-04-14 15:32:09,R_3D7lQ5bkSQScaHW,NA,NA,NA,NA,51.5565,-3.3558,anonymous,EN,1,I pay attention,NA,male,40,5,5e5521580ee1b951df544c3c,independent,8,57,2,a,65,5,643955108f7fb6e738e6d6b2,AWAITING REVIEW,2023-04-14T13:28:47Z,2023-04-14T13:32:10Z,NA,2023-04-14T13:32:21Z,203,5A34BA6B,1399,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
2023-04-14 15:28:50,2023-04-14 15:32:08,0,109.155.190.120,100,197,1,2023-04-14 15:32:09,R_3D7lQ5bkSQScaHW,NA,NA,NA,NA,51.5565,-3.3558,anonymous,EN,1,I pay attention,NA,male,40,5,5e5521580ee1b951df544c3c,independent,8,57,2,b,65,5,643955108f7fb6e738e6d6b2,AWAITING REVIEW,2023-04-14T13:28:47Z,2023-04-14T13:32:10Z,NA,2023-04-14T13:32:21Z,203,5A34BA6B,1399,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
2023-04-14 15:28:50,2023-04-14 15:32:08,0,109.155.190.120,100,197,1,2023-04-14 15:32:09,R_3D7lQ5bkSQScaHW,NA,NA,NA,NA,51.5565,-3.3558,anonymous,EN,1,I pay attention,NA,male,40,5,5e5521580ee1b951df544c3c,independent,8,57,3,a,90,5,643955108f7fb6e738e6d6b2,AWAITING REVIEW,2023-04-14T13:28:47Z,2023-04-14T13:32:10Z,NA,2023-04-14T13:32:21Z,203,5A34BA6B,1399,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
2023-04-14 15:28:50,2023-04-14 15:32:08,0,109.155.190.120,100,197,1,2023-04-14 15:32:09,R_3D7lQ5bkSQScaHW,NA,NA,NA,NA,51.5565,-3.3558,anonymous,EN,1,I pay attention,NA,male,40,5,5e5521580ee1b951df544c3c,independent,8,57,3,b,93,6,643955108f7fb6e738e6d6b2,AWAITING REVIEW,2023-04-14T13:28:47Z,2023-04-14T13:32:10Z,NA,2023-04-14T13:32:21Z,203,5A34BA6B,1399,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
