StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,CONSENT,DEM_GENDER,DEM_GENDER_2_TEXT,DEM_AGE,DEM_EDU,ATTCHECK_NUMBER,SCIINFO_newspapersmags,SCIINFO_tvradio,SCIINFO_newswebsitesapps,SCIINFO_videospodcasts,SCIINFO_filmsseries,SCIINFO_books,SCIINFO_socialmedia,SCIINFO_messengers,SCIINFO_museumszoos,SCIINFO_rlconversations,SCIENGAGE_conversations,SCIENGAGE_messengers,SCIENGAGE_socialmedia,SCIENGAGE_publicprotests,BENEFIT_OPEN,TRUST_OPEN,BENEFIT_ONESELF,BENEFIT_REGION_MOST,BENEFIT_REGION_LEAST,GOALS_PRIO_health,GOALS_PRIO_energy,GOALS_PRIO_poverty,GOALS_PRIO_defense,GOALS_TACKLE_health,GOALS_TACKLE_energy,GOALS_TACKLE_poverty,GOALS_TACKLE_defense,influence_integrate,influence_advocate,influence_communicate,influence_involved,NORMPERC_outreach,influence_independent,WILLVUL_gov,WILLVUL_you,competence_expert,integrity_honest,benevolence_concerned,openness_open,competence_intelligent,integrity_ethical,benevolence_improve,openness_transparent,competence_qualified,integrity_sincere,benevolence_otherinterest,openness_otherviews,trust_method,TRUST_PEW,OUTSPOKEN_othersthink,OUTSPOKEN_isolate,OUTSPOKEN_against,SCIPOP_common,SCIPOP_good,SCIPOP_advantage,SCIPOP_cahoots,SCIPOP_influence,SCIPOP_involved,SCIPOP_lifeexp,SCIPOP_rely,ATTCHECK_RES,SDO_allgroupsconsider,SDO_notpushequality,SDO_equalityideal,SDO_superiordominate,CLIM_TRUST,CLIM_EMO_helpless,CLIM_EMO_anxious,CLIM_EMO_optimistic,CLIM_EMO_angry,CLIM_EMO_guilty,CLIM_EMO_ashamed,CLIM_EMO_depressed,CLIM_EMO_pessimistic,CLIM_EMO_indifferent,CLIM_GOV_concerns,CLIM_GOV_doingenough,CLIM_GOV_dismisspeople,CLIM_GOV_science,CLIM_GOV_futuregens,CLIM_GOV_trustworthy,CLIM_GOV_lying,CLIM_POLSUPPORT_fueltax,CLIM_POLSUPPORT_publictransport,CLIM_POLSUPPORT_sustenergy,CLIM_POLSUPPORT_protection,CLIM_POLSUPPORT_foodtax,CLIM_WEATHERPAST_floods,CLIM_WEATHERPAST_heatwaves,CLIM_WEATHERPAST_heavystorms,CLIM_WEATHERPAST_wildfires,CLIM_WEATHERPAST_heavyrain,CLIM_WEATHERPAST_droughts,CLIM_WEATHERFUTU_floods,CLIM_WEATHERFUTU_heatwaves,CLIM_WEATHERFUTU_heavystorms,CLIM_WEATHERFUTU_wildfires,CLIM_WEATHERFUTU_heavyrain,CLIM_WEATHERFUTU_droughts,DEM_INCOME,DEM_POL_conservative,DEM_POL_right,DEM_RELIGIOUS,DEM_RESIDENCE,disciplines_trust_general,disciplines_trust_biology,disciplines_trust_physics,disciplines_trust_climate,disciplines_trust_economics,disciplines_trust_sociology,disciplines_consensus_general,disciplines_consensus_biology,disciplines_consensus_physics,disciplines_consensus_climate,disciplines_consensus_economics,disciplines_consensus_sociology,disciplines_precision_general,disciplines_precision_biology,disciplines_precision_physics,disciplines_precision_climate,disciplines_precision_economics,disciplines_precision_sociology,CT_climate...140,CT_vaccine...141,CT_lantian...142,VJS_1,VJS_2,subjective_status,CT_climate...146,Q122_5...147,CT_vaccine...148,Q122_6...149,CT_climate...150,Q122_5...151,CT_vaccine...152,Q122_6...153,CT_climate...154,Q122_5...155,CT_vaccine...156,Q122_6...157,ATT_AI _P1...158,ATT_AI _P2...159,ATT_AI _P3...160,ATT_AI _N1...161,ATT_AI _N2...162,ATT_AI _N3...163,ATT_TRUST_AI_11,ATT_TRUST_AI_12,ATT_AI _P1...166,ATT_AI _P2...167,ATT_AI _P3...168,ATT_AI _N1...169,ATT_AI _N2...170,ATT_AI _N3...171,CT_lantian...172,ID,attcheck_number,attcheck_res,id,benevolence,competence,integrity,openness,influence_policy,influence_lifestyle,trust_composite,trust_composite_reduced,education_numeric,education,gender,age,religious,residence,income,income_log,date
2023-03-03 16:00:26,2023-03-03 17:48:48,0,100,6501,1,2023-03-03 17:48:48,R_AuL0PQwnvSfyvnj,anonymous,FR,1,1,NA,79,4,213,5,6,6,6,2,2,5,4,3,4,4,5,5,1,NA,"Son niveau d'études, les publications dans des revues scientifiques, son autorité dans les milieux scientifiques",4,6,1,5,4,4,3,4,2,1,4,4,3,NA,3,5,5,5,2,4,3,3,2,5,3,4,2,5,3,2,2,3,3,5,4,4,4,2,2,2,2,3,3,5,1,5,9,9,1,4,2,4,2,1,2,1,2,4,1,4,2,4,3,3,2,3,2,3,2,2,1,4,5,4,4,5,5,4,4,4,3,4,4,55000,3,3,1,2,4,4,4,4,3,3,3,4,5,2,2,2,4,4,4,3,2,2,1,6,4,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237457967300683,213,1,1079,3,4.666666666666667,3,2,3.75,5,3.1666666666666665,3.8333333333333335,4,"Higher education (e.g., university degree or higher education diploma)",Man,79,Not religious at all (1),Urban,55000,10.915088464214607,"March 03, 2023"
2023-03-03 17:23:44,2023-03-03 17:55:51,0,100,1927,1,2023-03-03 17:55:51,R_2zSfYsYlSsIpfqq,anonymous,FR,1,1,NA,42,4,213,5,6,7,7,2,1,7,7,2,5,7,6,6,4,NA,"La méthode scientifique se fonde sur le doute systématique et l'obligation de chercher des preuves. Aucun scientifique n'est digne de confiance. La seule chose à laquelle on doit faire confiance, c'est à la logique et aux preuves. On peut espérer que les scientifiques aient acquis cet ethos par socialisation progressive,  mais cela peut être très imparfait et n'empêche pas la partialité. On peut espérer que les titres d'un scientifique lui donne une crédibilité, mais rien ne garantit contre l'erreur, les biais, la mauvaise foi. C'est dans la méthode scientifique qu'il faut avoir confiance et une organisation du doute systématique, pas dans l'individu scientifique",5,2,1,3,3,3,1,5,5,5,5,3,3,5,3,5,3,4,5,4,3,5,4,5,4,5,4,5,5,4,4,5,4,4,3,4,4,4,3,2,1,1,3,1,1,2,7,7,4,2,1,1,5,5,1,1,1,1,5,1,5,3,1,4,2,4,1,3,1,3,1,3,3,3,3,3,3,3,3,1,3,3,3,40000,4,2,1,2,5,4,5,1,3,2,4,5,5,3,2,2,4,4,5,2,2,1,1,1,1,3,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237361109725353,213,1,1082,4.666666666666667,4.666666666666667,4,4,3.4,5,4.333333333333333,4.666666666666667,4,"Higher education (e.g., university degree or higher education diploma)",Man,42,Not religious at all (1),Urban,40000,10.596634733096073,"March 03, 2023"
2023-03-03 17:36:09,2023-03-03 17:55:54,0,100,1185,1,2023-03-03 17:55:55,R_3lyTmZmldtFHmom,anonymous,FR,1,1,NA,77,4,213,4,2,4,1,1,1,1,1,3,3,3,1,3,3,NA,La compétence de l’intervenant,3,6,1,5,5,3,3,4,4,3,4,5,4,5,5,5,2,4,3,4,4,3,3,4,4,4,4,4,4,3,3,4,3,4,4,4,3,3,3,3,3,3,3,2,1,NA,NA,8,4,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,39000,3,3,2,1,4,4,4,4,3,3,4,3,4,4,2,2,3,3,4,4,2,2,3,3,2,2,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237457967320270,213,1,1083,3.3333333333333335,4,4,3.3333333333333335,4.2,4,3.6666666666666665,3.6666666666666665,4,"Higher education (e.g., university degree or higher education diploma)",Man,77,(2),Rural,39000,10.571316925111784,"March 03, 2023"
2023-03-03 17:55:47,2023-03-03 18:07:39,0,100,711,1,2023-03-03 18:07:39,R_1r3nUN3bsz1O066,anonymous,FR,1,1,NA,28,3,213,1,1,1,1,1,1,1,1,1,1,2,2,2,1,NA,Sa crédibilité,3,4,1,3,4,4,4,4,4,4,3,4,4,3,5,5,3,3,4,2,3,3,2,3,3,3,3,4,4,4,3,5,4,4,4,3,4,4,3,3,2,2,2,3,1,10,7,7,7,5,4,1,2,2,2,1,4,1,3,2,2,3,2,4,3,3,2,2,3,3,1,4,4,4,5,1,5,5,5,5,2,5,5,24000,99,5,1,1,5,5,3,4,4,4,2,4,2,3,4,4,2,3,3,3,4,3,1,7,1,4,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237457968345273,213,1,1087,3.3333333333333335,3,3.3333333333333335,2.6666666666666665,3.8,3,3.0833333333333335,3.1666666666666665,3,"Secondary education (e.g., high school)",Man,28,Not religious at all (1),Rural,24000,10.085809109330082,"March 03, 2023"
2023-03-03 17:53:11,2023-03-03 18:09:46,0,100,995,1,2023-03-03 18:09:46,R_8HR0OnsPDtkHmj7,anonymous,FR,1,1,NA,46,4,213,3,6,5,5,4,2,6,3,3,3,3,2,1,1,"L'humanité en entière, que les individus s'en rendent compte, ou pas.",NA,5,6,1,5,5,4,5,4,4,3,4,5,3,5,5,3,5,5,3,4,4,3,1,4,4,4,4,4,4,3,1,5,5,1,2,1,4,5,1,1,3,3,1,5,1,5,1,5,5,5,3,1,4,2,1,1,1,2,4,1,1,5,1,1,1,4,2,3,3,3,1,5,5,5,5,5,5,5,5,5,5,5,5,45000,3,3,2,2,5,5,4,5,4,3,1,2,3,4,3,1,4,4,4,4,3,3,1,1,2,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237361107909885,213,1,1088,3.3333333333333335,4,4,2,4.6,5,3.3333333333333335,3.6666666666666665,4,"Higher education (e.g., university degree or higher education diploma)",Man,46,(2),Urban,45000,10.714417768752456,"March 03, 2023"
2023-03-03 17:50:35,2023-03-03 18:11:16,0,100,1240,1,2023-03-03 18:11:16,R_yZSYHw2Odizi3MR,anonymous,FR,1,99,NA,65,4,213,3,3,2,1,1,1,1,1,2,3,6,1,1,1,L humanité.,NA,4,6,1,5,5,5,1,3,3,3,4,5,4,5,5,5,4,5,5,3,2,3,3,4,2,4,2,3,3,3,2,3,2,5,3,5,4,1,3,4,1,3,3,1,1,7,7,1,1,1,5,5,1,5,1,1,5,5,1,1,1,5,1,1,1,5,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,24000,99,99,2,2,1,2,3,2,3,2,4,4,2,4,4,3,3,4,2,1,2,4,1,7,7,1,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237457967438853,213,1,1089,3.3333333333333335,3.3333333333333335,2.3333333333333335,2.3333333333333335,4.6,5,2.8333333333333335,3.3333333333333335,4,"Higher education (e.g., university degree or higher education diploma)",Prefer not to say,65,(2),Urban,24000,10.085809109330082,"March 03, 2023"
2023-03-03 17:17:45,2023-03-03 18:17:21,0,100,3575,1,2023-03-03 18:17:22,R_3sdKWRS2O6XWwgP,anonymous,FR,1,0,NA,32,4,213,4,6,2,2,3,1,2,4,2,5,6,4,3,2,Tout le monde bénéficie de la science mais c'est surtout et principalement l'homme qui en bénéficie le plus. Grace à la science l'expérience de vie de l'être humain se rallonge de plus en plus.,NA,5,6,1,5,4,3,2,5,3,2,3,1,4,5,2,5,5,5,5,4,4,4,5,5,4,5,4,5,5,4,4,5,5,5,5,4,4,3,2,2,1,1,2,1,1,10,2,10,1,5,3,4,4,5,5,4,3,2,1,3,3,2,3,2,4,4,3,3,3,3,2,5,5,4,5,3,5,2,5,5,5,3,5,4500,3,2,5,2,4,5,4,5,3,2,4,5,4,4,2,3,4,5,4,5,2,2,1,3,9,6,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237457968333035,213,1,1091,4.333333333333333,4.666666666666667,4.333333333333333,4.333333333333333,3.4,5,4.416666666666667,4.5,4,"Higher education (e.g., university degree or higher education diploma)",Woman,32,Very strongly religious (5),Urban,4500,8.411832675758411,"March 03, 2023"
2023-03-03 18:02:49,2023-03-03 18:19:13,0,100,984,1,2023-03-03 18:19:14,R_u3NeKklqBUQPaLf,anonymous,FR,1,1,NA,32,4,213,1,1,2,1,2,3,2,1,1,2,2,1,1,1,le peuple parce que c'est bien,NA,3,6,1,2,1,3,3,3,2,2,3,2,2,1,1,3,3,3,3,2,4,2,3,2,4,3,4,3,2,4,3,3,4,1,3,2,3,3,2,2,3,4,2,3,1,5,7,7,2,3,4,3,3,2,2,1,3,3,2,2,1,1,3,2,3,2,2,1,2,3,1,2,1,3,2,2,2,4,4,3,2,4,4,195000,4,5,1,1,2,3,3,2,4,4,3,2,3,2,2,4,3,1,3,2,4,4,5,3,8,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237457967389864,213,1,1094,3,2.3333333333333335,3.3333333333333335,3.3333333333333335,1.8,4,3,2.6666666666666665,4,"Higher education (e.g., university degree or higher education diploma)",Man,32,Not religious at all (1),Rural,195000,12.180754837545884,"March 03, 2023"
2023-03-03 18:04:08,2023-03-03 18:27:15,0,100,1387,1,2023-03-03 18:27:16,R_3sit57YPv72Uent,anonymous,FR,1,1,NA,78,4,213,1,2,3,1,1,1,1,1,1,1,4,1,1,1,NA,"Ses études,sa véracité",2,4,1,3,3,2,2,3,2,2,2,3,1,2,1,3,4,3,2,3,3,4,3,2,2,3,2,4,4,3,2,2,3,3,3,3,4,3,4,2,1,3,4,4,1,8,5,5,1,3,4,3,2,3,2,3,3,4,3,2,2,2,3,2,1,1,1,3,3,3,1,2,2,2,1,2,4,3,3,3,2,2,4,35000,99,99,1,1,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,1,3,2,3,4,3,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237457967299646,213,1,1096,3.3333333333333335,3,3,2.3333333333333335,2.2,3,2.9166666666666665,3.1666666666666665,4,"Higher education (e.g., university degree or higher education diploma)",Man,78,Not religious at all (1),Rural,35000,10.46310334047155,"March 03, 2023"
2023-03-03 18:15:28,2023-03-03 18:32:19,0,100,1011,1,2023-03-03 18:32:20,R_211fxXQyr2XmH5j,anonymous,FR,1,1,NA,61,4,213,1,3,4,3,4,4,4,2,2,3,3,2,2,1,NA,il me semble qu'il est difficile d'avoir pleinement confiance car il y a trop de lobby financier...,4,2,1,4,4,3,2,2,2,1,4,1,1,3,1,5,5,4,4,3,3,3,3,3,3,3,2,4,4,3,3,4,3,3,3,3,4,2,4,5,3,4,4,4,1,7,3,7,3,3,3,2,3,4,1,1,1,1,1,2,1,4,3,2,1,4,1,3,2,4,1,4,4,4,4,3,4,3,4,5,5,4,5,1,99,2,1,1,3,3,4,4,2,3,3,3,3,3,3,3,3,4,4,3,3,2,3,5,9,5,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237457967368242,213,1,1098,3,3.3333333333333335,3.3333333333333335,2.6666666666666665,2.2,3,3.0833333333333335,3.1666666666666665,4,"Higher education (e.g., university degree or higher education diploma)",Man,61,Not religious at all (1),Rural,1,0,"March 03, 2023"
2023-03-03 18:24:41,2023-03-03 18:34:38,0,100,596,1,2023-03-03 18:34:38,R_1BPgVYAY9TtGscs,anonymous,FR,1,1,NA,43,4,213,4,2,3,4,5,3,5,3,1,3,4,3,5,2,NA,"Parcours, célébrité, reconnaissance de ses pairs",2,6,1,4,4,3,3,4,4,2,2,3,3,3,4,3,3,4,4,4,4,4,2,4,4,4,2,4,4,4,2,4,4,4,4,4,5,4,2,1,2,4,4,4,1,4,4,4,5,4,2,2,3,2,3,3,2,2,2,4,4,2,3,4,4,2,1,3,3,3,1,4,4,4,4,5,5,4,4,4,4,4,5,65000,3,4,1,1,4,4,4,4,3,2,4,4,4,4,2,4,4,4,4,4,2,3,1,1,1,4,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237361107833017,213,1,1100,4,4,4,2,3.2,3,3.5,4,4,"Higher education (e.g., university degree or higher education diploma)",Man,43,Not religious at all (1),Rural,65000,11.082142548877775,"March 03, 2023"
2023-03-03 18:24:43,2023-03-03 18:52:43,0,100,1680,1,2023-03-03 18:52:44,R_3DjUSe82AmnoBIM,anonymous,FR,1,0,NA,19,3,213,1,3,2,2,2,1,5,1,1,3,4,4,1,1,Les scientifiques,NA,3,4,1,4,2,4,4,3,4,4,4,2,2,2,3,4,4,5,3,4,3,2,3,4,3,3,1,4,2,2,2,3,4,3,4,4,2,1,4,3,4,5,3,3,1,5,1,5,7,4,5,4,1,4,3,3,4,5,1,1,1,5,1,1,1,5,3,3,3,3,2,4,5,4,5,3,5,5,5,5,5,5,5,1300,4,4,3,1,4,4,3,3,2,3,3,4,3,4,3,3,4,3,3,3,3,3,1,3,8,5,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237197170714795,213,1,1104,2.3333333333333335,4,2.6666666666666665,2,2.6,4,2.75,3.1666666666666665,3,"Secondary education (e.g., high school)",Woman,19,(3),Rural,1300,7.170119543449628,"March 03, 2023"
2023-03-03 18:34:12,2023-03-03 18:58:00,0,100,1428,1,2023-03-03 18:58:01,R_2y33y8xuJKMgcCO,anonymous,FR,1,0,NA,88,2,213,2,3,1,1,1,1,1,1,1,3,3,1,1,1,NA,QU'IL SE METTE A LA PORTEE DES AUDITEURS EN EXPLIQUANT DANS UN LANGAGE EXPLICE A TOUS,5,4,1,5,4,5,4,4,3,3,3,5,5,5,5,5,3,4,4,3,4,4,3,4,4,4,2,4,4,3,2,3,3,5,5,5,4,1,3,3,2,2,2,2,1,6,3,5,1,3,4,1,2,1,1,1,1,3,2,3,4,3,4,4,4,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,30000,4,4,3,2,3,3,3,3,3,3,4,4,4,3,3,3,4,5,4,4,4,3,1,6,6,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237457967445043,213,1,1107,3.6666666666666665,3.6666666666666665,4,2.3333333333333335,4.6,3,3.4166666666666665,3.6666666666666665,2,Primary education,Woman,88,(3),Urban,30000,10.308952660644293,"March 03, 2023"
2023-03-03 18:47:03,2023-03-03 19:04:15,0,100,1031,1,2023-03-03 19:04:16,R_10Vgq7IE0IoHzz9,anonymous,FR,1,0,NA,73,3,213,1,1,1,1,1,1,5,5,1,5,5,5,5,3,NA,Le fait qu'elle ne soit pas payée par les laboratoires,2,6,1,5,1,5,3,1,1,1,4,1,3,1,1,5,5,3,3,2,1,1,3,4,1,1,1,4,3,1,1,3,2,4,5,4,4,4,5,5,4,4,4,5,1,10,5,10,1,1,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,5,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1500,3,3,3,1,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237457967329286,213,1,1108,1,3.3333333333333335,1.6666666666666667,1.6666666666666667,2.2,2,1.9166666666666667,2.1666666666666665,3,"Secondary education (e.g., high school)",Woman,73,(3),Rural,1500,7.313220387090301,"March 03, 2023"
2023-03-03 18:30:52,2023-03-03 19:07:08,0,100,2175,1,2023-03-03 19:07:09,R_OBVqSLClOjGRfDX,anonymous,FR,1,1,NA,53,3,213,2,3,2,2,2,1,2,1,1,2,2,3,1,1,NA,Son travail,5,4,1,5,1,5,1,5,5,2,1,5,1,5,3,5,5,5,4,5,5,5,4,5,4,5,5,5,5,5,4,5,4,5,3,5,5,5,1,3,1,5,4,5,1,10,10,10,10,5,5,5,1,5,2,5,2,5,1,1,1,5,1,1,1,1,2,3,3,3,1,5,5,5,5,5,5,5,5,5,5,5,5,30000,4,1,4,2,4,5,5,5,1,3,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,7,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237298315350047,213,1,1110,5,5,4.666666666666667,4.333333333333333,3.8,4,4.75,5,3,"Secondary education (e.g., high school)",Man,53,(4),Urban,30000,10.308952660644293,"March 03, 2023"
2023-03-03 19:12:54,2023-03-03 19:18:53,0,100,358,1,2023-03-03 19:18:54,R_3OlCqXwAl8F1t2g,anonymous,FR,1,1,NA,48,4,213,5,3,2,3,1,6,6,5,3,5,5,5,6,6,Les pays occidentaux,NA,4,4,1,4,3,4,3,4,4,4,4,3,4,4,3,4,3,4,2,3,3,4,4,4,3,3,4,3,4,3,4,4,3,3,3,3,4,3,3,3,4,3,3,3,1,4,6,3,6,3,4,5,2,4,4,3,3,5,4,3,3,4,4,4,3,4,3,3,3,3,3,4,4,4,3,4,3,3,3,4,4,3,3,4500,4,5,1,2,4,3,3,3,4,3,4,4,4,4,3,4,4,4,3,3,4,3,5,5,7,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237457967468779,213,1,1112,3.3333333333333335,3.3333333333333335,3.3333333333333335,4,3.4,3,3.5,3.3333333333333335,4,"Higher education (e.g., university degree or higher education diploma)",Man,48,Not religious at all (1),Urban,4500,8.411832675758411,"March 03, 2023"
2023-03-03 18:59:23,2023-03-03 19:19:55,0,100,1231,1,2023-03-03 19:19:56,R_ZlztArfDZN9wHYt,anonymous,FR,1,0,NA,49,4,213,1,3,2,1,2,1,1,1,1,3,3,1,2,1,NA,"Par rapport à à son passé, reconnaissance de ses patients et collègues, preuves de son expérience",3,6,5,4,5,5,4,2,2,2,3,1,3,1,2,4,5,5,5,4,4,2,3,4,2,2,2,5,4,2,2,4,3,5,4,4,4,2,4,5,3,4,3,2,1,7,7,4,1,4,4,4,1,5,4,3,4,5,3,1,1,5,2,1,1,5,3,3,3,3,2,5,5,4,5,3,5,5,5,5,4,3,5,22000,3,3,1,1,3,3,2,1,2,3,4,4,3,4,3,3,3,4,3,2,3,3,1,7,8,7,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237298314836028,213,1,1114,2,4.333333333333333,3.3333333333333335,2.3333333333333335,2.4,4,3,3.1666666666666665,4,"Higher education (e.g., university degree or higher education diploma)",Woman,49,Not religious at all (1),Rural,22000,9.998797732340453,"March 03, 2023"
2023-03-03 19:21:29,2023-03-03 19:35:10,0,100,821,1,2023-03-03 19:35:10,R_3MQjz9FF16KvxNi,anonymous,FR,1,1,NA,48,4,213,3,5,6,1,3,3,1,3,3,3,3,1,1,1,"la société en générale et l'ensemble de la population. La science se diffuse à tous, certes à un rythme différent, en profitant d'abord aux plus aisés qui peuvent accéder aux innovations mais ce faisant, les gains réalisés rendent accessibles à tous.",NA,4,6,1,5,5,5,4,5,5,2,5,3,5,3,3,5,3,5,3,5,4,4,3,4,4,4,3,4,4,4,3,5,4,4,2,3,5,3,2,2,2,3,1,1,1,5,5,5,2,4,4,3,3,4,2,2,2,4,1,2,1,1,2,1,2,5,1,3,3,2,1,5,5,5,5,5,5,5,5,5,5,5,5,84000,3,2,1,1,4,4,4,4,3,3,4,4,4,4,2,3,4,4,4,4,3,3,1,1,3,3,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237457968363769,213,1,1115,4,4.333333333333333,4,3,3.4,5,3.8333333333333335,4.166666666666667,4,"Higher education (e.g., university degree or higher education diploma)",Man,48,Not religious at all (1),Rural,84000,11.33857207782545,"March 03, 2023"
2023-03-03 19:26:25,2023-03-03 19:53:44,0,100,1638,1,2023-03-03 19:53:45,R_11hhxRNt5dVB7Sw,anonymous,FR,1,0,NA,57,3,213,1,4,2,1,1,1,1,1,1,1,4,5,2,1,NA,qu'il prouve l'efficacité de la chose qui la fait,3,6,2,4,4,3,3,4,4,3,3,4,4,4,3,4,5,4,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,3,2,4,3,4,3,1,8,4,7,4,3,4,2,3,3,3,2,2,3,1,3,4,3,4,3,3,3,2,3,4,4,2,4,4,4,4,4,4,5,5,5,5,5,5,2500,99,99,1,1,4,4,4,4,3,3,4,4,4,4,3,3,4,4,4,4,3,3,2,5,2,2,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237298315272381,213,1,1117,4,4,4,3,4,4,3.75,4,3,"Secondary education (e.g., high school)",Woman,57,Not religious at all (1),Rural,2500,7.824046010856292,"March 03, 2023"
2023-03-03 19:39:28,2023-03-03 19:55:29,0,100,960,1,2023-03-03 19:55:30,R_28CILy0lXW7jYxH,anonymous,FR,1,1,NA,27,4,213,1,1,3,1,1,1,2,1,3,1,3,1,1,1,NA,"Crédibilité, preuve",3,4,1,5,5,3,1,4,3,1,5,5,5,3,5,5,1,5,4,3,3,4,3,4,3,4,4,4,4,4,3,5,4,3,4,5,5,3,3,3,4,4,2,3,1,10,3,8,1,4,4,1,4,4,1,3,3,3,1,1,1,5,1,1,1,5,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,20000,2,2,1,1,4,5,5,5,5,5,3,5,5,5,4,4,3,4,5,4,4,4,1,1,6,4,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237457968480447,213,1,1119,4,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.8,5,3.5833333333333335,3.8333333333333335,4,"Higher education (e.g., university degree or higher education diploma)",Man,27,Not religious at all (1),Rural,20000,9.903487552536127,"March 03, 2023"
