StartDate,EndDate,Status.x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,attention,Q1,gender,age,education,PROLIFIC_PID,number,counter,id,number_options,stimuli_10_version,convergence,stimulus_variant,accuracy,competence,Submission id,Status.y,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
2023-06-06 13:00:05,2023-06-06 13:02:21,0,88.107.236.114,100,135,1,2023-06-06 13:02:21,R_2Vgu3Pv2JXzJy3f,NA,NA,NA,NA,52.4778,-1.9326,anonymous,EN,1,I pay attention,NA,female,33,5,5ef90df679cf2c68bd7dfc8f,three,8,58,three,NA,2,a,54,5,647f11ae5e3ad667b41d9618,AWAITING REVIEW,2023-06-06T11:00:02Z,2023-06-06T11:02:22Z,NA,2023-06-06T11:02:23Z,140,5A34BA6B,947,33,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-06-06 13:00:05,2023-06-06 13:02:21,0,88.107.236.114,100,135,1,2023-06-06 13:02:21,R_2Vgu3Pv2JXzJy3f,NA,NA,NA,NA,52.4778,-1.9326,anonymous,EN,1,I pay attention,NA,female,33,5,5ef90df679cf2c68bd7dfc8f,three,8,58,three,NA,2,b,42,6,647f11ae5e3ad667b41d9618,AWAITING REVIEW,2023-06-06T11:00:02Z,2023-06-06T11:02:22Z,NA,2023-06-06T11:02:23Z,140,5A34BA6B,947,33,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-06-06 13:00:05,2023-06-06 13:02:21,0,88.107.236.114,100,135,1,2023-06-06 13:02:21,R_2Vgu3Pv2JXzJy3f,NA,NA,NA,NA,52.4778,-1.9326,anonymous,EN,1,I pay attention,NA,female,33,5,5ef90df679cf2c68bd7dfc8f,three,8,58,three,NA,3,a,100,7,647f11ae5e3ad667b41d9618,AWAITING REVIEW,2023-06-06T11:00:02Z,2023-06-06T11:02:22Z,NA,2023-06-06T11:02:23Z,140,5A34BA6B,947,33,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-06-06 13:00:05,2023-06-06 13:02:21,0,88.107.236.114,100,135,1,2023-06-06 13:02:21,R_2Vgu3Pv2JXzJy3f,NA,NA,NA,NA,52.4778,-1.9326,anonymous,EN,1,I pay attention,NA,female,33,5,5ef90df679cf2c68bd7dfc8f,three,8,58,three,NA,3,b,88,7,647f11ae5e3ad667b41d9618,AWAITING REVIEW,2023-06-06T11:00:02Z,2023-06-06T11:02:22Z,NA,2023-06-06T11:02:23Z,140,5A34BA6B,947,33,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-06-06 12:59:33,2023-06-06 13:02:21,0,188.220.102.49,100,168,1,2023-06-06 13:02:22,R_3KBhiDzCaYfiBAR,NA,NA,NA,NA,53.753,-2.359,anonymous,EN,1,I pay attention,NA,male,24,2,59b555702a78fd00010b86d4,three,8,59,three,NA,0,a,20,3,647f119488cc03733334f704,AWAITING REVIEW,2023-06-06T10:59:32Z,2023-06-06T11:02:23Z,NA,2023-06-06T11:02:24Z,172,5A34BA6B,995,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
2023-06-06 12:59:33,2023-06-06 13:02:21,0,188.220.102.49,100,168,1,2023-06-06 13:02:22,R_3KBhiDzCaYfiBAR,NA,NA,NA,NA,53.753,-2.359,anonymous,EN,1,I pay attention,NA,male,24,2,59b555702a78fd00010b86d4,three,8,59,three,NA,0,b,33,5,647f119488cc03733334f704,AWAITING REVIEW,2023-06-06T10:59:32Z,2023-06-06T11:02:23Z,NA,2023-06-06T11:02:24Z,172,5A34BA6B,995,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
2023-06-06 12:59:33,2023-06-06 13:02:21,0,188.220.102.49,100,168,1,2023-06-06 13:02:22,R_3KBhiDzCaYfiBAR,NA,NA,NA,NA,53.753,-2.359,anonymous,EN,1,I pay attention,NA,male,24,2,59b555702a78fd00010b86d4,three,8,59,three,NA,1,a,20,3,647f119488cc03733334f704,AWAITING REVIEW,2023-06-06T10:59:32Z,2023-06-06T11:02:23Z,NA,2023-06-06T11:02:24Z,172,5A34BA6B,995,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
2023-06-06 12:59:33,2023-06-06 13:02:21,0,188.220.102.49,100,168,1,2023-06-06 13:02:22,R_3KBhiDzCaYfiBAR,NA,NA,NA,NA,53.753,-2.359,anonymous,EN,1,I pay attention,NA,male,24,2,59b555702a78fd00010b86d4,three,8,59,three,NA,1,b,20,3,647f119488cc03733334f704,AWAITING REVIEW,2023-06-06T10:59:32Z,2023-06-06T11:02:23Z,NA,2023-06-06T11:02:24Z,172,5A34BA6B,995,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
2023-06-06 12:59:33,2023-06-06 13:02:21,0,188.220.102.49,100,168,1,2023-06-06 13:02:22,R_3KBhiDzCaYfiBAR,NA,NA,NA,NA,53.753,-2.359,anonymous,EN,1,I pay attention,NA,male,24,2,59b555702a78fd00010b86d4,three,8,59,three,NA,2,a,40,5,647f119488cc03733334f704,AWAITING REVIEW,2023-06-06T10:59:32Z,2023-06-06T11:02:23Z,NA,2023-06-06T11:02:24Z,172,5A34BA6B,995,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
2023-06-06 12:59:33,2023-06-06 13:02:21,0,188.220.102.49,100,168,1,2023-06-06 13:02:22,R_3KBhiDzCaYfiBAR,NA,NA,NA,NA,53.753,-2.359,anonymous,EN,1,I pay attention,NA,male,24,2,59b555702a78fd00010b86d4,three,8,59,three,NA,2,b,33,5,647f119488cc03733334f704,AWAITING REVIEW,2023-06-06T10:59:32Z,2023-06-06T11:02:23Z,NA,2023-06-06T11:02:24Z,172,5A34BA6B,995,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
2023-06-06 12:59:33,2023-06-06 13:02:21,0,188.220.102.49,100,168,1,2023-06-06 13:02:22,R_3KBhiDzCaYfiBAR,NA,NA,NA,NA,53.753,-2.359,anonymous,EN,1,I pay attention,NA,male,24,2,59b555702a78fd00010b86d4,three,8,59,three,NA,3,a,33,5,647f119488cc03733334f704,AWAITING REVIEW,2023-06-06T10:59:32Z,2023-06-06T11:02:23Z,NA,2023-06-06T11:02:24Z,172,5A34BA6B,995,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
2023-06-06 12:59:33,2023-06-06 13:02:21,0,188.220.102.49,100,168,1,2023-06-06 13:02:22,R_3KBhiDzCaYfiBAR,NA,NA,NA,NA,53.753,-2.359,anonymous,EN,1,I pay attention,NA,male,24,2,59b555702a78fd00010b86d4,three,8,59,three,NA,3,b,70,5,647f119488cc03733334f704,AWAITING REVIEW,2023-06-06T10:59:32Z,2023-06-06T11:02:23Z,NA,2023-06-06T11:02:24Z,172,5A34BA6B,995,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
2023-06-06 12:59:51,2023-06-06 13:02:22,0,79.67.128.70,100,151,1,2023-06-06 13:02:23,R_1daXEcaKU6NKEKZ,NA,NA,NA,NA,52.7983,-1.5652,anonymous,EN,1,I pay attention,NA,female,61,2,5774ed97d8e8880001b2ff6c,ten,8,60,ten,ten,0,a,35,4,647f11a2682b34795bb09307,AWAITING REVIEW,2023-06-06T10:59:49Z,2023-06-06T11:02:29Z,NA,2023-06-06T11:02:30Z,161,5A34BA6B,2492,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-06-06 12:59:51,2023-06-06 13:02:22,0,79.67.128.70,100,151,1,2023-06-06 13:02:23,R_1daXEcaKU6NKEKZ,NA,NA,NA,NA,52.7983,-1.5652,anonymous,EN,1,I pay attention,NA,female,61,2,5774ed97d8e8880001b2ff6c,ten,8,60,ten,ten,0,b,31,4,647f11a2682b34795bb09307,AWAITING REVIEW,2023-06-06T10:59:49Z,2023-06-06T11:02:29Z,NA,2023-06-06T11:02:30Z,161,5A34BA6B,2492,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-06-06 12:59:51,2023-06-06 13:02:22,0,79.67.128.70,100,151,1,2023-06-06 13:02:23,R_1daXEcaKU6NKEKZ,NA,NA,NA,NA,52.7983,-1.5652,anonymous,EN,1,I pay attention,NA,female,61,2,5774ed97d8e8880001b2ff6c,ten,8,60,ten,ten,1,a,34,4,647f11a2682b34795bb09307,AWAITING REVIEW,2023-06-06T10:59:49Z,2023-06-06T11:02:29Z,NA,2023-06-06T11:02:30Z,161,5A34BA6B,2492,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-06-06 12:59:51,2023-06-06 13:02:22,0,79.67.128.70,100,151,1,2023-06-06 13:02:23,R_1daXEcaKU6NKEKZ,NA,NA,NA,NA,52.7983,-1.5652,anonymous,EN,1,I pay attention,NA,female,61,2,5774ed97d8e8880001b2ff6c,ten,8,60,ten,ten,1,b,34,4,647f11a2682b34795bb09307,AWAITING REVIEW,2023-06-06T10:59:49Z,2023-06-06T11:02:29Z,NA,2023-06-06T11:02:30Z,161,5A34BA6B,2492,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-06-06 12:59:51,2023-06-06 13:02:22,0,79.67.128.70,100,151,1,2023-06-06 13:02:23,R_1daXEcaKU6NKEKZ,NA,NA,NA,NA,52.7983,-1.5652,anonymous,EN,1,I pay attention,NA,female,61,2,5774ed97d8e8880001b2ff6c,ten,8,60,ten,ten,2,a,72,5,647f11a2682b34795bb09307,AWAITING REVIEW,2023-06-06T10:59:49Z,2023-06-06T11:02:29Z,NA,2023-06-06T11:02:30Z,161,5A34BA6B,2492,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-06-06 12:59:51,2023-06-06 13:02:22,0,79.67.128.70,100,151,1,2023-06-06 13:02:23,R_1daXEcaKU6NKEKZ,NA,NA,NA,NA,52.7983,-1.5652,anonymous,EN,1,I pay attention,NA,female,61,2,5774ed97d8e8880001b2ff6c,ten,8,60,ten,ten,2,b,72,5,647f11a2682b34795bb09307,AWAITING REVIEW,2023-06-06T10:59:49Z,2023-06-06T11:02:29Z,NA,2023-06-06T11:02:30Z,161,5A34BA6B,2492,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-06-06 12:59:51,2023-06-06 13:02:22,0,79.67.128.70,100,151,1,2023-06-06 13:02:23,R_1daXEcaKU6NKEKZ,NA,NA,NA,NA,52.7983,-1.5652,anonymous,EN,1,I pay attention,NA,female,61,2,5774ed97d8e8880001b2ff6c,ten,8,60,ten,ten,3,a,89,6,647f11a2682b34795bb09307,AWAITING REVIEW,2023-06-06T10:59:49Z,2023-06-06T11:02:29Z,NA,2023-06-06T11:02:30Z,161,5A34BA6B,2492,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-06-06 12:59:51,2023-06-06 13:02:22,0,79.67.128.70,100,151,1,2023-06-06 13:02:23,R_1daXEcaKU6NKEKZ,NA,NA,NA,NA,52.7983,-1.5652,anonymous,EN,1,I pay attention,NA,female,61,2,5774ed97d8e8880001b2ff6c,ten,8,60,ten,ten,3,b,90,6,647f11a2682b34795bb09307,AWAITING REVIEW,2023-06-06T10:59:49Z,2023-06-06T11:02:29Z,NA,2023-06-06T11:02:30Z,161,5A34BA6B,2492,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-06-06 12:59:42,2023-06-06 13:02:23,0,82.37.65.186,100,160,1,2023-06-06 13:02:23,R_ClxEc3hhjlfwhzP,NA,NA,NA,NA,51.4535,-2.5917,anonymous,EN,1,I pay attention,NA,female,25,6,615ecf9bbbde0569cbf6fe21,ten_distant,8,61,ten,ten_distant,0,a,1,1,647f1197487c1f587114fbfb,AWAITING REVIEW,2023-06-06T10:59:40Z,2023-06-06T11:02:24Z,NA,2023-06-06T11:02:24Z,164,5A34BA6B,449,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-06-06 12:59:42,2023-06-06 13:02:23,0,82.37.65.186,100,160,1,2023-06-06 13:02:23,R_ClxEc3hhjlfwhzP,NA,NA,NA,NA,51.4535,-2.5917,anonymous,EN,1,I pay attention,NA,female,25,6,615ecf9bbbde0569cbf6fe21,ten_distant,8,61,ten,ten_distant,0,b,2,1,647f1197487c1f587114fbfb,AWAITING REVIEW,2023-06-06T10:59:40Z,2023-06-06T11:02:24Z,NA,2023-06-06T11:02:24Z,164,5A34BA6B,449,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-06-06 12:59:42,2023-06-06 13:02:23,0,82.37.65.186,100,160,1,2023-06-06 13:02:23,R_ClxEc3hhjlfwhzP,NA,NA,NA,NA,51.4535,-2.5917,anonymous,EN,1,I pay attention,NA,female,25,6,615ecf9bbbde0569cbf6fe21,ten_distant,8,61,ten,ten_distant,1,a,9,2,647f1197487c1f587114fbfb,AWAITING REVIEW,2023-06-06T10:59:40Z,2023-06-06T11:02:24Z,NA,2023-06-06T11:02:24Z,164,5A34BA6B,449,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-06-06 12:59:42,2023-06-06 13:02:23,0,82.37.65.186,100,160,1,2023-06-06 13:02:23,R_ClxEc3hhjlfwhzP,NA,NA,NA,NA,51.4535,-2.5917,anonymous,EN,1,I pay attention,NA,female,25,6,615ecf9bbbde0569cbf6fe21,ten_distant,8,61,ten,ten_distant,1,b,9,2,647f1197487c1f587114fbfb,AWAITING REVIEW,2023-06-06T10:59:40Z,2023-06-06T11:02:24Z,NA,2023-06-06T11:02:24Z,164,5A34BA6B,449,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-06-06 12:59:42,2023-06-06 13:02:23,0,82.37.65.186,100,160,1,2023-06-06 13:02:23,R_ClxEc3hhjlfwhzP,NA,NA,NA,NA,51.4535,-2.5917,anonymous,EN,1,I pay attention,NA,female,25,6,615ecf9bbbde0569cbf6fe21,ten_distant,8,61,ten,ten_distant,2,a,81,5,647f1197487c1f587114fbfb,AWAITING REVIEW,2023-06-06T10:59:40Z,2023-06-06T11:02:24Z,NA,2023-06-06T11:02:24Z,164,5A34BA6B,449,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-06-06 12:59:42,2023-06-06 13:02:23,0,82.37.65.186,100,160,1,2023-06-06 13:02:23,R_ClxEc3hhjlfwhzP,NA,NA,NA,NA,51.4535,-2.5917,anonymous,EN,1,I pay attention,NA,female,25,6,615ecf9bbbde0569cbf6fe21,ten_distant,8,61,ten,ten_distant,2,b,81,5,647f1197487c1f587114fbfb,AWAITING REVIEW,2023-06-06T10:59:40Z,2023-06-06T11:02:24Z,NA,2023-06-06T11:02:24Z,164,5A34BA6B,449,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-06-06 12:59:42,2023-06-06 13:02:23,0,82.37.65.186,100,160,1,2023-06-06 13:02:23,R_ClxEc3hhjlfwhzP,NA,NA,NA,NA,51.4535,-2.5917,anonymous,EN,1,I pay attention,NA,female,25,6,615ecf9bbbde0569cbf6fe21,ten_distant,8,61,ten,ten_distant,3,a,95,6,647f1197487c1f587114fbfb,AWAITING REVIEW,2023-06-06T10:59:40Z,2023-06-06T11:02:24Z,NA,2023-06-06T11:02:24Z,164,5A34BA6B,449,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-06-06 12:59:42,2023-06-06 13:02:23,0,82.37.65.186,100,160,1,2023-06-06 13:02:23,R_ClxEc3hhjlfwhzP,NA,NA,NA,NA,51.4535,-2.5917,anonymous,EN,1,I pay attention,NA,female,25,6,615ecf9bbbde0569cbf6fe21,ten_distant,8,61,ten,ten_distant,3,b,95,6,647f1197487c1f587114fbfb,AWAITING REVIEW,2023-06-06T10:59:40Z,2023-06-06T11:02:24Z,NA,2023-06-06T11:02:24Z,164,5A34BA6B,449,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-06-06 13:00:04,2023-06-06 13:02:23,0,86.183.228.39,100,139,1,2023-06-06 13:02:24,R_2ykMg2HxDDrrn6Y,NA,NA,NA,NA,57.6533,-3.3219,anonymous,EN,1,I pay attention,NA,male,46,2,5dc486da84799a35fbede98d,three,8,62,three,NA,0,a,35,2,647f11af7227c0acf0cf7698,AWAITING REVIEW,2023-06-06T11:00:02Z,2023-06-06T11:02:30Z,NA,2023-06-06T11:02:30Z,148,5A34BA6B,2096,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-06-06 13:00:04,2023-06-06 13:02:23,0,86.183.228.39,100,139,1,2023-06-06 13:02:24,R_2ykMg2HxDDrrn6Y,NA,NA,NA,NA,57.6533,-3.3219,anonymous,EN,1,I pay attention,NA,male,46,2,5dc486da84799a35fbede98d,three,8,62,three,NA,0,b,35,3,647f11af7227c0acf0cf7698,AWAITING REVIEW,2023-06-06T11:00:02Z,2023-06-06T11:02:30Z,NA,2023-06-06T11:02:30Z,148,5A34BA6B,2096,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-06-06 13:00:04,2023-06-06 13:02:23,0,86.183.228.39,100,139,1,2023-06-06 13:02:24,R_2ykMg2HxDDrrn6Y,NA,NA,NA,NA,57.6533,-3.3219,anonymous,EN,1,I pay attention,NA,male,46,2,5dc486da84799a35fbede98d,three,8,62,three,NA,1,a,40,4,647f11af7227c0acf0cf7698,AWAITING REVIEW,2023-06-06T11:00:02Z,2023-06-06T11:02:30Z,NA,2023-06-06T11:02:30Z,148,5A34BA6B,2096,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-06-06 13:00:04,2023-06-06 13:02:23,0,86.183.228.39,100,139,1,2023-06-06 13:02:24,R_2ykMg2HxDDrrn6Y,NA,NA,NA,NA,57.6533,-3.3219,anonymous,EN,1,I pay attention,NA,male,46,2,5dc486da84799a35fbede98d,three,8,62,three,NA,1,b,34,2,647f11af7227c0acf0cf7698,AWAITING REVIEW,2023-06-06T11:00:02Z,2023-06-06T11:02:30Z,NA,2023-06-06T11:02:30Z,148,5A34BA6B,2096,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-06-06 13:00:04,2023-06-06 13:02:23,0,86.183.228.39,100,139,1,2023-06-06 13:02:24,R_2ykMg2HxDDrrn6Y,NA,NA,NA,NA,57.6533,-3.3219,anonymous,EN,1,I pay attention,NA,male,46,2,5dc486da84799a35fbede98d,three,8,62,three,NA,2,a,74,5,647f11af7227c0acf0cf7698,AWAITING REVIEW,2023-06-06T11:00:02Z,2023-06-06T11:02:30Z,NA,2023-06-06T11:02:30Z,148,5A34BA6B,2096,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-06-06 13:00:04,2023-06-06 13:02:23,0,86.183.228.39,100,139,1,2023-06-06 13:02:24,R_2ykMg2HxDDrrn6Y,NA,NA,NA,NA,57.6533,-3.3219,anonymous,EN,1,I pay attention,NA,male,46,2,5dc486da84799a35fbede98d,three,8,62,three,NA,2,b,75,5,647f11af7227c0acf0cf7698,AWAITING REVIEW,2023-06-06T11:00:02Z,2023-06-06T11:02:30Z,NA,2023-06-06T11:02:30Z,148,5A34BA6B,2096,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-06-06 13:00:04,2023-06-06 13:02:23,0,86.183.228.39,100,139,1,2023-06-06 13:02:24,R_2ykMg2HxDDrrn6Y,NA,NA,NA,NA,57.6533,-3.3219,anonymous,EN,1,I pay attention,NA,male,46,2,5dc486da84799a35fbede98d,three,8,62,three,NA,3,a,94,6,647f11af7227c0acf0cf7698,AWAITING REVIEW,2023-06-06T11:00:02Z,2023-06-06T11:02:30Z,NA,2023-06-06T11:02:30Z,148,5A34BA6B,2096,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-06-06 13:00:04,2023-06-06 13:02:23,0,86.183.228.39,100,139,1,2023-06-06 13:02:24,R_2ykMg2HxDDrrn6Y,NA,NA,NA,NA,57.6533,-3.3219,anonymous,EN,1,I pay attention,NA,male,46,2,5dc486da84799a35fbede98d,three,8,62,three,NA,3,b,95,6,647f11af7227c0acf0cf7698,AWAITING REVIEW,2023-06-06T11:00:02Z,2023-06-06T11:02:30Z,NA,2023-06-06T11:02:30Z,148,5A34BA6B,2096,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-06-06 12:59:16,2023-06-06 13:02:24,0,92.234.142.131,100,187,1,2023-06-06 13:02:25,R_3NTLaadtC6kD2G5,NA,NA,NA,NA,56.421,-3.4766,anonymous,EN,1,I pay attention,NA,female,61,5,60461bfeeac81b04cf62f7a6,ten,8,63,ten,ten,0,a,48,4,647f11826d9864da40a069a1,AWAITING REVIEW,2023-06-06T10:59:14Z,2023-06-06T11:02:27Z,NA,2023-06-06T11:02:27Z,193,5A34BA6B,1130,61,Female,White,Malawi,United Kingdom,United Kingdom,English,No,Part-Time
2023-06-06 12:59:16,2023-06-06 13:02:24,0,92.234.142.131,100,187,1,2023-06-06 13:02:25,R_3NTLaadtC6kD2G5,NA,NA,NA,NA,56.421,-3.4766,anonymous,EN,1,I pay attention,NA,female,61,5,60461bfeeac81b04cf62f7a6,ten,8,63,ten,ten,0,b,50,4,647f11826d9864da40a069a1,AWAITING REVIEW,2023-06-06T10:59:14Z,2023-06-06T11:02:27Z,NA,2023-06-06T11:02:27Z,193,5A34BA6B,1130,61,Female,White,Malawi,United Kingdom,United Kingdom,English,No,Part-Time
2023-06-06 12:59:16,2023-06-06 13:02:24,0,92.234.142.131,100,187,1,2023-06-06 13:02:25,R_3NTLaadtC6kD2G5,NA,NA,NA,NA,56.421,-3.4766,anonymous,EN,1,I pay attention,NA,female,61,5,60461bfeeac81b04cf62f7a6,ten,8,63,ten,ten,1,a,44,4,647f11826d9864da40a069a1,AWAITING REVIEW,2023-06-06T10:59:14Z,2023-06-06T11:02:27Z,NA,2023-06-06T11:02:27Z,193,5A34BA6B,1130,61,Female,White,Malawi,United Kingdom,United Kingdom,English,No,Part-Time
2023-06-06 12:59:16,2023-06-06 13:02:24,0,92.234.142.131,100,187,1,2023-06-06 13:02:25,R_3NTLaadtC6kD2G5,NA,NA,NA,NA,56.421,-3.4766,anonymous,EN,1,I pay attention,NA,female,61,5,60461bfeeac81b04cf62f7a6,ten,8,63,ten,ten,1,b,48,4,647f11826d9864da40a069a1,AWAITING REVIEW,2023-06-06T10:59:14Z,2023-06-06T11:02:27Z,NA,2023-06-06T11:02:27Z,193,5A34BA6B,1130,61,Female,White,Malawi,United Kingdom,United Kingdom,English,No,Part-Time
2023-06-06 12:59:16,2023-06-06 13:02:24,0,92.234.142.131,100,187,1,2023-06-06 13:02:25,R_3NTLaadtC6kD2G5,NA,NA,NA,NA,56.421,-3.4766,anonymous,EN,1,I pay attention,NA,female,61,5,60461bfeeac81b04cf62f7a6,ten,8,63,ten,ten,2,a,61,5,647f11826d9864da40a069a1,AWAITING REVIEW,2023-06-06T10:59:14Z,2023-06-06T11:02:27Z,NA,2023-06-06T11:02:27Z,193,5A34BA6B,1130,61,Female,White,Malawi,United Kingdom,United Kingdom,English,No,Part-Time
2023-06-06 12:59:16,2023-06-06 13:02:24,0,92.234.142.131,100,187,1,2023-06-06 13:02:25,R_3NTLaadtC6kD2G5,NA,NA,NA,NA,56.421,-3.4766,anonymous,EN,1,I pay attention,NA,female,61,5,60461bfeeac81b04cf62f7a6,ten,8,63,ten,ten,2,b,61,5,647f11826d9864da40a069a1,AWAITING REVIEW,2023-06-06T10:59:14Z,2023-06-06T11:02:27Z,NA,2023-06-06T11:02:27Z,193,5A34BA6B,1130,61,Female,White,Malawi,United Kingdom,United Kingdom,English,No,Part-Time
2023-06-06 12:59:16,2023-06-06 13:02:24,0,92.234.142.131,100,187,1,2023-06-06 13:02:25,R_3NTLaadtC6kD2G5,NA,NA,NA,NA,56.421,-3.4766,anonymous,EN,1,I pay attention,NA,female,61,5,60461bfeeac81b04cf62f7a6,ten,8,63,ten,ten,3,a,55,5,647f11826d9864da40a069a1,AWAITING REVIEW,2023-06-06T10:59:14Z,2023-06-06T11:02:27Z,NA,2023-06-06T11:02:27Z,193,5A34BA6B,1130,61,Female,White,Malawi,United Kingdom,United Kingdom,English,No,Part-Time
2023-06-06 12:59:16,2023-06-06 13:02:24,0,92.234.142.131,100,187,1,2023-06-06 13:02:25,R_3NTLaadtC6kD2G5,NA,NA,NA,NA,56.421,-3.4766,anonymous,EN,1,I pay attention,NA,female,61,5,60461bfeeac81b04cf62f7a6,ten,8,63,ten,ten,3,b,60,5,647f11826d9864da40a069a1,AWAITING REVIEW,2023-06-06T10:59:14Z,2023-06-06T11:02:27Z,NA,2023-06-06T11:02:27Z,193,5A34BA6B,1130,61,Female,White,Malawi,United Kingdom,United Kingdom,English,No,Part-Time
2023-06-06 13:00:08,2023-06-06 13:02:24,0,149.241.57.115,100,136,1,2023-06-06 13:02:25,R_qPbY9iwoqzkvac9,NA,NA,NA,NA,54.5579,-1.328,anonymous,EN,1,I pay attention,NA,male,42,5,5e66c77e8ebdaf4466e26326,three,8,64,three,NA,0,a,33,3,647f11b58ffa5470395325f0,AWAITING REVIEW,2023-06-06T11:00:05Z,2023-06-06T11:02:25Z,NA,2023-06-06T11:02:26Z,141,5A34BA6B,1715,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-06-06 13:00:08,2023-06-06 13:02:24,0,149.241.57.115,100,136,1,2023-06-06 13:02:25,R_qPbY9iwoqzkvac9,NA,NA,NA,NA,54.5579,-1.328,anonymous,EN,1,I pay attention,NA,male,42,5,5e66c77e8ebdaf4466e26326,three,8,64,three,NA,0,b,33,3,647f11b58ffa5470395325f0,AWAITING REVIEW,2023-06-06T11:00:05Z,2023-06-06T11:02:25Z,NA,2023-06-06T11:02:26Z,141,5A34BA6B,1715,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-06-06 13:00:08,2023-06-06 13:02:24,0,149.241.57.115,100,136,1,2023-06-06 13:02:25,R_qPbY9iwoqzkvac9,NA,NA,NA,NA,54.5579,-1.328,anonymous,EN,1,I pay attention,NA,male,42,5,5e66c77e8ebdaf4466e26326,three,8,64,three,NA,1,a,33,4,647f11b58ffa5470395325f0,AWAITING REVIEW,2023-06-06T11:00:05Z,2023-06-06T11:02:25Z,NA,2023-06-06T11:02:26Z,141,5A34BA6B,1715,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
