Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
647f1191fe38844eea47ec36,571b60465d40840012c3fd40,AWAITING REVIEW,2023-06-06T10:59:29.048000Z,2023-06-06T11:04:17.967000Z,,2023-06-06T11:04:19.148733Z,289,5A34BA6B,1645,78,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f119200900e1a0c7f59dd,6385fd4f0e0133c619851b7e,AWAITING REVIEW,2023-06-06T10:59:36.931000Z,2023-06-06T11:01:46.464000Z,,2023-06-06T11:01:46.854153Z,130,5A34BA6B,328,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
647f11923821dbc438fef547,5996d2256b939900012d9f22,AWAITING REVIEW,2023-06-06T10:59:30.881000Z,2023-06-06T11:06:46.115000Z,,2023-06-06T11:06:46.757555Z,436,5A34BA6B,2825,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f119241d748b52e103161,6303b06e6c5c25b452b2d1e3,AWAITING REVIEW,2023-06-06T10:59:34.010000Z,2023-06-06T11:01:39.834000Z,,2023-06-06T11:01:40.301228Z,126,5A34BA6B,315,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
647f119251737460ddc151ac,5cf806142780ca001a9d5cee,AWAITING REVIEW,2023-06-06T10:59:30.327000Z,2023-06-06T11:03:12.160000Z,,2023-06-06T11:03:12.568990Z,222,5A34BA6B,1763,56,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
647f11929c778ed64a6c0b4d,644e79c79f26a8313c8f047a,AWAITING REVIEW,2023-06-06T10:59:33.908000Z,2023-06-06T11:03:24.009000Z,,2023-06-06T11:03:24.451331Z,231,5A34BA6B,39,57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
647f11929da1d3a0f7f0e09e,5fa17668d344ba27114bdffe,AWAITING REVIEW,2023-06-06T10:59:30.630000Z,2023-06-06T11:02:41.422000Z,,2023-06-06T11:02:41.864011Z,191,5A34BA6B,1369,30,Female,Black,Kenya,United Kingdom,United Kingdom,English,No,Full-Time
647f1192b3ca84e8e7132af9,5e64f63fe8177d2669776c08,AWAITING REVIEW,2023-06-06T10:59:30.651000Z,2023-06-06T11:02:47.633000Z,,2023-06-06T11:02:48.104272Z,197,5A34BA6B,1383,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
647f11930429089561928c8b,5f0f59f3bc44f50f92845a05,AWAITING REVIEW,2023-06-06T10:59:42.822000Z,2023-06-06T11:03:12.851000Z,,2023-06-06T11:03:13.393513Z,211,5A34BA6B,1844,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f1193487c1f587114fbfa,5da6b2aca2860400146b8ace,AWAITING REVIEW,2023-06-06T10:59:36.777000Z,2023-06-06T11:03:57.234000Z,,2023-06-06T11:03:57.845282Z,261,5A34BA6B,1155,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
647f119350948f530b7e8967,5b550c6e303c330001660747,AWAITING REVIEW,2023-06-06T10:59:36.478000Z,2023-06-06T11:04:01.956000Z,,2023-06-06T11:04:02.542346Z,266,5A34BA6B,1637,56,Female,Asian,Hong Kong,United Kingdom,United Kingdom,Cantonese,No,Unemployed (and job seeking)
647f119394dbf61685a2d815,5e380457679e67000c56b02f,AWAITING REVIEW,2023-06-06T10:59:31.552000Z,2023-06-06T11:04:31.818000Z,,2023-06-06T11:04:32.273217Z,301,5A34BA6B,1062,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
647f1193dac6b737c1c151e9,5c00043a6d931200019bcb9b,AWAITING REVIEW,2023-06-06T10:59:31.851000Z,2023-06-06T11:05:51.589000Z,,2023-06-06T11:05:52.413485Z,380,5A34BA6B,1764,41,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
647f1193feeff9f56da2d7dc,60bb9dd521d84c33662850ae,AWAITING REVIEW,2023-06-06T11:01:41.698000Z,2023-06-06T11:03:44.922000Z,,2023-06-06T11:03:45.646033Z,124,5A34BA6B,519,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f119432459054ec7a5748,5966679b09fe230001014e06,AWAITING REVIEW,2023-06-06T10:59:53.926000Z,2023-06-06T11:03:10.969000Z,,2023-06-06T11:03:12.359840Z,198,5A34BA6B,126,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f119488cc03733334f704,59b555702a78fd00010b86d4,AWAITING REVIEW,2023-06-06T10:59:32.312000Z,2023-06-06T11:02:23.967000Z,,2023-06-06T11:02:24.383680Z,172,5A34BA6B,995,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
647f1194baec64b9007f5a30,614c5dc3cda534db7afc2e73,AWAITING REVIEW,2023-06-06T10:59:32.127000Z,2023-06-06T11:06:28.791000Z,,2023-06-06T11:06:29.303328Z,417,5A34BA6B,1108,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
647f1194c8108380b1f12547,5bab9899b52fde00012d3b1c,AWAITING REVIEW,2023-06-06T10:59:36.094000Z,2023-06-06T11:02:33.949000Z,,2023-06-06T11:02:34.845360Z,178,5A34BA6B,306,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11950b87d7b2b135238e,622bb4f79c52ad04bb91e752,AWAITING REVIEW,2023-06-06T10:59:33.269000Z,2023-06-06T11:03:09.876000Z,,2023-06-06T11:03:10.286893Z,217,5A34BA6B,724,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11956bd08d0bfc7df973,5d192384c1e685001a907257,AWAITING REVIEW,2023-06-06T10:59:36.897000Z,2023-06-06T11:04:20.053000Z,,2023-06-06T11:04:20.537564Z,284,5A34BA6B,766,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f119588cc03733334f706,6400dea5d0831d9a82d48d74,AWAITING REVIEW,2023-06-06T10:59:37.407000Z,2023-06-06T11:02:27.724000Z,,2023-06-06T11:02:28.255279Z,171,5A34BA6B,72,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11958d7366e50cb46dff,6234a3d5cd2f63c705e5842d,AWAITING REVIEW,2023-06-06T10:59:33.031000Z,2023-06-06T11:02:50.328000Z,,2023-06-06T11:02:50.956374Z,198,5A34BA6B,741,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
647f119590c07b804632930d,615eda024a5f84f408625b4f,AWAITING REVIEW,2023-06-06T10:59:35.848000Z,2023-06-06T11:03:23.678000Z,,2023-06-06T11:03:24.045107Z,228,5A34BA6B,905,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
647f1195dac6b737c1c151ea,614c8dd508d065d05cc8dd11,AWAITING REVIEW,2023-06-06T10:59:39.806000Z,2023-06-06T11:09:12.052000Z,,2023-06-06T11:09:12.503706Z,573,5A34BA6B,1185,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11967dd450875e132b22,5d4551340196ac0001b914a5,AWAITING REVIEW,2023-06-06T10:59:39.527000Z,2023-06-06T11:05:53.882000Z,,2023-06-06T11:05:54.339349Z,375,5A34BA6B,1124,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
647f11967fbb437134046c74,5c17a92da13b830001a82e75,AWAITING REVIEW,2023-06-06T10:59:36.271000Z,2023-06-06T11:02:27.395000Z,,2023-06-06T11:02:27.838460Z,172,5A34BA6B,512,36,Female,White,United Kingdom,United Kingdom,United Kingdom,Russian,No,Full-Time
647f1196d0119d9f461a998e,6415cfa5324b6e802473285c,AWAITING REVIEW,2023-06-06T10:59:43.238000Z,2023-06-06T11:04:01.857000Z,,2023-06-06T11:04:02.274879Z,259,5A34BA6B,105,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
647f1196e1b2a7c57165bc55,5d1c9d39ff67e3000140ca87,AWAITING REVIEW,2023-06-06T10:59:34.234000Z,2023-06-06T11:02:31.330000Z,,2023-06-06T11:02:32.185589Z,178,5A34BA6B,1533,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11972bedba6057a6fcf1,5d0c90dc3382180015624ad9,AWAITING REVIEW,2023-06-06T10:59:39.422000Z,2023-06-06T11:03:33.478000Z,,2023-06-06T11:03:33.954611Z,235,5A34BA6B,2046,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f1197487c1f587114fbfb,615ecf9bbbde0569cbf6fe21,AWAITING REVIEW,2023-06-06T10:59:40.650000Z,2023-06-06T11:02:24.340000Z,,2023-06-06T11:02:24.723552Z,164,5A34BA6B,449,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11974f143ad960a9ae4d,63d405a83ba700cc5bb12e9c,AWAITING REVIEW,2023-06-06T10:59:35.437000Z,2023-06-06T11:03:10.684000Z,,2023-06-06T11:03:11.571586Z,216,5A34BA6B,220,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
647f1197645269112a47ec32,5c9d88bb2b3c77001744ec1c,AWAITING REVIEW,2023-06-06T10:59:35.331000Z,2023-06-06T11:05:00.733000Z,,2023-06-06T11:05:01.415383Z,326,5A34BA6B,1894,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f1197d593b957075c95bd,60bceb1dcefc0afe67041489,AWAITING REVIEW,2023-06-06T10:59:38.129000Z,2023-06-06T11:02:10.197000Z,,2023-06-06T11:02:10.646309Z,153,5A34BA6B,1152,48,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f1197dce48f041c4d3018,6465bb2b97161e3311033429,AWAITING REVIEW,2023-06-06T10:59:35.190000Z,2023-06-06T11:04:01.285000Z,,2023-06-06T11:04:01.648288Z,267,5A34BA6B,27,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
647f11982bedba6057a6fcf2,54cc8b23fdf99b28036e2467,AWAITING REVIEW,2023-06-06T10:59:41.531000Z,2023-06-06T11:01:53.887000Z,,2023-06-06T11:01:54.754010Z,133,5A34BA6B,1115,37,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
647f11985e3ad667b41d9608,5975b75a2356570001085d0c,AWAITING REVIEW,2023-06-06T10:59:39.661000Z,2023-06-06T11:02:55.898000Z,,2023-06-06T11:02:56.375138Z,197,5A34BA6B,2009,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11985e3ad667b41d960a,63d145fb7cd4c26c56b2e3e6,AWAITING REVIEW,2023-06-06T10:59:40.293000Z,2023-06-06T11:03:42.467000Z,,2023-06-06T11:03:42.907590Z,243,5A34BA6B,134,18,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
647f1198660f1e6bcec3d061,5ca9bc7978958e0016c5008b,AWAITING REVIEW,2023-06-06T10:59:38.980000Z,2023-06-06T11:03:14.772000Z,,2023-06-06T11:03:15.175307Z,216,5A34BA6B,1562,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
647f1198c0454e25cf5272a1,6321ddc7c6363a9c0b934d8d,AWAITING REVIEW,2023-06-06T10:59:43.104000Z,2023-06-06T11:04:56.879000Z,,2023-06-06T11:04:57.352467Z,314,5A34BA6B,463,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
647f11990429089561928c8d,5adef952f6b58c0001fa755b,AWAITING REVIEW,2023-06-06T10:59:40.375000Z,2023-06-06T11:03:23.766000Z,,2023-06-06T11:03:24.175985Z,224,5A34BA6B,2191,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11990913e6bdc3329350,58bf2cf0d294c100010181fa,AWAITING REVIEW,2023-06-06T10:59:37.636000Z,2023-06-06T11:03:31.499000Z,,2023-06-06T11:03:32.231569Z,234,5A34BA6B,2217,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11991013d74332fa41bc,5eaaa1f09980ee025a0e1f12,AWAITING REVIEW,2023-06-06T10:59:43.185000Z,2023-06-06T11:03:04.518000Z,,2023-06-06T11:03:04.943305Z,202,5A34BA6B,1394,72,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11994902ad39930cf454,5bc9e924e642db0001d3a1c5,AWAITING REVIEW,2023-06-06T10:59:37.761000Z,2023-06-06T11:03:01.921000Z,,2023-06-06T11:03:02.369765Z,205,5A34BA6B,1775,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
647f1199dac6b737c1c151ed,5a5a6ed7f6c517000195029e,AWAITING REVIEW,2023-06-06T10:59:41.698000Z,2023-06-06T11:02:45.725000Z,,2023-06-06T11:02:46.192486Z,185,5A34BA6B,1137,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f1199f55fdcf19a9df909,60fd3ab1157a5701a2cc3468,AWAITING REVIEW,2023-06-06T10:59:40.049000Z,2023-06-06T11:02:11.355000Z,,2023-06-06T11:02:14.787527Z,152,5A34BA6B,1102,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
647f119a315716b61d793549,62714f1a980371802eccdfd3,AWAITING REVIEW,2023-06-06T10:59:40.301000Z,2023-06-06T11:01:25.805000Z,,2023-06-06T11:01:26.265229Z,106,5A34BA6B,708,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f119a41d748b52e103163,5c352f5629a7ee0001c19558,AWAITING REVIEW,2023-06-06T10:59:42.874000Z,2023-06-06T11:01:49.293000Z,,2023-06-06T11:01:49.780662Z,127,5A34BA6B,712,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f119a6bb9fde4ed928c52,634689122e997b8299adeda5,AWAITING REVIEW,2023-06-06T10:59:41.251000Z,2023-06-06T11:01:43.673000Z,,2023-06-06T11:01:44.121012Z,123,5A34BA6B,500,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f119a6d9864da40a069b5,5ad21d44d9f7470001db18d5,AWAITING REVIEW,2023-06-06T10:59:43.283000Z,2023-06-06T11:02:56.760000Z,,2023-06-06T11:02:57.465344Z,194,5A34BA6B,1064,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
647f119a7fbb437134046c78,6447efd59bfb37374e1c7d3b,AWAITING REVIEW,2023-06-06T10:59:37.990000Z,2023-06-06T11:01:47.813000Z,,2023-06-06T11:01:48.284154Z,130,5A34BA6B,69,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f119b2cb5f8581fb071d5,63861a54c47e7f59fdb5a4c8,AWAITING REVIEW,2023-06-06T10:59:39.464000Z,2023-06-06T11:04:12.264000Z,,2023-06-06T11:04:12.649901Z,273,5A34BA6B,99,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
647f119b50948f530b7e8969,5e3c759575109a055e99b38a,AWAITING REVIEW,2023-06-06T10:59:39.276000Z,2023-06-06T11:08:01.502000Z,,2023-06-06T11:08:01.978447Z,503,5A34BA6B,1120,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
647f119b5f0eff56ee0721f2,5c43750c26217400018c1d69,AWAITING REVIEW,2023-06-06T10:59:42.969000Z,2023-06-06T11:01:24.263000Z,,2023-06-06T11:01:24.898052Z,102,5A34BA6B,635,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
647f119b7dd450875e132b27,6266b0409582f553a3e10d9a,AWAITING REVIEW,2023-06-06T10:59:39.024000Z,2023-06-06T11:04:18.887000Z,,2023-06-06T11:04:21.307602Z,280,5A34BA6B,890,54,Male,White,Zimbabwe,United Kingdom,United Kingdom,English,No,Full-Time
647f119bd0119d9f461a9992,62c4291de038dd8aab9d0312,AWAITING REVIEW,2023-06-06T11:08:34.925000Z,2023-06-06T11:10:53.531000Z,,2023-06-06T11:10:53.985116Z,139,5A34BA6B,249,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f119c00900e1a0c7f59e4,60fd58f89d037589c34f5a18,AWAITING REVIEW,2023-06-06T11:00:44.863000Z,2023-06-06T11:04:29.169000Z,,2023-06-06T11:04:29.654243Z,225,5A34BA6B,915,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
647f119c0f7dc492cfb09331,5e74cf79a9e5e20008c0562a,AWAITING REVIEW,2023-06-06T10:59:44.332000Z,2023-06-06T11:07:24.927000Z,,2023-06-06T11:07:25.556688Z,461,5A34BA6B,173,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f119c315716b61d79354d,5c4afb7234ee9300011cbbfc,AWAITING REVIEW,2023-06-06T10:59:40.283000Z,2023-06-06T11:03:53.503000Z,,2023-06-06T11:03:53.913172Z,254,5A34BA6B,1411,71,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f119c88cc03733334f70a,58713c5e58ca4c00018ce3ea,AWAITING REVIEW,2023-06-06T10:59:40.616000Z,2023-06-06T11:04:01.625000Z,,2023-06-06T11:04:02.096515Z,262,5A34BA6B,3028,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f119c9da1d3a0f7f0e0a4,5c63363b935c87000118a78a,AWAITING REVIEW,2023-06-06T10:59:54.538000Z,2023-06-06T11:02:12.191000Z,,2023-06-06T11:02:13.261085Z,138,5A34BA6B,546,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f119cdac6b737c1c151f3,5df3ded79a993f2be9a6f3d7,AWAITING REVIEW,2023-06-06T10:59:43.064000Z,2023-06-06T11:06:56.202000Z,,2023-06-06T11:06:56.684857Z,434,5A34BA6B,546,22,Male,Black,Nigeria,United Kingdom,United Kingdom,English,Yes,Full-Time
647f119d7ee7adaa5b072ff1,602a2911a73ba046955f6c58,AWAITING REVIEW,2023-06-06T10:59:43.941000Z,2023-06-06T11:03:57.941000Z,,2023-06-06T11:03:58.389103Z,254,5A34BA6B,1419,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
647f119d8ffa5470395325e7,6096eca15340fc49ef3f1ab3,AWAITING REVIEW,2023-06-06T10:59:58.476000Z,2023-06-06T11:05:29.813000Z,,2023-06-06T11:05:31.027482Z,332,5A34BA6B,708,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
647f119da05bb8c1a6b2e907,63d2a265f30f192a148f83cc,AWAITING REVIEW,2023-06-06T10:59:44.809000Z,2023-06-06T11:02:42.598000Z,,2023-06-06T11:02:43.067184Z,178,5A34BA6B,100,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
647f119db2d5a1017d1aaf8c,60c9fb4d94d9b12b74cfe1c2,AWAITING REVIEW,2023-06-06T10:59:45.525000Z,2023-06-06T11:01:47.148000Z,,2023-06-06T11:01:47.841588Z,122,5A34BA6B,294,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f119dfeeff9f56da2d7e0,5afcbf18fabc8900018854d9,AWAITING REVIEW,2023-06-06T10:59:45.992000Z,2023-06-06T11:02:07.891000Z,,2023-06-06T11:02:08.392754Z,142,5A34BA6B,2315,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f119e5a42b57b9ff0e073,62fb79e7c968f4fc555d1e2f,AWAITING REVIEW,2023-06-06T10:59:42.869000Z,2023-06-06T11:01:47.838000Z,,2023-06-06T11:01:48.271118Z,125,5A34BA6B,652,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f119ea9a26418dee05c13,6400d8cab617f6fe54c31542,AWAITING REVIEW,2023-06-06T10:59:45.211000Z,2023-06-06T11:05:06.056000Z,,2023-06-06T11:05:06.988039Z,321,5A34BA6B,180,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f119eb2d5a1017d1aaf8e,5ad4ff8b20bce50001271677,AWAITING REVIEW,2023-06-06T10:59:44.571000Z,2023-06-06T11:01:58.209000Z,,2023-06-06T11:01:58.631137Z,134,5A34BA6B,121,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
647f119eeff42b88f4793514,5b4906a5369f84000112abdd,AWAITING REVIEW,2023-06-06T10:59:48.161000Z,2023-06-06T11:15:33.068000Z,,2023-06-06T11:15:33.474227Z,945,5A34BA6B,859,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f119eeff42b88f4793516,61096a6ab244ccee2220a180,AWAITING REVIEW,2023-06-06T11:01:45.065000Z,2023-06-06T11:07:39.009000Z,,2023-06-06T11:07:39.532678Z,354,5A34BA6B,1065,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
647f119f7227c0acf0cf7689,609d81679bcff493c7d143de,AWAITING REVIEW,2023-06-06T10:59:43.754000Z,2023-06-06T11:05:08.197000Z,,2023-06-06T11:05:08.637654Z,325,5A34BA6B,1143,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
647f119f8eafdf9f44072fb8,62f108ab1d119c891d45ae6a,AWAITING REVIEW,2023-06-06T10:59:51.153000Z,2023-06-06T11:03:19.699000Z,,2023-06-06T11:03:20.440182Z,209,5A34BA6B,499,39,Female,White,New Zealand,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
647f119fb0347cf524fa416a,5ead925644136642bff9c7b7,AWAITING REVIEW,2023-06-06T10:59:47.353000Z,2023-06-06T11:06:17.195000Z,,2023-06-06T11:06:17.638945Z,390,5A34BA6B,104,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f119ff55fdcf19a9df914,63cd461c5f597e27b2a054fb,AWAITING REVIEW,2023-06-06T10:59:43.576000Z,2023-06-06T11:05:26.700000Z,,2023-06-06T11:05:27.708840Z,344,5A34BA6B,192,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
647f11a01d48f4d629e05c5f,60fc12dc938ec5fd9284a25c,AWAITING REVIEW,2023-06-06T10:59:47.564000Z,2023-06-06T11:04:34.110000Z,,2023-06-06T11:04:34.620521Z,287,5A34BA6B,911,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
647f11a02e211a5b090aaf03,5875778b5c17910001ea4f35,AWAITING REVIEW,2023-06-06T10:59:44.203000Z,2023-06-06T11:04:00.055000Z,,2023-06-06T11:04:00.860551Z,256,5A34BA6B,3394,DATA_EXPIRED,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11a07b44162b508cc8df,5a8044b1eea3d300016e3da1,AWAITING REVIEW,2023-06-06T10:59:53.810000Z,2023-06-06T11:04:14.407000Z,,2023-06-06T11:04:15.171652Z,261,5A34BA6B,688,78,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11a0dce48f041c4d301d,6229f5e383b58ef0f3514299,AWAITING REVIEW,2023-06-06T10:59:50.578000Z,2023-06-06T11:03:41.118000Z,,2023-06-06T11:03:41.654037Z,231,5A34BA6B,53,59,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
647f11a0e68ac08c687e899e,5e1e5c3c80e02e1c36679187,AWAITING REVIEW,2023-06-06T10:59:44.929000Z,2023-06-06T11:03:58.167000Z,,2023-06-06T11:03:58.592534Z,254,5A34BA6B,1526,64,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
647f11a110891884e6a06960,5cbee08db4b8d300019a4227,AWAITING REVIEW,2023-06-06T10:59:48.966000Z,2023-06-06T11:16:07.281000Z,,2023-06-06T11:16:07.676193Z,979,5A34BA6B,1492,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
647f11a1a4e90d76f255f3d8,612266b4f9ae4a5d04a21dd4,AWAITING REVIEW,2023-06-06T10:59:49.584000Z,2023-06-06T11:03:56.039000Z,,2023-06-06T11:03:56.437059Z,247,5A34BA6B,1273,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11a1e879b46dddb07219,5d9c42e8e8204f0018b832e9,AWAITING REVIEW,2023-06-06T10:59:48.210000Z,2023-06-06T11:03:53.001000Z,,2023-06-06T11:03:53.573769Z,245,5A34BA6B,463,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11a201291663801504a5,5be883c833f40a0001032d5f,AWAITING REVIEW,2023-06-06T10:59:46.552000Z,2023-06-06T11:03:11.661000Z,,2023-06-06T11:03:12.126390Z,206,5A34BA6B,1177,35,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11a22cb5f8581fb071d8,5c49e6d8d1150d0001e11a41,AWAITING REVIEW,2023-06-06T10:59:46.980000Z,2023-06-06T11:07:05.541000Z,,2023-06-06T11:07:05.971509Z,439,5A34BA6B,428,32,Female,Black,Jamaica,United Kingdom,United Kingdom,English,Yes,Part-Time
647f11a2682b34795bb09307,5774ed97d8e8880001b2ff6c,AWAITING REVIEW,2023-06-06T10:59:49.270000Z,2023-06-06T11:02:29.500000Z,,2023-06-06T11:02:30.737363Z,161,5A34BA6B,2492,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11a28eafdf9f44072fba,6310eda535a15a7ca2e0cfbc,AWAITING REVIEW,2023-06-06T10:59:53.236000Z,2023-06-06T11:10:18.864000Z,,2023-06-06T11:10:19.303695Z,626,5A34BA6B,639,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11a29da1d3a0f7f0e0ac,613b04fb42857efe1c632f0d,AWAITING REVIEW,2023-06-06T11:01:48.058000Z,2023-06-06T11:11:22.591000Z,,2023-06-06T11:11:22.992537Z,575,5A34BA6B,1190,61,Male,Asian,Uganda,United Kingdom,United Kingdom,Gujarati,No,Full-Time
647f11a2b0347cf524fa416c,63d7c801f0f4b174dc23d777,AWAITING REVIEW,2023-06-06T10:59:46.539000Z,2023-06-06T11:03:03.240000Z,,2023-06-06T11:03:03.733003Z,197,5A34BA6B,285,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11a2c9a449f81ce8a6db,5ab8c3fb9534ba0001c6b60d,AWAITING REVIEW,2023-06-06T10:59:52.429000Z,2023-06-06T11:06:19.059000Z,,2023-06-06T11:06:19.441928Z,387,5A34BA6B,1291,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
