StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,attention,Q2,gender,age,education,PROLIFIC_PID,counter,ID,convergence,number,variant,guess,conf,comp,competence,confidence
2022-04-22 16:17:35,2022-04-22 16:20:27,0,92.40.199.24,100,172,1,2022-04-22 16:20:27,R_10OU2OAK3ssB8lc,NA,NA,NA,NA,51.4964,-0.1224,anonymous,EN,1,I pay attention,NA,male,23,3,5cf9c2d6dfcf0a0015e8e213,8,55,divergent,large,a,1505,4,4,4,4
2022-04-22 16:17:35,2022-04-22 16:20:27,0,92.40.199.24,100,172,1,2022-04-22 16:20:27,R_10OU2OAK3ssB8lc,NA,NA,NA,NA,51.4964,-0.1224,anonymous,EN,1,I pay attention,NA,male,23,3,5cf9c2d6dfcf0a0015e8e213,8,55,divergent,large,b,1598,4,5,5,4
2022-04-22 16:17:35,2022-04-22 16:20:27,0,92.40.199.24,100,172,1,2022-04-22 16:20:27,R_10OU2OAK3ssB8lc,NA,NA,NA,NA,51.4964,-0.1224,anonymous,EN,1,I pay attention,NA,male,23,3,5cf9c2d6dfcf0a0015e8e213,8,55,divergent,small,a,1440,8,8,7,7
2022-04-22 16:17:35,2022-04-22 16:20:27,0,92.40.199.24,100,172,1,2022-04-22 16:20:27,R_10OU2OAK3ssB8lc,NA,NA,NA,NA,51.4964,-0.1224,anonymous,EN,1,I pay attention,NA,male,23,3,5cf9c2d6dfcf0a0015e8e213,8,55,divergent,small,b,1296,3,4,4,3
2022-04-22 16:16:49,2022-04-22 16:20:41,0,147.188.245.206,100,231,1,2022-04-22 16:20:41,R_2xFuuJuBfxlzH5P,NA,NA,NA,NA,52.4425,-1.9442,anonymous,EN,1,I pay attention,NA,female,19,3,5eb4841544c2df2f0190e8a0,8,56,convergent,large,a,1524,5,5,5,5
2022-04-22 16:16:49,2022-04-22 16:20:41,0,147.188.245.206,100,231,1,2022-04-22 16:20:41,R_2xFuuJuBfxlzH5P,NA,NA,NA,NA,52.4425,-1.9442,anonymous,EN,1,I pay attention,NA,female,19,3,5eb4841544c2df2f0190e8a0,8,56,convergent,large,b,1376,5,5,5,5
2022-04-22 16:16:49,2022-04-22 16:20:41,0,147.188.245.206,100,231,1,2022-04-22 16:20:41,R_2xFuuJuBfxlzH5P,NA,NA,NA,NA,52.4425,-1.9442,anonymous,EN,1,I pay attention,NA,female,19,3,5eb4841544c2df2f0190e8a0,8,56,convergent,small,a,1468,5,4,4,5
2022-04-22 16:16:49,2022-04-22 16:20:41,0,147.188.245.206,100,231,1,2022-04-22 16:20:41,R_2xFuuJuBfxlzH5P,NA,NA,NA,NA,52.4425,-1.9442,anonymous,EN,1,I pay attention,NA,female,19,3,5eb4841544c2df2f0190e8a0,8,56,convergent,small,b,1330,6,6,6,6
2022-04-22 16:16:49,2022-04-22 16:20:41,0,147.188.245.206,100,231,1,2022-04-22 16:20:41,R_2xFuuJuBfxlzH5P,NA,NA,NA,NA,52.4425,-1.9442,anonymous,EN,1,I pay attention,NA,female,19,3,5eb4841544c2df2f0190e8a0,8,56,divergent,large,a,1621,3,4,4,3
2022-04-22 16:16:49,2022-04-22 16:20:41,0,147.188.245.206,100,231,1,2022-04-22 16:20:41,R_2xFuuJuBfxlzH5P,NA,NA,NA,NA,52.4425,-1.9442,anonymous,EN,1,I pay attention,NA,female,19,3,5eb4841544c2df2f0190e8a0,8,56,divergent,large,b,1287,5,5,5,5
2022-04-22 16:16:49,2022-04-22 16:20:41,0,147.188.245.206,100,231,1,2022-04-22 16:20:41,R_2xFuuJuBfxlzH5P,NA,NA,NA,NA,52.4425,-1.9442,anonymous,EN,1,I pay attention,NA,female,19,3,5eb4841544c2df2f0190e8a0,8,56,divergent,small,a,1583,5,5,5,5
2022-04-22 16:16:49,2022-04-22 16:20:41,0,147.188.245.206,100,231,1,2022-04-22 16:20:41,R_2xFuuJuBfxlzH5P,NA,NA,NA,NA,52.4425,-1.9442,anonymous,EN,1,I pay attention,NA,female,19,3,5eb4841544c2df2f0190e8a0,8,56,divergent,small,b,1761,4,4,4,4
2022-04-22 16:15:44,2022-04-22 16:20:48,0,80.192.66.207,100,304,1,2022-04-22 16:20:48,R_2z8v4Fw30wDHNfR,NA,NA,NA,NA,51.4895,-2.509,anonymous,EN,1,I pay attention,NA,female,46,3,5e285f486167be038c5c0a49,8,57,convergent,large,a,1377,6,5,5,6
2022-04-22 16:15:44,2022-04-22 16:20:48,0,80.192.66.207,100,304,1,2022-04-22 16:20:48,R_2z8v4Fw30wDHNfR,NA,NA,NA,NA,51.4895,-2.509,anonymous,EN,1,I pay attention,NA,female,46,3,5e285f486167be038c5c0a49,8,57,convergent,large,b,1725,6,5,5,6
2022-04-22 16:15:44,2022-04-22 16:20:48,0,80.192.66.207,100,304,1,2022-04-22 16:20:48,R_2z8v4Fw30wDHNfR,NA,NA,NA,NA,51.4895,-2.509,anonymous,EN,1,I pay attention,NA,female,46,3,5e285f486167be038c5c0a49,8,57,convergent,small,a,1677,6,6,6,6
2022-04-22 16:15:44,2022-04-22 16:20:48,0,80.192.66.207,100,304,1,2022-04-22 16:20:48,R_2z8v4Fw30wDHNfR,NA,NA,NA,NA,51.4895,-2.509,anonymous,EN,1,I pay attention,NA,female,46,3,5e285f486167be038c5c0a49,8,57,convergent,small,b,1539,5,5,5,5
2022-04-22 16:15:44,2022-04-22 16:20:48,0,80.192.66.207,100,304,1,2022-04-22 16:20:48,R_2z8v4Fw30wDHNfR,NA,NA,NA,NA,51.4895,-2.509,anonymous,EN,1,I pay attention,NA,female,46,3,5e285f486167be038c5c0a49,8,57,divergent,large,a,1551,5,4,4,5
2022-04-22 16:15:44,2022-04-22 16:20:48,0,80.192.66.207,100,304,1,2022-04-22 16:20:48,R_2z8v4Fw30wDHNfR,NA,NA,NA,NA,51.4895,-2.509,anonymous,EN,1,I pay attention,NA,female,46,3,5e285f486167be038c5c0a49,8,57,divergent,large,b,1630,4,3,3,4
2022-04-22 16:15:44,2022-04-22 16:20:48,0,80.192.66.207,100,304,1,2022-04-22 16:20:48,R_2z8v4Fw30wDHNfR,NA,NA,NA,NA,51.4895,-2.509,anonymous,EN,1,I pay attention,NA,female,46,3,5e285f486167be038c5c0a49,8,57,divergent,small,a,1493,6,4,4,6
2022-04-22 16:15:44,2022-04-22 16:20:48,0,80.192.66.207,100,304,1,2022-04-22 16:20:48,R_2z8v4Fw30wDHNfR,NA,NA,NA,NA,51.4895,-2.509,anonymous,EN,1,I pay attention,NA,female,46,3,5e285f486167be038c5c0a49,8,57,divergent,small,b,1363,4,3,3,4
2022-04-22 16:15:09,2022-04-22 16:20:51,0,31.53.60.237,100,342,1,2022-04-22 16:20:52,R_OpPGUZP53Xsbw77,NA,NA,NA,NA,51.3503,-0.2014,anonymous,EN,1,I pay attention,NA,female,61,2,6125067aa09e6b144c8ec8b6,8,58,convergent,large,a,1556,3,4,4,3
2022-04-22 16:15:09,2022-04-22 16:20:51,0,31.53.60.237,100,342,1,2022-04-22 16:20:52,R_OpPGUZP53Xsbw77,NA,NA,NA,NA,51.3503,-0.2014,anonymous,EN,1,I pay attention,NA,female,61,2,6125067aa09e6b144c8ec8b6,8,58,convergent,large,b,1327,1,2,2,1
2022-04-22 16:15:09,2022-04-22 16:20:51,0,31.53.60.237,100,342,1,2022-04-22 16:20:52,R_OpPGUZP53Xsbw77,NA,NA,NA,NA,51.3503,-0.2014,anonymous,EN,1,I pay attention,NA,female,61,2,6125067aa09e6b144c8ec8b6,8,58,convergent,small,a,1662,2,5,5,2
2022-04-22 16:15:09,2022-04-22 16:20:51,0,31.53.60.237,100,342,1,2022-04-22 16:20:52,R_OpPGUZP53Xsbw77,NA,NA,NA,NA,51.3503,-0.2014,anonymous,EN,1,I pay attention,NA,female,61,2,6125067aa09e6b144c8ec8b6,8,58,convergent,small,b,1413,2,3,3,2
2022-04-22 16:15:09,2022-04-22 16:20:51,0,31.53.60.237,100,342,1,2022-04-22 16:20:52,R_OpPGUZP53Xsbw77,NA,NA,NA,NA,51.3503,-0.2014,anonymous,EN,1,I pay attention,NA,female,61,2,6125067aa09e6b144c8ec8b6,8,58,divergent,large,a,1415,1,2,2,1
2022-04-22 16:15:09,2022-04-22 16:20:51,0,31.53.60.237,100,342,1,2022-04-22 16:20:52,R_OpPGUZP53Xsbw77,NA,NA,NA,NA,51.3503,-0.2014,anonymous,EN,1,I pay attention,NA,female,61,2,6125067aa09e6b144c8ec8b6,8,58,divergent,large,b,1676,1,3,3,1
2022-04-22 16:15:09,2022-04-22 16:20:51,0,31.53.60.237,100,342,1,2022-04-22 16:20:52,R_OpPGUZP53Xsbw77,NA,NA,NA,NA,51.3503,-0.2014,anonymous,EN,1,I pay attention,NA,female,61,2,6125067aa09e6b144c8ec8b6,8,58,divergent,small,a,1312,1,2,2,1
2022-04-22 16:15:09,2022-04-22 16:20:51,0,31.53.60.237,100,342,1,2022-04-22 16:20:52,R_OpPGUZP53Xsbw77,NA,NA,NA,NA,51.3503,-0.2014,anonymous,EN,1,I pay attention,NA,female,61,2,6125067aa09e6b144c8ec8b6,8,58,divergent,small,b,1645,1,4,4,1
2022-04-22 16:17:05,2022-04-22 16:21:03,0,78.144.42.144,100,237,1,2022-04-22 16:21:03,R_3hAcx8AXOGTUnRK,NA,NA,NA,NA,53.5039,-2.1959,anonymous,EN,1,I pay attention,NA,female,32,4,5e23175dd84c1b5ca13b1cd0,8,59,convergent,large,a,1545,6,6,6,6
2022-04-22 16:17:05,2022-04-22 16:21:03,0,78.144.42.144,100,237,1,2022-04-22 16:21:03,R_3hAcx8AXOGTUnRK,NA,NA,NA,NA,53.5039,-2.1959,anonymous,EN,1,I pay attention,NA,female,32,4,5e23175dd84c1b5ca13b1cd0,8,59,convergent,large,b,1314,5,5,5,5
2022-04-22 16:17:05,2022-04-22 16:21:03,0,78.144.42.144,100,237,1,2022-04-22 16:21:03,R_3hAcx8AXOGTUnRK,NA,NA,NA,NA,53.5039,-2.1959,anonymous,EN,1,I pay attention,NA,female,32,4,5e23175dd84c1b5ca13b1cd0,8,59,convergent,small,a,1628,6,5,5,6
2022-04-22 16:17:05,2022-04-22 16:21:03,0,78.144.42.144,100,237,1,2022-04-22 16:21:03,R_3hAcx8AXOGTUnRK,NA,NA,NA,NA,53.5039,-2.1959,anonymous,EN,1,I pay attention,NA,female,32,4,5e23175dd84c1b5ca13b1cd0,8,59,convergent,small,b,1403,4,4,4,4
2022-04-22 16:17:05,2022-04-22 16:21:03,0,78.144.42.144,100,237,1,2022-04-22 16:21:03,R_3hAcx8AXOGTUnRK,NA,NA,NA,NA,53.5039,-2.1959,anonymous,EN,1,I pay attention,NA,female,32,4,5e23175dd84c1b5ca13b1cd0,8,59,divergent,large,a,1320,5,5,5,5
2022-04-22 16:17:05,2022-04-22 16:21:03,0,78.144.42.144,100,237,1,2022-04-22 16:21:03,R_3hAcx8AXOGTUnRK,NA,NA,NA,NA,53.5039,-2.1959,anonymous,EN,1,I pay attention,NA,female,32,4,5e23175dd84c1b5ca13b1cd0,8,59,divergent,large,b,1751,6,5,5,6
2022-04-22 16:17:05,2022-04-22 16:21:03,0,78.144.42.144,100,237,1,2022-04-22 16:21:03,R_3hAcx8AXOGTUnRK,NA,NA,NA,NA,53.5039,-2.1959,anonymous,EN,1,I pay attention,NA,female,32,4,5e23175dd84c1b5ca13b1cd0,8,59,divergent,small,a,1378,4,4,4,4
2022-04-22 16:17:05,2022-04-22 16:21:03,0,78.144.42.144,100,237,1,2022-04-22 16:21:03,R_3hAcx8AXOGTUnRK,NA,NA,NA,NA,53.5039,-2.1959,anonymous,EN,1,I pay attention,NA,female,32,4,5e23175dd84c1b5ca13b1cd0,8,59,divergent,small,b,1634,3,3,3,3
2022-04-22 16:15:39,2022-04-22 16:21:05,0,87.115.109.143,100,326,1,2022-04-22 16:21:06,R_pAYq4lP2ATApQ4x,NA,NA,NA,NA,51.0686,-4.0203,anonymous,EN,1,I pay attention,NA,female,66,2,5f57fd0328b04b3489d452e9,8,60,convergent,large,a,1534,5,5,5,5
2022-04-22 16:15:39,2022-04-22 16:21:05,0,87.115.109.143,100,326,1,2022-04-22 16:21:06,R_pAYq4lP2ATApQ4x,NA,NA,NA,NA,51.0686,-4.0203,anonymous,EN,1,I pay attention,NA,female,66,2,5f57fd0328b04b3489d452e9,8,60,convergent,large,b,1335,6,2,2,6
2022-04-22 16:15:39,2022-04-22 16:21:05,0,87.115.109.143,100,326,1,2022-04-22 16:21:06,R_pAYq4lP2ATApQ4x,NA,NA,NA,NA,51.0686,-4.0203,anonymous,EN,1,I pay attention,NA,female,66,2,5f57fd0328b04b3489d452e9,8,60,convergent,small,a,1649,6,5,5,6
2022-04-22 16:15:39,2022-04-22 16:21:05,0,87.115.109.143,100,326,1,2022-04-22 16:21:06,R_pAYq4lP2ATApQ4x,NA,NA,NA,NA,51.0686,-4.0203,anonymous,EN,1,I pay attention,NA,female,66,2,5f57fd0328b04b3489d452e9,8,60,convergent,small,b,1428,4,3,3,4
2022-04-22 16:15:39,2022-04-22 16:21:05,0,87.115.109.143,100,326,1,2022-04-22 16:21:06,R_pAYq4lP2ATApQ4x,NA,NA,NA,NA,51.0686,-4.0203,anonymous,EN,1,I pay attention,NA,female,66,2,5f57fd0328b04b3489d452e9,8,60,divergent,large,a,1355,4,3,3,4
2022-04-22 16:15:39,2022-04-22 16:21:05,0,87.115.109.143,100,326,1,2022-04-22 16:21:06,R_pAYq4lP2ATApQ4x,NA,NA,NA,NA,51.0686,-4.0203,anonymous,EN,1,I pay attention,NA,female,66,2,5f57fd0328b04b3489d452e9,8,60,divergent,large,b,1724,4,5,5,4
2022-04-22 16:15:39,2022-04-22 16:21:05,0,87.115.109.143,100,326,1,2022-04-22 16:21:06,R_pAYq4lP2ATApQ4x,NA,NA,NA,NA,51.0686,-4.0203,anonymous,EN,1,I pay attention,NA,female,66,2,5f57fd0328b04b3489d452e9,8,60,divergent,small,a,1500,4,4,4,4
2022-04-22 16:15:39,2022-04-22 16:21:05,0,87.115.109.143,100,326,1,2022-04-22 16:21:06,R_pAYq4lP2ATApQ4x,NA,NA,NA,NA,51.0686,-4.0203,anonymous,EN,1,I pay attention,NA,female,66,2,5f57fd0328b04b3489d452e9,8,60,divergent,small,b,1725,4,5,5,4
2022-04-22 16:16:24,2022-04-22 16:21:12,0,86.4.144.132,100,287,1,2022-04-22 16:21:13,R_2pLSGxeVQErNzBy,NA,NA,NA,NA,51.4638,0.1434,anonymous,EN,1,I pay attention,NA,female,21,2,5eff26cb359bc645ec530cbb,8,61,convergent,large,a,1530,8,8,7,7
2022-04-22 16:16:24,2022-04-22 16:21:12,0,86.4.144.132,100,287,1,2022-04-22 16:21:13,R_2pLSGxeVQErNzBy,NA,NA,NA,NA,51.4638,0.1434,anonymous,EN,1,I pay attention,NA,female,21,2,5eff26cb359bc645ec530cbb,8,61,convergent,large,b,1324,6,6,6,6
2022-04-22 16:16:24,2022-04-22 16:21:12,0,86.4.144.132,100,287,1,2022-04-22 16:21:13,R_2pLSGxeVQErNzBy,NA,NA,NA,NA,51.4638,0.1434,anonymous,EN,1,I pay attention,NA,female,21,2,5eff26cb359bc645ec530cbb,8,61,convergent,small,a,1642,1,4,4,1
2022-04-22 16:16:24,2022-04-22 16:21:12,0,86.4.144.132,100,287,1,2022-04-22 16:21:13,R_2pLSGxeVQErNzBy,NA,NA,NA,NA,51.4638,0.1434,anonymous,EN,1,I pay attention,NA,female,21,2,5eff26cb359bc645ec530cbb,8,61,convergent,small,b,1421,1,4,4,1
2022-04-22 16:16:24,2022-04-22 16:21:12,0,86.4.144.132,100,287,1,2022-04-22 16:21:13,R_2pLSGxeVQErNzBy,NA,NA,NA,NA,51.4638,0.1434,anonymous,EN,1,I pay attention,NA,female,21,2,5eff26cb359bc645ec530cbb,8,61,divergent,large,a,1293,5,3,3,5
2022-04-22 16:16:24,2022-04-22 16:21:12,0,86.4.144.132,100,287,1,2022-04-22 16:21:13,R_2pLSGxeVQErNzBy,NA,NA,NA,NA,51.4638,0.1434,anonymous,EN,1,I pay attention,NA,female,21,2,5eff26cb359bc645ec530cbb,8,61,divergent,large,b,1562,3,4,4,3
2022-04-22 16:16:24,2022-04-22 16:21:12,0,86.4.144.132,100,287,1,2022-04-22 16:21:13,R_2pLSGxeVQErNzBy,NA,NA,NA,NA,51.4638,0.1434,anonymous,EN,1,I pay attention,NA,female,21,2,5eff26cb359bc645ec530cbb,8,61,divergent,small,a,1321,1,1,1,1
2022-04-22 16:16:24,2022-04-22 16:21:12,0,86.4.144.132,100,287,1,2022-04-22 16:21:13,R_2pLSGxeVQErNzBy,NA,NA,NA,NA,51.4638,0.1434,anonymous,EN,1,I pay attention,NA,female,21,2,5eff26cb359bc645ec530cbb,8,61,divergent,small,b,1610,1,1,1,1
2022-04-22 16:18:10,2022-04-22 16:21:17,0,194.80.232.68,100,187,1,2022-04-22 16:21:17,R_3UGdn51Xc2gEBkl,NA,NA,NA,NA,53.7945,-1.5524,anonymous,EN,1,I pay attention,NA,female,19,2,6106919acfdc82263f1297d9,8,62,convergent,large,a,1387,8,8,7,7
2022-04-22 16:18:10,2022-04-22 16:21:17,0,194.80.232.68,100,187,1,2022-04-22 16:21:17,R_3UGdn51Xc2gEBkl,NA,NA,NA,NA,53.7945,-1.5524,anonymous,EN,1,I pay attention,NA,female,19,2,6106919acfdc82263f1297d9,8,62,convergent,large,b,1687,8,6,6,7
2022-04-22 16:18:10,2022-04-22 16:21:17,0,194.80.232.68,100,187,1,2022-04-22 16:21:17,R_3UGdn51Xc2gEBkl,NA,NA,NA,NA,53.7945,-1.5524,anonymous,EN,1,I pay attention,NA,female,19,2,6106919acfdc82263f1297d9,8,62,convergent,small,a,1668,8,8,7,7
2022-04-22 16:18:10,2022-04-22 16:21:17,0,194.80.232.68,100,187,1,2022-04-22 16:21:17,R_3UGdn51Xc2gEBkl,NA,NA,NA,NA,53.7945,-1.5524,anonymous,EN,1,I pay attention,NA,female,19,2,6106919acfdc82263f1297d9,8,62,convergent,small,b,1527,5,6,6,5
2022-04-22 16:18:10,2022-04-22 16:21:17,0,194.80.232.68,100,187,1,2022-04-22 16:21:17,R_3UGdn51Xc2gEBkl,NA,NA,NA,NA,53.7945,-1.5524,anonymous,EN,1,I pay attention,NA,female,19,2,6106919acfdc82263f1297d9,8,62,divergent,large,a,1623,4,5,5,4
2022-04-22 16:18:10,2022-04-22 16:21:17,0,194.80.232.68,100,187,1,2022-04-22 16:21:17,R_3UGdn51Xc2gEBkl,NA,NA,NA,NA,53.7945,-1.5524,anonymous,EN,1,I pay attention,NA,female,19,2,6106919acfdc82263f1297d9,8,62,divergent,large,b,1670,5,5,5,5
2022-04-22 16:18:10,2022-04-22 16:21:17,0,194.80.232.68,100,187,1,2022-04-22 16:21:17,R_3UGdn51Xc2gEBkl,NA,NA,NA,NA,53.7945,-1.5524,anonymous,EN,1,I pay attention,NA,female,19,2,6106919acfdc82263f1297d9,8,62,divergent,small,a,1485,5,5,5,5
2022-04-22 16:18:10,2022-04-22 16:21:17,0,194.80.232.68,100,187,1,2022-04-22 16:21:17,R_3UGdn51Xc2gEBkl,NA,NA,NA,NA,53.7945,-1.5524,anonymous,EN,1,I pay attention,NA,female,19,2,6106919acfdc82263f1297d9,8,62,divergent,small,b,1345,3,3,3,3
2022-04-22 16:18:07,2022-04-22 16:21:32,0,84.71.193.28,100,204,1,2022-04-22 16:21:32,R_1OjLs7bvFIkFk9H,NA,NA,NA,NA,51.3688,-0.4853,anonymous,EN,1,I pay attention,NA,female,25,6,5f7b18a04caba9049fd3283a,8,63,convergent,large,a,1389,4,3,3,4
2022-04-22 16:18:07,2022-04-22 16:21:32,0,84.71.193.28,100,204,1,2022-04-22 16:21:32,R_1OjLs7bvFIkFk9H,NA,NA,NA,NA,51.3688,-0.4853,anonymous,EN,1,I pay attention,NA,female,25,6,5f7b18a04caba9049fd3283a,8,63,convergent,large,b,1714,5,4,4,5
2022-04-22 16:18:07,2022-04-22 16:21:32,0,84.71.193.28,100,204,1,2022-04-22 16:21:32,R_1OjLs7bvFIkFk9H,NA,NA,NA,NA,51.3688,-0.4853,anonymous,EN,1,I pay attention,NA,female,25,6,5f7b18a04caba9049fd3283a,8,63,convergent,small,a,1677,5,5,5,5
2022-04-22 16:18:07,2022-04-22 16:21:32,0,84.71.193.28,100,204,1,2022-04-22 16:21:32,R_1OjLs7bvFIkFk9H,NA,NA,NA,NA,51.3688,-0.4853,anonymous,EN,1,I pay attention,NA,female,25,6,5f7b18a04caba9049fd3283a,8,63,convergent,small,b,1532,4,5,5,4
2022-04-22 16:18:07,2022-04-22 16:21:32,0,84.71.193.28,100,204,1,2022-04-22 16:21:32,R_1OjLs7bvFIkFk9H,NA,NA,NA,NA,51.3688,-0.4853,anonymous,EN,1,I pay attention,NA,female,25,6,5f7b18a04caba9049fd3283a,8,63,divergent,large,a,1348,4,4,4,4
2022-04-22 16:18:07,2022-04-22 16:21:32,0,84.71.193.28,100,204,1,2022-04-22 16:21:32,R_1OjLs7bvFIkFk9H,NA,NA,NA,NA,51.3688,-0.4853,anonymous,EN,1,I pay attention,NA,female,25,6,5f7b18a04caba9049fd3283a,8,63,divergent,large,b,1618,4,5,5,4
2022-04-22 16:18:07,2022-04-22 16:21:32,0,84.71.193.28,100,204,1,2022-04-22 16:21:32,R_1OjLs7bvFIkFk9H,NA,NA,NA,NA,51.3688,-0.4853,anonymous,EN,1,I pay attention,NA,female,25,6,5f7b18a04caba9049fd3283a,8,63,divergent,small,a,1486,3,4,4,3
2022-04-22 16:18:07,2022-04-22 16:21:32,0,84.71.193.28,100,204,1,2022-04-22 16:21:32,R_1OjLs7bvFIkFk9H,NA,NA,NA,NA,51.3688,-0.4853,anonymous,EN,1,I pay attention,NA,female,25,6,5f7b18a04caba9049fd3283a,8,63,divergent,small,b,1379,4,4,4,4
2022-04-22 16:18:26,2022-04-22 16:21:34,0,77.99.91.54,100,187,1,2022-04-22 16:21:34,R_tPOI7W42QnPKVfr,NA,NA,NA,NA,56.4767,-2.8579,anonymous,EN,1,I pay attention,NA,female,40,3,59bad6a60ac77f0001f05254,8,64,convergent,large,a,1552,6,6,6,6
2022-04-22 16:18:26,2022-04-22 16:21:34,0,77.99.91.54,100,187,1,2022-04-22 16:21:34,R_tPOI7W42QnPKVfr,NA,NA,NA,NA,56.4767,-2.8579,anonymous,EN,1,I pay attention,NA,female,40,3,59bad6a60ac77f0001f05254,8,64,convergent,large,b,1365,4,6,6,4
2022-04-22 16:18:26,2022-04-22 16:21:34,0,77.99.91.54,100,187,1,2022-04-22 16:21:34,R_tPOI7W42QnPKVfr,NA,NA,NA,NA,56.4767,-2.8579,anonymous,EN,1,I pay attention,NA,female,40,3,59bad6a60ac77f0001f05254,8,64,convergent,small,a,1658,2,4,4,2
2022-04-22 16:18:26,2022-04-22 16:21:34,0,77.99.91.54,100,187,1,2022-04-22 16:21:34,R_tPOI7W42QnPKVfr,NA,NA,NA,NA,56.4767,-2.8579,anonymous,EN,1,I pay attention,NA,female,40,3,59bad6a60ac77f0001f05254,8,64,convergent,small,b,1413,2,3,3,2
2022-04-22 16:18:26,2022-04-22 16:21:34,0,77.99.91.54,100,187,1,2022-04-22 16:21:34,R_tPOI7W42QnPKVfr,NA,NA,NA,NA,56.4767,-2.8579,anonymous,EN,1,I pay attention,NA,female,40,3,59bad6a60ac77f0001f05254,8,64,divergent,large,a,1403,4,3,3,4
2022-04-22 16:18:26,2022-04-22 16:21:34,0,77.99.91.54,100,187,1,2022-04-22 16:21:34,R_tPOI7W42QnPKVfr,NA,NA,NA,NA,56.4767,-2.8579,anonymous,EN,1,I pay attention,NA,female,40,3,59bad6a60ac77f0001f05254,8,64,divergent,large,b,1600,2,3,3,2
2022-04-22 16:18:26,2022-04-22 16:21:34,0,77.99.91.54,100,187,1,2022-04-22 16:21:34,R_tPOI7W42QnPKVfr,NA,NA,NA,NA,56.4767,-2.8579,anonymous,EN,1,I pay attention,NA,female,40,3,59bad6a60ac77f0001f05254,8,64,divergent,small,a,1323,5,5,5,5
2022-04-22 16:18:26,2022-04-22 16:21:34,0,77.99.91.54,100,187,1,2022-04-22 16:21:34,R_tPOI7W42QnPKVfr,NA,NA,NA,NA,56.4767,-2.8579,anonymous,EN,1,I pay attention,NA,female,40,3,59bad6a60ac77f0001f05254,8,64,divergent,small,b,1500,2,1,1,2
2022-04-22 16:17:18,2022-04-22 16:21:34,0,62.30.72.144,100,256,1,2022-04-22 16:21:34,R_1BUS19ZufZlxMVs,NA,NA,NA,NA,51.6144,-0.3368,anonymous,EN,1,I pay attention,NA,female,64,5,56864f2f333cbd000c4e4db6,8,65,convergent,large,a,1389,6,6,6,6
2022-04-22 16:17:18,2022-04-22 16:21:34,0,62.30.72.144,100,256,1,2022-04-22 16:21:34,R_1BUS19ZufZlxMVs,NA,NA,NA,NA,51.6144,-0.3368,anonymous,EN,1,I pay attention,NA,female,64,5,56864f2f333cbd000c4e4db6,8,65,convergent,large,b,1700,6,6,6,6
2022-04-22 16:17:18,2022-04-22 16:21:34,0,62.30.72.144,100,256,1,2022-04-22 16:21:34,R_1BUS19ZufZlxMVs,NA,NA,NA,NA,51.6144,-0.3368,anonymous,EN,1,I pay attention,NA,female,64,5,56864f2f333cbd000c4e4db6,8,65,convergent,small,a,1676,6,6,6,6
2022-04-22 16:17:18,2022-04-22 16:21:34,0,62.30.72.144,100,256,1,2022-04-22 16:21:34,R_1BUS19ZufZlxMVs,NA,NA,NA,NA,51.6144,-0.3368,anonymous,EN,1,I pay attention,NA,female,64,5,56864f2f333cbd000c4e4db6,8,65,convergent,small,b,1521,5,5,5,5
2022-04-22 16:17:18,2022-04-22 16:21:34,0,62.30.72.144,100,256,1,2022-04-22 16:21:34,R_1BUS19ZufZlxMVs,NA,NA,NA,NA,51.6144,-0.3368,anonymous,EN,1,I pay attention,NA,female,64,5,56864f2f333cbd000c4e4db6,8,65,divergent,large,a,1472,3,4,4,3
2022-04-22 16:17:18,2022-04-22 16:21:34,0,62.30.72.144,100,256,1,2022-04-22 16:21:34,R_1BUS19ZufZlxMVs,NA,NA,NA,NA,51.6144,-0.3368,anonymous,EN,1,I pay attention,NA,female,64,5,56864f2f333cbd000c4e4db6,8,65,divergent,large,b,1610,2,3,3,2
2022-04-22 16:17:18,2022-04-22 16:21:34,0,62.30.72.144,100,256,1,2022-04-22 16:21:34,R_1BUS19ZufZlxMVs,NA,NA,NA,NA,51.6144,-0.3368,anonymous,EN,1,I pay attention,NA,female,64,5,56864f2f333cbd000c4e4db6,8,65,divergent,small,a,1507,3,5,5,3
2022-04-22 16:17:18,2022-04-22 16:21:34,0,62.30.72.144,100,256,1,2022-04-22 16:21:34,R_1BUS19ZufZlxMVs,NA,NA,NA,NA,51.6144,-0.3368,anonymous,EN,1,I pay attention,NA,female,64,5,56864f2f333cbd000c4e4db6,8,65,divergent,small,b,1248,1,3,3,1
2022-04-22 16:19:53,2022-04-22 16:21:40,0,87.114.31.32,100,106,1,2022-04-22 16:21:40,R_e3t391Ot9QaSegV,NA,NA,NA,NA,51.4535,-2.5917,anonymous,EN,1,I pay attention,NA,male,23,5,5b92bd88f2ac7e0001d8a45f,8,66,convergent,large,a,1368,3,4,4,3
2022-04-22 16:19:53,2022-04-22 16:21:40,0,87.114.31.32,100,106,1,2022-04-22 16:21:40,R_e3t391Ot9QaSegV,NA,NA,NA,NA,51.4535,-2.5917,anonymous,EN,1,I pay attention,NA,male,23,5,5b92bd88f2ac7e0001d8a45f,8,66,convergent,large,b,1686,4,4,4,4
