StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,attention,Q1,gender,age,education,PROLIFIC_PID,version,id,discipline,impressiveness,learn,impressed,know,competence,trust,cons
2024-02-21 13:38:35,2024-02-21 13:42:26,0,70.112.80.230,100,230,1,2024-02-21 13:42:26,R_7GfklOMKBTMcte4,NA,NA,NA,NA,33.0928,-96.6454,anonymous,EN,1,I pay attention,NA,2,40,6,615dbec57d764bf5ab0a56e5,all questions,42,entom,basic,4,4,4,4,4,3
2024-02-21 13:38:31,2024-02-21 13:42:28,0,217.42.105.6,100,236,1,2024-02-21 13:42:28,R_4AtnjY6pYoAqIwx,NA,NA,NA,NA,52.0605,1.2358,anonymous,EN,1,I pay attention,NA,2,31,3,5aead7e42ef8f800014af4a5,all questions,43,archeo,basic,3,3,2,2,3,4
2024-02-21 13:38:31,2024-02-21 13:42:28,0,217.42.105.6,100,236,1,2024-02-21 13:42:28,R_4AtnjY6pYoAqIwx,NA,NA,NA,NA,52.0605,1.2358,anonymous,EN,1,I pay attention,NA,2,31,3,5aead7e42ef8f800014af4a5,all questions,43,entom,imp,4,4,3,2,3,4
2024-02-21 13:38:35,2024-02-21 13:42:29,0,146.199.209.164,100,234,1,2024-02-21 13:42:30,R_4jDhOo78XkFaKK5,NA,NA,NA,NA,53.289,-3.7684,anonymous,EN,1,I pay attention,NA,2,52,4,5dc6dbf63f04554df78c2bf7,all questions,44,archeo,imp,4,4,4,4,4,4
2024-02-21 13:38:35,2024-02-21 13:42:29,0,146.199.209.164,100,234,1,2024-02-21 13:42:30,R_4jDhOo78XkFaKK5,NA,NA,NA,NA,53.289,-3.7684,anonymous,EN,1,I pay attention,NA,2,52,4,5dc6dbf63f04554df78c2bf7,all questions,44,entom,basic,3,2,4,4,3,4
2024-02-21 13:38:25,2024-02-21 13:42:32,0,81.157.87.187,100,247,1,2024-02-21 13:42:33,R_4jSOFyXd41lu68J,NA,NA,NA,NA,51.3593,-2.9232,anonymous,EN,1,I pay attention,NA,2,61,2,5c0873675b32d500012e3f2c,trust only,45,archeo,imp,NA,NA,NA,NA,4,4
2024-02-21 13:38:25,2024-02-21 13:42:32,0,81.157.87.187,100,247,1,2024-02-21 13:42:33,R_4jSOFyXd41lu68J,NA,NA,NA,NA,51.3593,-2.9232,anonymous,EN,1,I pay attention,NA,2,61,2,5c0873675b32d500012e3f2c,trust only,45,entom,basic,NA,NA,NA,NA,3,4
2024-02-21 13:38:34,2024-02-21 13:42:36,0,82.14.103.140,100,242,1,2024-02-21 13:42:36,R_2YWmcvAx8ws99iq,NA,NA,NA,NA,53.5332,-2.6117,anonymous,EN,1,I pay attention,NA,2,47,8,5c6453fbe4fd44000167bfed,all questions,46,archeo,imp,3,3,3,3,3,4
2024-02-21 13:38:34,2024-02-21 13:42:36,0,82.14.103.140,100,242,1,2024-02-21 13:42:36,R_2YWmcvAx8ws99iq,NA,NA,NA,NA,53.5332,-2.6117,anonymous,EN,1,I pay attention,NA,2,47,8,5c6453fbe4fd44000167bfed,all questions,46,entom,basic,1,1,3,3,3,4
2024-02-21 13:38:41,2024-02-21 13:42:44,0,162.221.131.18,100,242,1,2024-02-21 13:42:44,R_7ZEWWOf2tr8vj7r,NA,NA,NA,NA,36.4679,-83.5543,anonymous,EN,1,I pay attention,NA,1,47,2,5d42486206811e001ada5b4b,all questions,47,archeo,basic,3,4,4,4,4,4
2024-02-21 13:38:41,2024-02-21 13:42:44,0,162.221.131.18,100,242,1,2024-02-21 13:42:44,R_7ZEWWOf2tr8vj7r,NA,NA,NA,NA,36.4679,-83.5543,anonymous,EN,1,I pay attention,NA,1,47,2,5d42486206811e001ada5b4b,all questions,47,entom,imp,3,5,5,5,5,5
2024-02-21 13:38:38,2024-02-21 13:42:50,0,86.183.54.243,100,251,1,2024-02-21 13:42:50,R_4vd9HuKyV5vaqAx,NA,NA,NA,NA,56.3254,-3.3457,anonymous,EN,1,I pay attention,NA,2,55,5,5ecd36302b4d3c05d4cc1ba2,all questions,48,archeo,imp,4,5,5,3,4,4
2024-02-21 13:38:38,2024-02-21 13:42:50,0,86.183.54.243,100,251,1,2024-02-21 13:42:50,R_4vd9HuKyV5vaqAx,NA,NA,NA,NA,56.3254,-3.3457,anonymous,EN,1,I pay attention,NA,2,55,5,5ecd36302b4d3c05d4cc1ba2,all questions,48,entom,basic,1,1,3,3,3,3
2024-02-21 13:38:28,2024-02-21 13:42:56,0,92.4.66.185,100,268,1,2024-02-21 13:42:57,R_45Rll7HEixABCCZ,NA,NA,NA,NA,51.4108,-0.6754,anonymous,EN,1,I pay attention,NA,1,24,6,5de8d53cd0e07e836599d816,trust only,49,archeo,basic,NA,NA,NA,NA,4,4
2024-02-21 13:38:28,2024-02-21 13:42:56,0,92.4.66.185,100,268,1,2024-02-21 13:42:57,R_45Rll7HEixABCCZ,NA,NA,NA,NA,51.4108,-0.6754,anonymous,EN,1,I pay attention,NA,1,24,6,5de8d53cd0e07e836599d816,trust only,49,entom,imp,NA,NA,NA,NA,3,4
2024-02-21 13:38:13,2024-02-21 13:43:03,0,99.162.210.39,100,289,1,2024-02-21 13:43:03,R_5oN41HU97qmBFHY,NA,NA,NA,NA,30.3958,-81.6893,anonymous,EN,1,I pay attention,NA,1,47,5,60c4e1091b936c7b812e5af4,all questions,50,archeo,basic,3,2,4,2,2,3
2024-02-21 13:38:13,2024-02-21 13:43:03,0,99.162.210.39,100,289,1,2024-02-21 13:43:03,R_5oN41HU97qmBFHY,NA,NA,NA,NA,30.3958,-81.6893,anonymous,EN,1,I pay attention,NA,1,47,5,60c4e1091b936c7b812e5af4,all questions,50,entom,imp,4,4,5,4,4,4
2024-02-21 13:38:23,2024-02-21 13:43:06,0,81.110.94.108,100,283,1,2024-02-21 13:43:06,R_8zT3Yqu4pwuEWy2,NA,NA,NA,NA,53.278,-2.9349,anonymous,EN,1,I pay attention,NA,2,46,2,5c4b4d5c2cfe4d00018485cc,all questions,51,archeo,basic,2,3,2,2,2,5
2024-02-21 13:38:23,2024-02-21 13:43:06,0,81.110.94.108,100,283,1,2024-02-21 13:43:06,R_8zT3Yqu4pwuEWy2,NA,NA,NA,NA,53.278,-2.9349,anonymous,EN,1,I pay attention,NA,2,46,2,5c4b4d5c2cfe4d00018485cc,all questions,51,entom,imp,3,4,4,4,4,4
2024-02-21 13:38:39,2024-02-21 13:43:11,0,81.187.55.29,100,271,1,2024-02-21 13:43:11,R_6cXIhQLAbI7OGLT,NA,NA,NA,NA,52.2451,-0.8237,anonymous,EN,1,I pay attention,NA,2,74,2,5c5cad3e4ee81200018eafe2,all questions,52,archeo,basic,5,4,4,4,4,5
2024-02-21 13:38:39,2024-02-21 13:43:11,0,81.187.55.29,100,271,1,2024-02-21 13:43:11,R_6cXIhQLAbI7OGLT,NA,NA,NA,NA,52.2451,-0.8237,anonymous,EN,1,I pay attention,NA,2,74,2,5c5cad3e4ee81200018eafe2,all questions,52,entom,imp,5,4,5,5,4,5
2024-02-21 13:38:54,2024-02-21 13:43:15,0,51.187.166.44,100,261,1,2024-02-21 13:43:16,R_2ONWO3lZwAaBQhI,NA,NA,NA,NA,51.5573,-0.2971,anonymous,EN,1,i pay attention,NA,2,26,5,5a24facd7413810001521f7a,trust only,53,archeo,basic,NA,NA,NA,NA,4,4
2024-02-21 13:38:54,2024-02-21 13:43:15,0,51.187.166.44,100,261,1,2024-02-21 13:43:16,R_2ONWO3lZwAaBQhI,NA,NA,NA,NA,51.5573,-0.2971,anonymous,EN,1,i pay attention,NA,2,26,5,5a24facd7413810001521f7a,trust only,53,entom,imp,NA,NA,NA,NA,4,4
2024-02-21 13:38:26,2024-02-21 13:43:16,0,109.155.160.91,100,290,1,2024-02-21 13:43:16,R_2QmZtWdrq9uwwIS,NA,NA,NA,NA,54.7699,-1.559,anonymous,EN,1,I pay attention,NA,1,55,3,5bb7b83ab791890001f4fd90,all questions,54,archeo,basic,2,5,3,3,3,5
2024-02-21 13:38:26,2024-02-21 13:43:16,0,109.155.160.91,100,290,1,2024-02-21 13:43:16,R_2QmZtWdrq9uwwIS,NA,NA,NA,NA,54.7699,-1.559,anonymous,EN,1,I pay attention,NA,1,55,3,5bb7b83ab791890001f4fd90,all questions,54,entom,imp,4,5,4,4,3,5
2024-02-21 13:38:51,2024-02-21 13:43:18,0,151.225.149.123,100,267,1,2024-02-21 13:43:19,R_72a2hBQUR2jqKW3,NA,NA,NA,NA,54.6581,-5.9045,anonymous,EN,1,I pay attention,NA,2,38,8,5bbb5e3f118c0600013c3202,trust only,55,archeo,imp,NA,NA,NA,NA,5,4
2024-02-21 13:38:51,2024-02-21 13:43:18,0,151.225.149.123,100,267,1,2024-02-21 13:43:19,R_72a2hBQUR2jqKW3,NA,NA,NA,NA,54.6581,-5.9045,anonymous,EN,1,I pay attention,NA,2,38,8,5bbb5e3f118c0600013c3202,trust only,55,entom,basic,NA,NA,NA,NA,4,3
2024-02-21 13:38:25,2024-02-21 13:43:26,0,86.180.183.25,100,300,1,2024-02-21 13:43:27,R_4ErSXMvEtLq2p8t,NA,NA,NA,NA,51.521,-3.2037,anonymous,EN,1,I pay attention,NA,1,28,5,572a04726fe43d000f0491de,trust only,56,archeo,basic,NA,NA,NA,NA,3,4
2024-02-21 13:38:25,2024-02-21 13:43:26,0,86.180.183.25,100,300,1,2024-02-21 13:43:27,R_4ErSXMvEtLq2p8t,NA,NA,NA,NA,51.521,-3.2037,anonymous,EN,1,I pay attention,NA,1,28,5,572a04726fe43d000f0491de,trust only,56,entom,imp,NA,NA,NA,NA,4,4
2024-02-21 13:39:21,2024-02-21 13:43:32,0,109.148.27.100,100,250,1,2024-02-21 13:43:32,R_6OuGvE5vRTi6GRY,NA,NA,NA,NA,54.5571,-3.5903,anonymous,EN,1,I pay attention,NA,2,31,4,59cb95053306be000195be2e,trust only,57,archeo,basic,NA,NA,NA,NA,4,3
2024-02-21 13:39:21,2024-02-21 13:43:32,0,109.148.27.100,100,250,1,2024-02-21 13:43:32,R_6OuGvE5vRTi6GRY,NA,NA,NA,NA,54.5571,-3.5903,anonymous,EN,1,I pay attention,NA,2,31,4,59cb95053306be000195be2e,trust only,57,entom,imp,NA,NA,NA,NA,3,1
2024-02-21 13:40:31,2024-02-21 13:43:34,0,51.9.79.203,100,182,1,2024-02-21 13:43:34,R_8rwEJbwmRBps6ns,NA,NA,NA,NA,50.9166,-1.2678,anonymous,EN,1,I pay attention,NA,1,46,6,6272f5f3d37c1c9e88c115a2,all questions,58,archeo,imp,4,4,5,5,4,4
2024-02-21 13:40:31,2024-02-21 13:43:34,0,51.9.79.203,100,182,1,2024-02-21 13:43:34,R_8rwEJbwmRBps6ns,NA,NA,NA,NA,50.9166,-1.2678,anonymous,EN,1,I pay attention,NA,1,46,6,6272f5f3d37c1c9e88c115a2,all questions,58,entom,basic,2,3,4,4,4,4
2024-02-21 13:38:39,2024-02-21 13:43:39,0,31.94.12.141,100,299,1,2024-02-21 13:43:39,R_6p590XcKOchkSGu,NA,NA,NA,NA,51.529,-0.06,anonymous,EN,1,I pay attention,NA,2,25,5,60074d72cd735e2251a31e76,trust only,59,archeo,imp,NA,NA,NA,NA,4,4
2024-02-21 13:38:39,2024-02-21 13:43:39,0,31.94.12.141,100,299,1,2024-02-21 13:43:39,R_6p590XcKOchkSGu,NA,NA,NA,NA,51.529,-0.06,anonymous,EN,1,I pay attention,NA,2,25,5,60074d72cd735e2251a31e76,trust only,59,entom,basic,NA,NA,NA,NA,4,4
2024-02-21 13:40:50,2024-02-21 13:43:50,0,82.18.50.63,100,179,1,2024-02-21 13:43:50,R_49y8Eoh38wDhrUt,NA,NA,NA,NA,54.9001,-1.4211,anonymous,EN,1,I pay attention,NA,1,31,5,62b8cd151b5fd0f9be7d1f11,all questions,60,archeo,basic,2,3,3,3,3,5
2024-02-21 13:40:50,2024-02-21 13:43:50,0,82.18.50.63,100,179,1,2024-02-21 13:43:50,R_49y8Eoh38wDhrUt,NA,NA,NA,NA,54.9001,-1.4211,anonymous,EN,1,I pay attention,NA,1,31,5,62b8cd151b5fd0f9be7d1f11,all questions,60,entom,imp,3,4,5,5,5,4
2024-02-21 13:38:12,2024-02-21 13:43:59,0,92.30.191.99,100,347,1,2024-02-21 13:44:00,R_4RwiojEpZNXBso1,NA,NA,NA,NA,55.8857,-4.151,anonymous,EN,1,I pay attention,NA,1,28,3,59ccd702faf42e00012b68f5,all questions,61,archeo,basic,2,2,3,2,3,4
2024-02-21 13:38:12,2024-02-21 13:43:59,0,92.30.191.99,100,347,1,2024-02-21 13:44:00,R_4RwiojEpZNXBso1,NA,NA,NA,NA,55.8857,-4.151,anonymous,EN,1,I pay attention,NA,1,28,3,59ccd702faf42e00012b68f5,all questions,61,entom,imp,4,4,3,3,3,4
2024-02-21 13:38:38,2024-02-21 13:44:02,0,80.192.16.187,100,324,1,2024-02-21 13:44:03,R_4sSIjnOknghLSin,NA,NA,NA,NA,56.0118,-4.594,anonymous,EN,1,I pay attention,NA,1,29,4,62d2c9d825a0449c13aa42cc,all questions,62,archeo,basic,2,2,3,3,2,5
2024-02-21 13:38:38,2024-02-21 13:44:02,0,80.192.16.187,100,324,1,2024-02-21 13:44:03,R_4sSIjnOknghLSin,NA,NA,NA,NA,56.0118,-4.594,anonymous,EN,1,I pay attention,NA,1,29,4,62d2c9d825a0449c13aa42cc,all questions,62,entom,imp,4,3,3,3,2,4
2024-02-21 13:38:28,2024-02-21 13:44:05,0,90.249.31.141,100,336,1,2024-02-21 13:44:05,R_4JwOMeYA9JfY2nT,NA,NA,NA,NA,54.8555,-1.7427,anonymous,EN,1,I pay attention,NA,2,44,6,5d384c97285d1400199a2886,trust only,63,archeo,imp,NA,NA,NA,NA,3,2
2024-02-21 13:38:28,2024-02-21 13:44:05,0,90.249.31.141,100,336,1,2024-02-21 13:44:05,R_4JwOMeYA9JfY2nT,NA,NA,NA,NA,54.8555,-1.7427,anonymous,EN,1,I pay attention,NA,2,44,6,5d384c97285d1400199a2886,trust only,63,entom,basic,NA,NA,NA,NA,4,1
2024-02-21 13:39:07,2024-02-21 13:44:08,0,95.144.251.20,100,300,1,2024-02-21 13:44:08,R_7xK4OpxT7ePmWEz,NA,NA,NA,NA,53.5133,-2.0373,anonymous,EN,1,I pay attention,NA,2,56,1,5cb4f4ec46ed130001d15b05,all questions,64,archeo,imp,5,5,5,5,5,4
2024-02-21 13:39:07,2024-02-21 13:44:08,0,95.144.251.20,100,300,1,2024-02-21 13:44:08,R_7xK4OpxT7ePmWEz,NA,NA,NA,NA,53.5133,-2.0373,anonymous,EN,1,I pay attention,NA,2,56,1,5cb4f4ec46ed130001d15b05,all questions,64,entom,basic,3,3,4,4,5,3
2024-02-21 13:42:52,2024-02-21 13:44:24,0,143.58.172.194,100,92,1,2024-02-21 13:44:24,R_4ZBYL2vx5SiTuUh,NA,NA,NA,NA,51.4828,-0.1371,anonymous,EN,1,I pay attention,NA,1,31,5,6015a903e9236e6c9be301d7,trust only,65,archeo,imp,NA,NA,NA,NA,3,1
2024-02-21 13:42:52,2024-02-21 13:44:24,0,143.58.172.194,100,92,1,2024-02-21 13:44:24,R_4ZBYL2vx5SiTuUh,NA,NA,NA,NA,51.4828,-0.1371,anonymous,EN,1,I pay attention,NA,1,31,5,6015a903e9236e6c9be301d7,trust only,65,entom,basic,NA,NA,NA,NA,3,2
2024-02-21 13:38:38,2024-02-21 13:44:25,0,31.185.245.81,100,347,1,2024-02-21 13:44:25,R_43dWRyqgQRb3MTc,NA,NA,NA,NA,52.4007,1.5362,anonymous,EN,1,I pay attention,NA,2,55,4,5fcfb1fe79b8060e0662270a,trust only,66,archeo,basic,NA,NA,NA,NA,4,4
2024-02-21 13:38:38,2024-02-21 13:44:25,0,31.185.245.81,100,347,1,2024-02-21 13:44:25,R_43dWRyqgQRb3MTc,NA,NA,NA,NA,52.4007,1.5362,anonymous,EN,1,I pay attention,NA,2,55,4,5fcfb1fe79b8060e0662270a,trust only,66,entom,imp,NA,NA,NA,NA,3,4
2024-02-21 13:38:26,2024-02-21 13:45:01,0,2.218.61.166,100,395,1,2024-02-21 13:45:02,R_4oA7BsUNEAzcDoJ,NA,NA,NA,NA,51.6017,-0.0732,anonymous,EN,1,I pay attention,NA,1,42,3,5c00043a6d931200019bcb9b,all questions,67,archeo,imp,1,2,3,3,3,3
2024-02-21 13:38:26,2024-02-21 13:45:01,0,2.218.61.166,100,395,1,2024-02-21 13:45:02,R_4oA7BsUNEAzcDoJ,NA,NA,NA,NA,51.6017,-0.0732,anonymous,EN,1,I pay attention,NA,1,42,3,5c00043a6d931200019bcb9b,all questions,67,entom,basic,1,1,2,3,3,3
2024-02-21 13:40:46,2024-02-21 13:45:03,0,82.27.80.39,100,257,1,2024-02-21 13:45:04,R_5mg5oBeoCSTp8Iw,NA,NA,NA,NA,50.9158,-1.3601,anonymous,EN,1,I pay attention,NA,1,46,2,5da74713c2a70a0015a1297b,all questions,68,archeo,imp,5,5,5,4,4,4
2024-02-21 13:40:46,2024-02-21 13:45:03,0,82.27.80.39,100,257,1,2024-02-21 13:45:04,R_5mg5oBeoCSTp8Iw,NA,NA,NA,NA,50.9158,-1.3601,anonymous,EN,1,I pay attention,NA,1,46,2,5da74713c2a70a0015a1297b,all questions,68,entom,basic,3,3,3,2,2,3
2024-02-21 13:38:22,2024-02-21 13:45:13,0,82.8.195.189,100,410,1,2024-02-21 13:45:14,R_4QJCCxKVIhnpTDY,NA,NA,NA,NA,53.4067,-2.5637,anonymous,EN,1,i pay attention,NA,1,35,3,5e1b2b3e4a955b350b1e0a63,trust only,69,archeo,basic,NA,NA,NA,NA,5,5
2024-02-21 13:38:22,2024-02-21 13:45:13,0,82.8.195.189,100,410,1,2024-02-21 13:45:14,R_4QJCCxKVIhnpTDY,NA,NA,NA,NA,53.4067,-2.5637,anonymous,EN,1,i pay attention,NA,1,35,3,5e1b2b3e4a955b350b1e0a63,trust only,69,entom,imp,NA,NA,NA,NA,5,5
2024-02-21 13:38:27,2024-02-21 13:45:34,0,139.133.155.128,100,426,1,2024-02-21 13:45:35,R_4uUnHM86LxCYoLY,NA,NA,NA,NA,57.1453,-2.0945,anonymous,EN,1,I pay attention,NA,2,43,5,60b8a2ea5eb4ad8ae98302f9,all questions,70,archeo,basic,5,5,5,2,4,5
2024-02-21 13:38:27,2024-02-21 13:45:34,0,139.133.155.128,100,426,1,2024-02-21 13:45:35,R_4uUnHM86LxCYoLY,NA,NA,NA,NA,57.1453,-2.0945,anonymous,EN,1,I pay attention,NA,2,43,5,60b8a2ea5eb4ad8ae98302f9,all questions,70,entom,imp,5,5,4,4,4,5
2024-02-21 13:38:39,2024-02-21 13:45:53,0,5.64.241.245,100,434,1,2024-02-21 13:45:54,R_4IjeAozs1BbRM2O,NA,NA,NA,NA,51.9367,-0.51,anonymous,EN,1,I pay attention,NA,2,26,6,5e399832a6df461b2f4db341,all questions,71,archeo,imp,3,4,3,3,3,4
2024-02-21 13:38:39,2024-02-21 13:45:53,0,5.64.241.245,100,434,1,2024-02-21 13:45:54,R_4IjeAozs1BbRM2O,NA,NA,NA,NA,51.9367,-0.51,anonymous,EN,1,I pay attention,NA,2,26,6,5e399832a6df461b2f4db341,all questions,71,entom,basic,3,2,3,3,3,4
2024-02-21 13:41:24,2024-02-21 13:46:19,0,5.69.209.196,100,294,1,2024-02-21 13:46:20,R_8bNsShYcTZTEHD3,NA,NA,NA,NA,51.5577,-1.7767,anonymous,EN,1,I pay attention,NA,2,33,2,64f3036a5b5f2feae0b1f51b,trust only,72,archeo,basic,NA,NA,NA,NA,4,4
2024-02-21 13:41:24,2024-02-21 13:46:19,0,5.69.209.196,100,294,1,2024-02-21 13:46:20,R_8bNsShYcTZTEHD3,NA,NA,NA,NA,51.5577,-1.7767,anonymous,EN,1,I pay attention,NA,2,33,2,64f3036a5b5f2feae0b1f51b,trust only,72,entom,imp,NA,NA,NA,NA,4,4
2024-02-21 13:41:54,2024-02-21 13:46:48,0,81.77.249.243,100,294,1,2024-02-21 13:46:49,R_7rqd4WMhbnuB2yB,NA,NA,NA,NA,51.5209,-3.0915,anonymous,EN,1,I pay attention,NA,1,31,5,62b44f66a16d45783569fad6,all questions,73,archeo,basic,2,3,4,3,3,4
2024-02-21 13:41:54,2024-02-21 13:46:48,0,81.77.249.243,100,294,1,2024-02-21 13:46:49,R_7rqd4WMhbnuB2yB,NA,NA,NA,NA,51.5209,-3.0915,anonymous,EN,1,I pay attention,NA,1,31,5,62b44f66a16d45783569fad6,all questions,73,entom,imp,4,5,4,4,4,5
2024-02-21 13:41:49,2024-02-21 13:46:56,0,71.70.64.51,100,306,1,2024-02-21 13:46:57,R_7kP420zJzFCku4N,NA,NA,NA,NA,33.9875,-81.0025,anonymous,EN,1,I pay attention,NA,1,34,3,5ee5e3b02eebe932ee9559c5,all questions,74,archeo,basic,2,3,1,1,1,4
2024-02-21 13:41:49,2024-02-21 13:46:56,0,71.70.64.51,100,306,1,2024-02-21 13:46:57,R_7kP420zJzFCku4N,NA,NA,NA,NA,33.9875,-81.0025,anonymous,EN,1,I pay attention,NA,1,34,3,5ee5e3b02eebe932ee9559c5,all questions,74,entom,imp,2,3,2,1,2,3
2024-02-21 13:44:49,2024-02-21 13:47:12,0,217.41.37.63,100,142,1,2024-02-21 13:47:12,R_7Oi5JUL9fF6KWPf,NA,NA,NA,NA,51.5955,0.6743,anonymous,EN,1,I pay attention,NA,1,37,6,59b69d4fb269ef0001801733,trust only,75,archeo,basic,NA,NA,NA,NA,3,4
2024-02-21 13:44:49,2024-02-21 13:47:12,0,217.41.37.63,100,142,1,2024-02-21 13:47:12,R_7Oi5JUL9fF6KWPf,NA,NA,NA,NA,51.5955,0.6743,anonymous,EN,1,I pay attention,NA,1,37,6,59b69d4fb269ef0001801733,trust only,75,entom,imp,NA,NA,NA,NA,4,4
2024-02-21 13:38:36,2024-02-21 13:49:34,0,92.40.190.56,100,657,1,2024-02-21 13:49:35,R_74qtGwrnS46YThA,NA,NA,NA,NA,52.9029,-1.5046,anonymous,EN,1,"""I pay attention""",NA,2,28,3,5c59d4b3a02a200001f9b8c4,all questions,76,archeo,imp,5,4,4,3,3,4
2024-02-21 13:38:36,2024-02-21 13:49:34,0,92.40.190.56,100,657,1,2024-02-21 13:49:35,R_74qtGwrnS46YThA,NA,NA,NA,NA,52.9029,-1.5046,anonymous,EN,1,"""I pay attention""",NA,2,28,3,5c59d4b3a02a200001f9b8c4,all questions,76,entom,basic,4,3,4,4,4,3
2024-02-21 13:43:52,2024-02-21 13:52:04,0,5.133.46.69,100,492,1,2024-02-21 13:52:05,R_3koyo3ega9jLvXE,NA,NA,NA,NA,51.3295,0.578,anonymous,EN,1,I pay attention,NA,2,28,5,6100105892a2248ae5d48498,all questions,77,archeo,imp,5,5,4,3,3,4
2024-02-21 13:43:52,2024-02-21 13:52:04,0,5.133.46.69,100,492,1,2024-02-21 13:52:05,R_3koyo3ega9jLvXE,NA,NA,NA,NA,51.3295,0.578,anonymous,EN,1,I pay attention,NA,2,28,5,6100105892a2248ae5d48498,all questions,77,entom,basic,5,4,3,3,4,4
2024-02-21 13:49:14,2024-02-21 13:54:44,0,94.6.148.114,100,330,1,2024-02-21 13:54:45,R_47d2z7iWDg2mDb3,NA,NA,NA,NA,55.0776,-1.5862,anonymous,EN,1,I pay attention,NA,1,31,6,5c0bac19796adb00017dffcf,trust only,78,archeo,imp,NA,NA,NA,NA,4,3
2024-02-21 13:49:14,2024-02-21 13:54:44,0,94.6.148.114,100,330,1,2024-02-21 13:54:45,R_47d2z7iWDg2mDb3,NA,NA,NA,NA,55.0776,-1.5862,anonymous,EN,1,I pay attention,NA,1,31,6,5c0bac19796adb00017dffcf,trust only,78,entom,basic,NA,NA,NA,NA,4,4
2024-02-21 13:38:23,2024-02-21 14:01:43,0,51.148.65.82,100,1399,1,2024-02-21 14:01:43,R_2oFLzPcBCjfDwNu,NA,NA,NA,NA,53.3301,-2.992,anonymous,EN,1,I pay attention,NA,1,42,2,604a4755d62e5590404b5426,all questions,79,archeo,imp,5,5,4,4,5,4
2024-02-21 13:38:23,2024-02-21 14:01:43,0,51.148.65.82,100,1399,1,2024-02-21 14:01:43,R_2oFLzPcBCjfDwNu,NA,NA,NA,NA,53.3301,-2.992,anonymous,EN,1,I pay attention,NA,1,42,2,604a4755d62e5590404b5426,all questions,79,entom,basic,2,2,3,3,3,3
2024-02-21 14:22:04,2024-02-21 14:25:26,0,84.71.175.231,100,201,1,2024-02-21 14:25:26,R_4sdnlF8S8sxINt3,NA,NA,NA,NA,51.6013,-0.2636,anonymous,EN,1,I pay attention,NA,1,48,5,62e02b26e879244a99e852fa,all questions,80,archeo,basic,2,2,3,2,2,4
2024-02-21 14:22:04,2024-02-21 14:25:26,0,84.71.175.231,100,201,1,2024-02-21 14:25:26,R_4sdnlF8S8sxINt3,NA,NA,NA,NA,51.6013,-0.2636,anonymous,EN,1,I pay attention,NA,1,48,5,62e02b26e879244a99e852fa,all questions,80,entom,imp,3,4,3,3,2,4
